time_s,r_m,T_C,C_kg_kg
1800,0,33.575643194100763,2.5499922561134265
1800,0.0001,33.575721802592938,2.5499922300051749
1800,0.00020000000000000001,33.575957628270253,2.5499921514835324
1800,0.00030000000000000003,33.576350671815668,2.5499920198776729
1800,0.00040000000000000002,33.576900934360786,2.5499918340715495
1800,0.00050000000000000001,33.577608417491156,2.5499915924918617
1800,0.00060000000000000006,33.578473123248713,2.5499912930960438
1800,0.00069999999999999999,33.579495054134554,2.5499909333570772
1800,0.00080000000000000004,33.580674213112246,2.5499905102448395
1800,0.00090000000000000008,33.582010603611685,2.5499900202038379
1800,0.001,33.583504229533624,2.549989459127211
1800,0.0011000000000000001,33.585155095254713,2.5499888223268607
1800,0.0012000000000000001,33.586963205633211,2.5499881044995489
1800,0.0013000000000000002,33.588928566015255,2.5499872996887865
1800,0.0014,33.591051182241763,2.5499864012423172
1800,0.0015,33.593331060655899,2.5499854017649835
1800,0.0016000000000000001,33.595768208111174,2.5499842930667378
1800,0.0017000000000000001,33.598362631980201,2.5499830661055376
1800,0.0018000000000000002,33.601114340163967,2.5499817109248419
1800,0.0019,33.604023341101765,2.5499802165854208
1800,0.002,33.607089643781791,2.5499785710911436
1800,0.0021000000000000003,33.610313257752239,2.5499767613084008
1800,0.0022000000000000001,33.613694193133107,2.5499747728787927
1800,0.0023,33.617232460628571,2.5499725901246775
1800,0.0024000000000000002,33.620928071540042,2.5499701959471834
1800,0.0025000000000000001,33.624781037779748,2.5499675717162118
1800,0.0026000000000000003,33.628791371884994,2.5499646971519878
1800,0.0027000000000000001,33.632959087033058,2.5499615501976454
1800,0.0028,33.637284197056687,2.5499581068823272
1800,0.0029000000000000002,33.641766716460204,2.5499543411742507
1800,0.0030000000000000001,33.646406660436263,2.5499502248231765
1800,0.0031000000000000003,33.651204044883208,2.5499457271916555
1800,0.0032000000000000002,33.65615888642305,2.5499408150744292
1800,0.0033,33.661271202420089,2.5499354525053319
1800,0.0034000000000000002,33.666541011000128,2.5499296005510041
1800,0.0035000000000000001,33.671968331070339,2.5499232170906971
1800,0.0036000000000000003,33.677553182339658,2.5499162565814233
1800,0.0037000000000000002,33.683295585339927,2.5499086698076963
1800,0.0038,33.689195561447526,2.5499004036150459
1800,0.0039000000000000003,33.69525313290567,2.5498914006265014
1800,0.0040000000000000001,33.701468322847248,2.5498815989411669
1800,0.0041000000000000003,33.707841155318327,2.5498709318140458
1800,0.0042000000000000006,33.714371655302187,2.5498593273161867
1800,0.0043,33.721059848743963,2.5498467079742353
1800,0.0044000000000000003,33.727905762575823,2.5498329903884573
1800,0.0045000000000000005,33.734909424742746,2.549818084828245
1800,0.0045999999999999999,33.742070864228829,2.549801894804145
1800,0.0047000000000000002,33.749390111084075,2.549784316615392
1800,0.0048000000000000004,33.756867196451836,2.5497652388719323
1800,0.0048999999999999998,33.764502152596698,2.5497445419899014
1800,0.0050000000000000001,33.772295012932808,2.5497220976595436
1800,0.0051000000000000004,33.780245812052769,2.5496977682844926
1800,0.0052000000000000006,33.788354585756963,2.5496714063913894
1800,0.0053,33.796621371083326,2.5496428540087708
1800,0.0054000000000000003,33.805046206337529,2.5496119420141925
1800,0.0055000000000000005,33.813629131123584,2.5495784894485376
1800,0.0055999999999999999,33.822370186374826,2.5495423027965005
1800,0.0057000000000000002,33.831269414385254,2.5495031752322084
1800,0.0058000000000000005,33.840326858841209,2.5494608858290126
1800,0.0058999999999999999,33.849542564853337,2.5494151987324756
1800,0.0060000000000000001,33.858916578988818,2.5493658622956183
1800,0.0061000000000000004,33.868448949303883,2.5493126081755335
1800,0.0062000000000000006,33.878139725376492,2.5492551503905223
1800,0.0063,33.887988958339207,2.5491931843369398
1800,0.0064000000000000003,33.897996700912238,2.5491263857650068
1800,0.0065000000000000006,33.908163007436499,2.5490544097128982
1800,0.0066,33.918487933906846,2.5489768893985074
1800,0.0067000000000000002,33.928971538005221,2.5488934350683432
1800,0.0068000000000000005,33.939613879133852,2.5488036328030907
1800,0.0069000000000000008,33.950415018448332,2.5487070432795074
1800,0.0070000000000000001,33.961375018890607,2.5486032004883645
1800,0.0071000000000000004,33.972493945221814,2.5484916104082962
1800,0.0072000000000000007,33.983771864054873,2.5483717496355127
1800,0.0073000000000000001,33.995208843886786,2.5482430639694633
1800,0.0074000000000000003,34.006804955130654,2.5481049669546674
1800,0.0075000000000000006,34.018560270147304,2.5479568383790752
1800,0.0076,34.030474863276432,2.5477980227294439
1800,0.0077000000000000002,34.04254881086726,2.5476278276044071
1800,0.0078000000000000005,34.054782191308682,2.5474455220860501
1800,0.0079000000000000008,34.0671750850587,2.5472503350709812
1800,0.0080000000000000002,34.079727574673186,2.5470414535620582
1800,0.0080999999999999996,34.092439744833896,2.5468180209221489
1800,0.0082000000000000007,34.10531168237565,2.5465791350914264
1800,0.0083000000000000001,34.118343476312546,2.5463238467699791
1800,0.0084000000000000012,34.131535217863274,2.5460511575676308
1800,0.0085000000000000006,34.144887000475286,2.5457600181231625
1800,0.0086,34.158398919847926,2.5454493261952549
1800,0.0087000000000000011,34.172071073954299,2.5451179247277316
1800,0.0088000000000000005,34.185903563061892,2.5447645998919057
1800,0.0088999999999999999,34.199896489751708,2.5443880791090177
1800,0.0090000000000000011,34.214049958936151,2.5439870290559989
1800,0.0091000000000000004,34.228364077875199,2.543560053658009
1800,0.0091999999999999998,34.242838956191079,2.5431056920714199
1800,0.009300000000000001,34.257474705881222,2.5426224166611093
1800,0.0094000000000000004,34.272271441329409,2.5421086309762106
1800,0.0094999999999999998,34.287229279315099,2.5415626677285803
1800,0.0096000000000000009,34.302348339020774,2.5409827867785353
1800,0.0097000000000000003,34.317628742037336,2.5403671731325792
1800,0.0097999999999999997,34.333070612367301,2.5397139349580224
1800,0.0099000000000000008,34.348674076425873,2.5390211016195887
1800,0.01,34.364439263039714,2.538286621743298
1800,0.010100000000000001,34.380366303443353,2.5375083613130429
1800,0.010200000000000001,34.396455331273181,2.5366841018054544
1800,0.0103,34.412706482558946,2.5358115383687769
1800,0.010400000000000001,34.429119895712631,2.534888278051576
1800,0.010500000000000001,34.445695711514645,2.5339118380872669
1800,0.0106,34.46243407309737,2.5328796442404551
