time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,65536,131072,2,1.5755468985150677e-15,0.00044381602775018614,2.5035437600992716e-16,-3.9342098224668054e-10,6.4610871023019986e-18,27.999999999994483,28.000186143159205,2.5187833180591008,2.5500000000042968
2,131072,262144,2,1.5885076544167903e-15,0.00044746694490559652,2.5076261956568842e-16,-3.2535614556338578e-10,7.8195298582882013e-17,27.999999999994483,28.000524603699077,2.5052068315005096,2.5500000000038523
3,147456,294912,2,1.5885076544167903e-15,0.00044746694490559652,2.5100574004418424e-16,-4.3780999759390361e-10,8.9642263434006973e-17,27.999999999995786,28.000960556301077,2.4949632185926855,2.5500000000029859
4,163840,327680,2,1.5885076544167903e-15,0.00044746694490559652,2.5126105588399854e-16,-5.6877739013671406e-10,9.3270914829427632e-17,27.999999999995786,28.001474517497446,2.4863999530299612,2.5500000000029859
5,180224,360448,2,1.5885076544167903e-15,0.00044746694490559652,2.5149689876748363e-16,-6.5911699684016445e-10,9.3817568496022542e-17,27.999999999995786,28.002055241608048,2.4788995388421387,2.5500000000029859
6,196608,393216,2,1.5885076544167903e-15,0.00044746694490559652,2.5170588992219007e-16,-7.3413111156358085e-10,9.8068248733360709e-17,27.999999999995786,28.002695147889732,2.4721498040736916,2.5500000000029859
7,212992,425984,2,1.5885076544167903e-15,0.00044746694490559652,2.5189324067337102e-16,-6.4251717259857691e-10,9.9146359287301947e-17,27.999999999995786,28.003388675737586,2.4659668059705098,2.5500000000029859
8,229376,458752,2,1.5885076544167903e-15,0.00044746694490559652,2.5207129376585077e-16,-4.9328533887466026e-10,1.0879402222168317e-16,27.999999999995786,28.004131520129537,2.460231329790465,2.5500000000029859
9,233472,466944,2,1.5885076544167903e-15,0.00044746694490559652,2.5207129376585077e-16,-3.4208232033762774e-10,1.0734919783985568e-16,27.999999999999051,28.004920224035637,2.4548609072525829,2.5500000000017105
10,237568,475136,2,1.5885076544167903e-15,0.00044746694490559652,2.5219104035524899e-16,-2.0661218480438366e-10,1.073303014270589e-16,27.999999999999176,28.005751922041256,2.4497956062264832,2.5500000000017105
11,241664,483328,2,1.5885076544167903e-15,0.00044746694490559652,2.5236353379487285e-16,-3.7693612554297805e-11,1.0841519841025632e-16,27.999999999999176,28.006624197738567,2.4449903117338998,2.5500000000017105
12,245760,491520,2,1.590127842808451e-15,0.00044792333600216476,2.5249114246360918e-16,1.0816141107306113e-10,1.0994312161329924e-16,27.999999999999176,28.007534974998581,2.4404100351230751,2.5500000000017105
13,249856,499712,2,1.590127842808451e-15,0.00044792333600216476,2.5259584501836193e-16,2.4458928805233792e-10,1.1091132157611157e-16,27.999999999999176,28.008482445058601,2.4360269917278212,2.5500000000017105
14,253952,507904,2,1.590127842808451e-15,0.00044792333600216476,2.5276248213137746e-16,3.8365550205124156e-10,1.1229321500851685e-16,27.999999999999176,28.009465013772012,2.4318186809875471,2.5500000000017105
15,258048,516096,2,1.590127842808451e-15,0.00044792333600216476,2.5286024709632665e-16,5.1502431534482951e-10,1.1222832109164639e-16,27.999999999999176,28.010481262370423,2.4277665782488458,2.5500000000017105
16,262144,524288,2,1.590127842808451e-15,0.00044792333600216476,2.5299471762144172e-16,6.4480552827677755e-10,1.132832656338343e-16,27.999999999999176,28.011529917588977,2.4238552156803763,2.5500000000017105
17,266240,532480,2,1.590127842808451e-15,0.00044792333600216476,2.5310276381266766e-16,7.7465138654133741e-10,1.1561605478060675e-16,27.999999999999176,28.01260982846264,2.4200715195475224,2.5500000000017105
18,270336,540672,2,1.590127842808451e-15,0.00044792333600216476,2.5321601038131044e-16,8.9546671085926347e-10,1.167139390955729e-16,27.999999999999176,28.013719947992787,2.4164043215154978,2.5500000000017105
19,274432,548864,2,1.6030431429740355e-15,0.00045156144872486283,2.5335355315157861e-16,1.0048336251539278e-09,1.2001651983474997e-16,27.999999999999176,28.014859318443779,2.412843991185845,2.5500000000017105
20,278528,557056,2,1.6030431429740355e-15,0.00045156144872486283,2.5345473732905132e-16,1.1188917120529128e-09,1.1991529080909188e-16,27.999999999999176,28.016027059393849,2.409382155016714,2.5500000000017105
21,282624,565248,2,1.6030431429740355e-15,0.00045156144872486283,2.5355849096603029e-16,1.2257848421831382e-09,1.2203563905432292e-16,27.999999999999176,28.017222357911287,2.4060114780315605,2.5500000000017105
22,286720,573440,2,1.6030431429740355e-15,0.00045156144872486283,2.5364707215302306e-16,1.3557156343827188e-09,1.2442346712045962e-16,27.999999999999176,28.018444460393049,2.4027254919805672,2.5500000000017105
23,290816,581632,2,1.6030431429740355e-15,0.00045156144872486283,2.5376196653810487e-16,1.4740008904436934e-09,1.2767973412053742e-16,27.999999999999176,28.019692665719994,2.3995184584146489,2.5500000000017105
24,294912,589824,2,1.6030431429740355e-15,0.00045156144872486283,2.5385814101349475e-16,1.5752644871811938e-09,1.3064340452263371e-16,27.999999999999176,28.020966319468993,2.396385258375815,2.5500000000017105
25,299008,598016,2,1.6030431429740355e-15,0.00045156144872486283,2.5393128936535389e-16,1.6796007648121904e-09,1.3330553844464694e-16,27.999999999999265,28.022264808980093,2.3933213026406737,2.5500000000017105
26,303104,606208,2,1.6030431429740355e-15,0.00045156144872486283,2.5405929410721689e-16,1.7880309364359827e-09,1.3731070778456276e-16,27.999999999999542,28.023587559122966,2.3903224580220503,2.5500000000017105
27,307200,614400,2,1.6030431429740355e-15,0.00045156144872486283,2.5414776481982669e-16,1.9015114770911734e-09,1.3845418125102981e-16,27.999999999999542,28.024934028640129,2.3873849863506469,2.5500000000017105
28,311296,622592,2,1.6030431429740355e-15,0.00045156144872486283,2.5423203361106569e-16,2.018274926945436e-09,1.4120927187074095e-16,27.999999999999542,28.026303706970531,2.3845054935686583,2.5500000000017105
29,315392,630784,2,1.6030431429740355e-15,0.00045156144872486283,2.5434053064958126e-16,2.1373793474821099e-09,1.4424641107674838e-16,27.999999999999542,28.027696111473752,2.3816808869592738,2.5500000000017105
30,319488,638976,2,1.6030431429740355e-15,0.00045156144872486283,2.5438292231440822e-16,2.2656271570811595e-09,1.4611680215751237e-16,27.999999999999542,28.029110784993517,2.3789083389773378,2.5500000000017105
31,323584,647168,2,1.6030431429740355e-15,0.00045156144872486283,2.5449953954143972e-16,2.3929419593975295e-09,1.4820402567238597e-16,27.999999999999794,28.030547293708722,2.3761852564769028,2.5500000000017105
32,327680,655360,2,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.5305041956747201e-09,1.5008964590755302e-16,27.999999999999794,28.032005225228936,2.373509254383249,2.5500000000017105
33,328704,658432,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.550376286301404e-09,1.5099767364098742e-16,28.000000000001947,28.033484194460957,2.3708781487412955,2.5500000000009435
34,329728,661504,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.5717403594638691e-09,1.5154621551090868e-16,28.000000000013625,28.034983819156711,2.3682898886984716,2.5500000000009435
35,330752,664576,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.5911069088707726e-09,1.5217294437933423e-16,28.000000000035868,28.036503741772705,2.3657425894710253,2.5500000000009435
36,331776,667648,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.6104299994972649e-09,1.5315564156449212e-16,28.000000000074181,28.038043620416907,2.3632345003023176,2.5500000000009435
37,332800,670720,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.6275659313580268e-09,1.5360266650466568e-16,28.000000000136804,28.039603127748563,2.3607639914911918,2.5500000000009435
38,333824,673792,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.6460253041687173e-09,1.5424383235019257e-16,28.000000000236188,28.041181949984686,2.3583295429912146,2.5500000000009435
39,334848,676864,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.6680307846685814e-09,1.540433456706089e-16,28.000000000389999,28.042779785998039,2.3559297343542722,2.5500000000009435
40,335872,679936,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.6897806377264884e-09,1.5386560015061827e-16,28.000000000622528,28.044396346497805,2.3535632358296108,2.5500000000009435
41,336896,683008,3,1.6135558422051655e-15,0.00045452277245194031,2.5459426881727813e-16,2.7076579694757809e-09,1.5430869424451045e-16,28.000000000966853,28.046031353281887,2.3512288004601571,2.5500000000009435
42,337920,686080,3,1.6135558422051655e-15,0.00045452277245194031,2.5462318798916866e-16,2.7283539163580334e-09,1.5453260805552186e-16,28.000000001467633,28.047684538553632,2.3489252570427825,2.5500000000009435
