time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,28.000000000000014,28.000000000000014,0,0,0,0,0
1,0.0004616190210350645,26.570608485638349,1125.393778789045,35.954787859041204,27.948141050996337,28.000005072007873,0.75629472222487371,35.490773315694817,5.0927200293354554e-10,1.7914916377947711e-16,1.3320658443232525e-14
2,0.00045917233729300319,25.999352730217751,1120.0506032959347,50.456181744556261,27.897534647277801,28.000020144313222,2.1272725771643675,70.75729052194076,1.3322170370889724e-09,1.8056478371674463e-16,1.3392478032880266e-14
3,0.00045730453877853363,25.569252457542724,1115.9606646024747,61.428688561431869,27.847731791167966,28.000045079209464,3.8909288246271774,105.87827993300097,1.5772979293074133e-09,1.8056478371674463e-16,1.3440398311794393e-14
4,0.00045573628326419025,25.212145684115374,1112.5193585411635,70.576357897115656,27.798572419719843,28.000079774627611,5.9681596276794151,140.88184588218661,1.8405752085982873e-09,1.8056478371674463e-16,1.3440398311794393e-14
5,0.00045435943995126638,24.901647265249302,1109.4926359165547,78.558818368767362,27.749964111990124,28.000124146198932,8.313301272332188,175.78422705315461,2.1673098647197117e-09,1.8056478371674463e-16,1.3775694737064626e-14
6,0.00045311854941625795,24.624229971051282,1106.7604422201287,85.714250723717981,27.701844544248289,28.000178120348036,10.895568388190231,210.59638173456096,2.6048785181023561e-09,1.8056478371674463e-16,1.5117727503599795e-14
7,0.00045198066620917164,24.371860592127874,1104.251452926884,92.243485196803121,27.654167987971014,28.000241631098337,13.692378327685841,245.32635567437316,2.9809041610089575e-09,1.8056478371674463e-16,1.5117727503599795e-14
8,0.00045092432499478077,24.139306658764244,1101.9191930500069,98.27733353089387,27.606899031431141,28.000314618202616,16.686247325617504,279.98038344162029,3.3315238625438975e-09,1.8056478371674463e-16,1.5117727503599795e-14
9,0.00044993465706527429,23.922937174619708,1099.7314761297785,103.9065706345073,27.560009262767345,28.000397027650923,19.863150969539948,314.56347053446058,3.2718996470616395e-09,1.8856616159289378e-16,1.5117727503599795e-14
