time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00020000000000000001,30.810109667147191,485.57600801777227,416.65525832132022,31.857833602005201,28.000000000000007,0,0,0,0,0
1,0.00020000000000000001,30.807755660223336,485.5771238170542,416.71410849441662,31.854602275684734,28.022355726065065,13.090535580309098,15.254837725784887,-6.0555480854959278e-09,1.9078790880781196e-16,2.2921710007000901e-14
2,0.00020000000000000001,30.805403780885595,485.57823860786027,416.77290547786015,31.851373656084601,28.044315707913128,26.182919125666729,30.509710488987061,-1.2158105244165981e-08,1.9078790880781196e-16,2.3026739531415332e-14
3,0.00020000000000000001,30.803053897289466,485.57935245268476,416.8316525677634,31.848147740952861,28.066022601017863,39.27714908976489,45.764618260288664,-9.6457274529117179e-09,1.9078790880781196e-16,2.3026739531415332e-14
4,0.00020000000000000001,30.800705995291711,485.58046535823178,416.89035011770727,31.844924527928356,28.087527005378107,52.373223869344542,61.019561009292111,-7.0839419363564454e-09,1.9078790880781196e-16,2.3026739531415332e-14
5,0.00020000000000000001,30.798360068397134,485.58157732757974,416.9489982900717,31.841704014735612,28.108858120018027,65.471141910850349,76.274538706541335,-4.5178740918376662e-09,1.9078790880781196e-16,2.3026739531415332e-14
6,0.00020000000000000001,30.796016112479315,485.58268836268485,417.00759718801714,31.838486199104924,28.130035625813644,78.570901664755226,91.529551322657639,-1.9954390937608083e-09,1.9078790880781196e-16,2.3026739531415332e-14
7,0.00020000000000000001,30.793674124421614,485.58379846502413,417.06614688945967,31.83527107877088,28.151073958035745,91.672501584325474,106.78459882831503,5.5611997158096105e-10,1.9078790880781196e-16,2.3026739531415332e-14
8,0.00020000000000000001,30.791334101621771,485.58490763583131,417.12464745945573,31.832058651471183,28.171984291959308,104.77594012505381,122.03968119422954,3.0993346528346269e-09,1.9078790880781196e-16,2.3026739531415332e-14
9,0.00020000000000000001,30.788996041985335,485.58601587609894,417.18309895036663,31.828848915188026,28.192775601271119,117.88121591238574,137.2947983943408,2.6074183159053274e-09,1.9078790880781196e-16,2.3026739531415332e-14
10,0.00020000000000000001,30.78665994315817,485.58712318694307,417.24150142104577,31.825641867422448,28.21345532379495,130.98832723713235,152.54995039623998,2.1010988294196229e-09,1.9078790880781196e-16,2.3026739531415332e-14
