time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,27.999999999999982,2.5499999999999963,0,0,0,0,0,0
1,28.000003262415042,2.5497991837876337,513,1539,0.0021740459559892924,4.0163242474591414e-08,-1.3526394583634071e-10,8.936167866729605e-21
2,28.000012989952843,2.5495996945709698,1025,3075,0.0086534488140235493,8.006108580690522e-08,-8.5984381040983037e-11,1.1342065976075274e-19
3,28.000029124652844,2.5494010634034519,1153,3459,0.019396748016034443,1.1978731930996811e-07,-3.4649233685649798e-11,1.7781155226796578e-19
4,28.000051623566335,2.5492031229773406,1281,3843,0.034373239625698118,1.593754045330068e-07,-1.6802296778035409e-10,3.068540542717109e-19
5,28.00008045083862,2.5490057766068328,1409,4227,0.05355730195593035,1.9884467863449679e-07,-7.1376964701942506e-10,3.5542594474445983e-19
6,28.000115575059837,2.5488089590615997,1537,4611,0.076926496572196384,2.382081876803005e-07,-6.232025097336072e-10,5.0896012731255784e-19
7,28.000156967946875,2.5486126224581049,1665,4995,0.10446062733870937,2.774755083798825e-07,-8.1035079314911857e-10,6.2619669402363988e-19
8,28.000204603580052,2.5484167296985443,1793,5379,0.13614118974864664,3.1665406029092107e-07,-8.0254638189774867e-10,6.5116214228383251e-19
9,28.000258457900962,2.5482212509365589,1825,5507,0.171951013812981,3.5574981268914892e-07,-9.3135482887926406e-10,1.4623701040036144e-18
10,28.000318508377678,2.5480261614863542,1857,5613,0.21187402171025616,3.9476770273122037e-07,-8.0659249777065082e-10,2.5567408077592332e-18
11,28.000384733746401,2.5478314404820561,1889,5709,0.25589504537948726,4.3371190359209668e-07,-1.2412452889603555e-09,3.2504115743140582e-18
12,28.000457113830034,2.5476370699846163,1921,5805,0.30399969336427651,4.7258600307968709e-07,-1.1328616951938299e-09,4.3279390196417192e-18
13,28.000535629387709,2.5474430343552559,1953,5901,0.3561742464812917,5.1139312895231644e-07,-1.0457461219751225e-09,5.3222833214146694e-18
14,28.00062026200283,2.5472493198020474,1985,5997,0.41240557494964969,5.5013603959617176e-07,-7.1398684936060734e-10,6.1665716833965188e-18
15,28.000710993986445,2.5470559140426059,2017,6093,0.47268107126545977,5.8881719148505011e-07,-5.3612931271944179e-10,6.9640606478619555e-18
16,28.000807808303385,2.5468628060472684,2049,6189,0.53698859492009632,6.2743879055146092e-07,-3.0718812769921015e-10,7.7228698197038001e-18
17,28.000910688505336,2.5466699858395865,2081,6285,0.60531642623000081,6.6600283209148693e-07,-5.5335883778218779e-11,8.8175401696363163e-18
18,28.001019618676654,2.5464774443385565,2113,6381,0.67765322730317257,7.0451113229891319e-07,4.1514191924096185e-11,9.8404329558903091e-18
19,28.001134583388971,2.54628517323225,2145,6477,0.75398800868380866,7.4296535355991569e-07,6.4382812549739617e-11,1.0980447692641757e-17
20,28.001255567660667,2.546093164874986,2177,6573,0.83431010058380362,7.8136702501150882e-07,2.2763532431911911e-10,1.1916550827870308e-17
21,28.001382556920472,2.5459014122028285,2209,6669,0.91860912786507987,8.1971755944659582e-07,5.4202487777237281e-10,1.2756454512220167e-17
22,28.001515536978189,2.5457099086632633,2241,6765,1.0068749881161696,8.5801826736037892e-07,4.5981228383491986e-10,1.3453329776468022e-17
23,28.001654493998267,2.5455186481564112,2273,6861,1.0990978323221778,8.9627036873122732e-07,3.8449688538582035e-10,1.4465112699914816e-17
24,28.001799414474672,2.5453276249851462,2305,6957,1.1952680477037254,9.3447500298528171e-07,4.6399585746133494e-10,1.5242782416903482e-17
25,28.001950285210388,2.5451368338126179,2337,7053,1.2953762424128681,9.7263323748973686e-07,6.7689868737576471e-10,1.5817613592418885e-17
26,28.002107093296683,2.5449462696258749,2369,7149,1.3994132318088606,1.0107460748428873e-06,8.049228810526214e-10,1.6773240258055219e-17
27,28.002269826097713,2.5447559277042306,2401,7245,1.5073700260931797,1.0488144591716375e-06,8.9951903574677013e-10,1.7596819326221191e-17
28,28.00243847123469,2.5445658035920657,2433,7341,1.6192378191288694,1.0868392816037467e-06,1.185189595870733e-09,1.8514797900252939e-17
