time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,16384,40616,3,1.5149228257419653e-15,0.00042673882415264947,2.491914780077298e-16,-3.3026015195385949e-11,2.0677393967139534e-18,27.999999999999879,28.000186613048101,2.5177885053603264,2.5500000000001402
2,32768,73384,3,1.5553084836871756e-15,0.00043811506582735609,2.4958839804278928e-16,-1.0516466593337096e-10,4.2889703127826634e-18,27.999999999999886,28.0005252549307,2.5045359883157898,2.5500000000001402
3,36864,85672,3,1.5856695827479669e-15,0.00044666748809800931,2.4958839804278928e-16,-4.0824925894662956e-10,4.7585058294911619e-18,27.999999999999922,28.000961346686982,2.4944263912552587,2.5500000000000731
4,40960,97960,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-7.1142370159852576e-10,5.3027295015754035e-18,27.999999999999922,28.001475421063549,2.4859412172328228,2.5500000000000731
5,45056,110248,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-9.992815948228461e-10,5.9206500209259031e-18,27.999999999999922,28.002056241984516,2.4784934696927432,2.5500000000000731
6,49152,122536,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.271452781437521e-09,6.8561953908523489e-18,27.999999999999922,28.002696233561245,2.4717823264504792,2.5500000000000731
7,53248,134824,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.5429557584849277e-09,8.0687743093487026e-18,27.999999999999922,28.003389838042818,2.4656291689206071,2.5500000000000731
8,57344,147112,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.8076082689822792e-09,9.1136195707934064e-18,27.999999999999922,28.004132752252929,2.4599176554957634,2.5500000000000731
9,58368,150184,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.7193460079299099e-09,9.2438523081504329e-18,27.999999999999869,28.004921532234587,2.4545671054059786,2.5500000000000491
10,59392,153256,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.6268631475300946e-09,9.4461538026109955e-18,27.999999999999869,28.005753300377318,2.4495185644824544,2.5500000000000491
11,60416,156328,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.5458945887409748e-09,9.7143035202593761e-18,27.999999999999943,28.006625641246213,2.4447276525905242,2.5500000000000491
12,61440,159400,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.4674677041390532e-09,1.0024517892372007e-17,27.999999999999943,28.007536479450021,2.4401598939605091,2.5500000000000491
13,62464,162472,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.3796420148994558e-09,1.0214089716977884e-17,27.999999999999943,28.008484006800138,2.4357878742129868,2.5500000000000491
14,63488,165544,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.2865357751810978e-09,1.0538026007326398e-17,27.999999999999943,28.009466629606894,2.4315893677072298,2.5500000000000491
15,64512,168616,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.1960094237107601e-09,1.0864866780837179e-17,27.999999999999943,28.010482929472527,2.4275460587607074,2.5500000000000491
16,65536,171688,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.1065248511946493e-09,1.1145281137739626e-17,27.999999999999943,28.011531633437485,2.423642641600853,2.5500000000000491
17,66560,174760,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.0224198730315296e-09,1.1586174110484146e-17,27.999999999999943,28.012611590791835,2.4198661703644468,2.5500000000000491
18,67584,177832,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-9.4115568547300689e-10,1.1959572253633986e-17,27.999999999999943,28.013721754752527,2.4162055791463435,2.5500000000000491
19,68608,180904,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-8.6092710510205431e-10,1.2282571490520145e-17,27.999999999999943,28.014861167767954,2.4126513206942133,2.5500000000000491
20,69632,183976,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-7.7541530516343297e-10,1.2617392392055303e-17,27.999999999999943,28.016028949575251,2.4091950897578371,2.5500000000000491
21,70656,187048,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-6.9182685311255978e-10,1.3080916218565708e-17,27.999999999999943,28.017224287380646,2.4058296080443107,2.5500000000000491
22,71680,190120,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-6.0729921145831958e-10,1.345090972508837e-17,27.999999999999947,28.018446427701569,2.4025484547982829,2.5500000000000491
23,72704,193192,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-5.1280394753614467e-10,1.3806384570424198e-17,27.999999999999947,28.019694669525393,2.3993459317065584,2.5500000000000491
24,73728,196264,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-4.1801918337866206e-10,1.4262504691012553e-17,27.999999999999947,28.020968358523263,2.3962169539919476,2.5500000000000491
25,74752,199336,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-3.223613260516941e-10,1.4682719072559088e-17,27.999999999999947,28.022266882119229,2.3931569617465147,2.5500000000000491
26,75776,202408,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-2.2038186469075476e-10,1.51093134787832e-17,27.999999999999947,28.023589665258186,2.3901618470885144,2.5500000000000491
27,76800,205480,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.1592314981942598e-10,1.5588831023383076e-17,27.999999999999947,28.024936166750493,2.3872278938229576,2.5500000000000491
28,77824,208552,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,-1.0198334103597142e-11,1.600626516688029e-17,27.999999999999947,28.026305876096099,2.3843517270782661,2.5500000000000491
29,78848,211624,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,9.7424371945078905e-11,1.6457095596698339e-17,27.999999999999947,28.027698310710125,2.3815302709746984,2.5500000000000491
30,79872,214696,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,2.0553692214803464e-10,1.6824026118036202e-17,27.999999999999954,28.029113013486839,2.3787607128121957,2.5500000000000491
31,80896,217768,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,3.1217377145541623e-10,1.7306872663935995e-17,27.999999999999982,28.03054955065117,2.3760404725910353,2.5500000000000491
32,81920,220840,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,4.2307206214160653e-10,1.7882221609278417e-17,28.000000000002967,28.032007509854971,2.3733671769257829,2.5500000000000491
33,82176,221608,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,3.7229684412712216e-10,1.7889179542398484e-17,28.000000000011195,28.033486528737463,2.3707386991998542,2.5500000000000318
34,82432,222376,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,3.206771257532382e-10,1.7932413300336304e-17,28.00000000002623,28.034986201604397,2.3681529469200249,2.5500000000000318
35,82688,223144,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,2.6862414002506862e-10,1.8028564671341891e-17,28.000000000051088,28.036506170999406,2.3656080441329848,2.5500000000000318
36,82944,223912,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,2.1494064184007655e-10,1.8131750127782688e-17,28.000000000091418,28.038046095108118,2.3631022480317467,2.5500000000000318
37,83200,224680,3,1.5966963963986742e-15,0.00044977363278834965,2.4958839804278928e-16,1.6353930314251397e-10,1.8228579580095416e-17,28.000000000155772,28.039605646660807,2.3606339360933903,2.5500000000000318
