time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,27.999999999999986,27.999999999999986,0,0,0,0,0
1,0.0004616194689706861,26.570300642768441,1125.3952076155272,35.962483930788913,27.948141640958518,28.00000507175643,0.75678843440538779,35.490871876919002,-1.0928825459986189e-09,1.4385650458664724e-16,9.9730937174714648e-15
2,0.00045917264895569928,25.999145008038695,1120.0515895804074,50.461374799032654,27.897535460338304,28.000020143736911,2.1279550237659031,70.75742838706951,-2.299126357898656e-09,1.4385650458664724e-16,1.0130140811679545e-14
3,0.0004573047371207026,25.569085766815181,1115.9613292784911,61.432855829620436,27.847732740726684,28.000045077817305,3.8917357502543757,105.87845085187031,-2.4273074653273254e-09,1.4385650458664724e-16,1.0130140811679545e-14
4,0.00045573642978887852,25.212004355057768,1112.5198688783546,70.579891123555782,27.798573485593565,28.000079772392166,5.9690692801871519,140.88204162129804,-2.5803332486451192e-09,1.4385650458664724e-16,1.0130140811679545e-14
5,0.000454359556888065,24.901523540271661,1109.4930546935805,78.561911493208385,27.74996527954476,28.000124143097004,8.3142993239075427,175.7844430862188,-2.7593844167361474e-09,1.4385650458664724e-16,1.0130140811679545e-14
6,0.00045311864718844684,24.624119360436278,1106.7607998164324,85.717015989093071,27.70184580240964,28.000178116359216,10.89664450682513,210.59661514686118,-2.9256031280451931e-09,1.4385650458664724e-16,1.0130140811679545e-14
7,0.00045198075051792097,24.371760226823326,1104.2517664156017,92.245994329416803,27.654169328027024,28.000241626204406,13.69352461877922,245.32660440656659,-3.0905005257713027e-09,1.4385650458664724e-16,1.0130140811679545e-14
8,0.000450924399294875,24.139214575614361,1101.9194730248103,98.279635609640962,27.60690044631481,28.000314612387442,16.687457509406993,279.98064594727219,-3.2579806029234752e-09,1.4385650458664724e-16,1.0130140811679545e-14
9,0.00044993468284780166,23.92284954732775,1099.7316325884417,103.90876131680625,27.560010683282091,28.000397019182202,19.864388475003736,314.56375658910429,-4.3703797132953045e-09,1.4385650458664724e-16,1.0130140811679545e-14
10,0.00044900074545383518,23.720020833190347,1097.6647366295058,109.19947917024135,27.513476495738871,28.000488794553338,23.212699153844376,349.08008690695885,-5.4903153227209179e-09,1.4385650458664724e-16,1.0130140811679545e-14
11,0.00044811439225710695,23.528732729119341,1095.7010374668494,114.20168177201644,27.467277994489557,28.000589889544351,26.722576504184509,383.53314539466754,-6.6089560609666463e-09,1.4385650458664724e-16,1.0130140811679545e-14
12,0.00044726925696922523,23.347435197851063,1093.8267464707358,118.9541200537235,27.421398087921684,28.000700257824217,30.385589566887592,417.92594884246859,-7.7333094046318374e-09,1.4385650458664724e-16,1.0130140811679545e-14
13,0.00044646027704675536,23.174895914157968,1092.0308978988662,123.48760214605079,27.375821882760402,28.00081985533259,34.194393334097853,452.26112757254811,-8.8550251785404785e-09,1.4385650458664724e-16,1.0130140811679545e-14
14,0.00044568334798267582,23.01011598690642,1090.3046004625553,127.82710032733942,27.330536250501801,28.000948640000203,38.142514502010492,486.54100158954537,-9.9773018017035992e-09,1.4385650458664724e-16,1.0130140811679545e-14
15,0.00044493508722360544,22.852272411447238,1088.6405262073265,131.99318971381899,27.285529504887627,28.001086571519803,42.224192102393516,520.76763723577199,-1.1095308707046527e-08,1.4385650458664724e-16,1.0130140811679545e-14
16,0.00044421266800095721,22.700677568094488,1087.0325507449459,136.00306079763786,27.240791156320281,28.001233611160231,46.434256158818442,554.94289033667576,-1.2217806897055983e-08,1.4385650458664724e-16,1.0130140811679545e-14
17,0.00044351369932218385,22.554749974334747,1085.4754934166319,139.87125064163132,27.196311721111105,28.0013897216092,50.768033440280689,589.06843971766364,-1.3343233806644862e-08,1.4385650458664724e-16,1.0130140811679545e-14
18,0.00044283613735499733,22.413992690020827,1083.9649254201545,143.61018274947926,27.152082570756473,28.001554866841349,55.221272994934338,623.14581369143707,-1.4463495662570108e-08,1.4385650458664724e-16,1.0130140811679545e-14
19,0.00044217821871558811,22.277977061933367,1082.4970253590313,147.23057345166586,27.108095811045835,28.001729012005203,59.790086426265653,657.17641130545837,-1.5588646856154219e-08,1.4385650458664724e-16,1.0130140811679545e-14
20,0.000441538409386017,22.146330277863505,1081.0684686297282,150.74174305341242,27.064344183815706,28.001912123325827,64.470899358885973,691.16151961179094,-1.6710535933528855e-08,1.4385650458664724e-16,1.0130140811679545e-14
21,0.00044091536500574503,22.01872569286699,1079.6763414351462,154.15185767832523,27.020820986170378,28.00210416802031,69.260411534819838,725.10232786861184,-1.7835536930775772e-08,1.4385650458664724e-16,1.0130140811679545e-14
22,0.000440307899587095,21.894875208499638,1078.3180730373467,157.46811978750895,26.977520003368063,28.002305114222807,74.155563662159977,758.99993934079521,-1.8958737446705658e-08,1.4385650458664724e-16,1.0130140811679545e-14
23,0.00043971496056828096,21.774523196448246,1076.9913817325489,160.69692008879386,26.934435452536604,28.002514930920356,79.153509614597382,792.85538119764317,-2.0083713462094458e-08,1.4385650458664724e-16,1.0130140811679545e-14
24,0.00043913560870213069,21.657441600481377,1075.6942312967838,163.8439599879656,26.891561935072428,28.002733587893513,84.251592920278412,826.66961288505934,-2.1212229097230103e-08,1.4385650458664724e-16,1.0130140811679545e-14
25,0.00043856900168195301,21.543425948966071,1074.4247955237406,166.91435127584819,26.84889439606955,28.002961055665939,89.447326725023743,860.44353326185876,-2.2334578224459627e-08,1.4385650458664724e-16,1.0130140811679545e-14
26,0.00043801438068931527,21.432292079258367,1073.1814290897269,169.91269801854082,26.806428089500965,28.003197305456322,94.738376596558695,894.17798672536583,-2.3457820115229571e-08,1.4385650458664724e-16,1.0130140811679545e-14
27,0.00043747105925064517,21.323873424564013,1071.9626434182799,172.84316438589968,26.764158548143911,28.003442309138073,100.12254567204565,927.87376850325688,-2.4581803134456986e-08,1.4385650458664724e-16,1.0130140811679545e-14
28,0.00043693841393608517,21.218018749561953,1070.767086534215,175.70953126095111,26.722081557446451,28.003696039201216,105.59776175379235,961.53162925213314,-2.5701852840780841e-08,1.4385650458664724e-16,1.0130140811679545e-14
29,0.00043641587654147585,21.114590247287794,1069.5935261294924,178.51524381780513,26.680193132699067,28.00395846871691,111.16206603650943,995.15227907543215,-2.6821188013644522e-08,1.4385650458664724e-16,1.0130140811679545e-14
30,0.00043590292747429263,21.013461929252291,1068.4408352364048,181.26345176869273,26.638489498990758,28.004229571307846,116.81360321019453,1028.7363910516906,-2.794881432950989e-08,1.4385650458664724e-16,1.0130140811679545e-14
31,0.00043539909012439671,20.91451825540079,1067.3079800335677,183.95704361498025,26.596967073527157,28.004509321118643,122.55061273013513,1062.2846043473057,-2.9071087857189717e-08,1.4385650458664724e-16,1.0130140811679545e-14
32,0.00043490392604610747,20.817652961648619,1066.1940094090255,186.59867595878455,26.555622449965824,28.004797692789506,128.37142108288958,1095.7975269747071,-3.0191852838145801e-08,1.4385650458664724e-16,1.0130140811679545e-14
