time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,28.000000000000011,2.5500000000000052,0,0,0,0,0,0
1,28.000003262419096,2.5497991818477472,513,1539,0.0021740479549598127,4.0163630451729807e-08,-3.3376245202532138e-11,1.4733088373592436e-20
2,28.000012989963569,2.5495996918456143,1025,3075,0.0086534543961751965,8.0061630878484313e-08,-8.699048451039419e-11,-2.3760601536872331e-20
3,28.000029124671958,2.5494010600829489,1153,3459,0.019396758170966255,1.1978798341112264e-07,-1.9183632787558969e-10,-2.4216533150753903e-20
4,28.000051623596004,2.5492031191601234,1281,3843,0.034373255130951103,1.5937616797645395e-07,-2.13557972418871e-10,-4.0741223645302306e-20
5,28.000080450880564,2.5490057723557782,1409,4227,0.053557323466158782,1.9884552884614215e-07,-2.9269618364827593e-10,-5.412428217337431e-20
6,28.000115575114229,2.5488089544213377,1537,4611,0.076926524659286039,2.3820911573257331e-07,-4.3558329556720618e-10,-1.1768225550253473e-19
7,28.000156968015087,2.5486126174624522,1665,4995,0.10446066251396161,2.7747650751074176e-07,-5.0979711064642737e-10,-1.3632235701611093e-19
8,28.000204603662667,2.548416724374257,1793,5379,0.13614123247705315,3.1665512514892695e-07,-6.1357291933931819e-10,-1.4842163123350063e-19
9,28.000258457999351,2.5482212453054949,1825,5475,0.17195106452160683,3.5575093890249593e-07,-6.3870287127813636e-10,-1.3130271486640945e-19
10,28.000318508492356,2.548026155566796,1857,5571,0.2118740807957861,3.9476888664112042e-07,-6.1083997287469789e-10,-1.5812508020420706e-19
11,28.000384733878999,2.5478314342896153,1889,5667,0.25589511321225611,4.3371314207799072e-07,-5.2707223143341604e-10,-1.5596737957636249e-19
12,28.000457113980495,2.5476370635328052,1921,5763,0.30399977029262265,4.7258729343908817e-07,-4.7315342017731206e-10,-1.4849649107893668e-19
13,28.000535629556719,2.5474430276559312,1953,5859,0.35617433283334993,5.1139446881514908e-07,-4.0816811961641293e-10,-2.0136119043689441e-19
14,28.000620262190576,2.5472493128656954,1985,5955,0.41240567103604492,5.5013742686183269e-07,-3.5279942799697057e-10,-1.9372486581695799e-19
15,28.000710994194048,2.5470559068786276,2017,6051,0.47268117738067067,5.8881862427498341e-07,-3.0693388291111308e-10,-2.5475880090448942e-19
16,28.000807808531146,2.546862798664141,2049,6147,0.53698871134494197,6.2744026717265081e-07,-2.9359429154383738e-10,-2.6440352005170458e-19
17,28.00091068875378,2.5466699782449673,2081,6243,0.60531655323345746,6.6600435100783692e-07,-3.0647318871131053e-10,-2.6923590919023937e-19
18,28.001019618946682,2.5464774365394649,2113,6339,0.67765336514254848,7.0451269210844782e-07,-2.8440037811812275e-10,-2.8220279247262063e-19
19,28.001134583681306,2.5462851652351222,2145,6435,0.75398815760602678,7.4296695297636312e-07,-2.44212983039739e-10,-3.4187684263311488e-19
20,28.001255567975377,2.5460931566857576,2177,6531,0.83431026082670168,7.8136866284924072e-07,-1.8817906898586774e-10,-3.0918025417527194e-19
21,28.001382557258083,2.5459014038269641,2209,6627,0.91860929965732607,8.197192346081747e-07,-1.2315757168491888e-10,-2.8223898162441983e-19
22,28.001515537339625,2.5457099001058725,2241,6723,1.0068751716794013,8.580199788261605e-07,-1.0470081993298037e-10,-3.2152096173395056e-19
23,28.001654494384002,2.5455186394222498,2273,6819,1.0990980278688041,8.9627211555060113e-07,-7.988405540419592e-11,-3.401991135557042e-19
24,28.001799414885081,2.5453276160786587,2305,6915,1.1952682554397891,9.3447678426923437e-07,-1.7713962979350085e-11,-3.6925858886015147e-19
25,28.001950285645645,2.5451368247379826,2337,7011,1.2953764625382598,9.7263505240448693e-07,5.167865367349127e-11,-4.0385086848681282e-19
26,28.002107093757392,2.5449462603869777,2369,7107,1.399413464516593,1.0107479226044068e-06,1.2189119128038088e-10,-4.187843736755389e-19
27,28.002269826584438,2.5447559183047952,2401,7203,1.5073702715707769,1.0488163390409048e-06,1.7387184847216113e-10,-3.9459575140811013e-19
28,28.00243847174729,2.5445657940355888,2433,7299,1.6192380775576676,1.0868411928826075e-06,1.9928897173936293e-10,-3.3900942103969981e-19
29,28.002613017109201,2.5443758833646162,2465,7395,1.7350082498398478,1.1248233270764143e-06,2.624776048847242e-10,-3.4561259707455749e-19
30,28.002793450762589,2.54418618229727,2497,7491,1.854672320031308,1.1627635405461253e-06,3.2785684206505943e-10,-3.4869260408539869e-19
31,28.00297976101729,2.5439966870405173,2529,7587,1.9782219755355421,1.2006625918964634e-06,3.6004852454448049e-10,-4.0749770101240598e-19
32,28.003171936390213,2.5438073939865267,2561,7683,2.1056490517845003,1.2385212026949638e-06,3.7780880737221949e-10,-4.29112550803876e-19
33,28.003369965579378,2.5436182996941326,2569,7715,2.2369455155848614,1.2763400611740972e-06,2.6346708031339965e-10,-3.515337626943652e-19
34,28.003573837502231,2.5434294008878866,2577,7747,2.3721034874066955,1.3141198224229976e-06,1.5288464821324048e-10,-2.9020493771845862e-19
35,28.003783541239642,2.5432406944339276,2585,7779,2.5111152060581539,1.3518611132150739e-06,1.3291280458989512e-10,-2.4412684169619221e-19
36,28.003999066043008,2.543052177333756,2593,7811,2.6539730329289144,1.3895645332502402e-06,1.8332192591148804e-10,-2.2038923965775798e-19
37,28.004220401327895,2.5428638467147517,2601,7843,2.8006694467412037,1.4272306570501674e-06,2.0785354570258967e-10,-1.2756137695583211e-19
38,28.00444753666692,2.5426756998216375,2609,7875,2.9511970386678321,1.4648600356728581e-06,2.5770182745495234e-10,-7.365318925513874e-20
39,28.004680461783707,2.5424877340086636,2617,7907,3.1055485077788543,1.5024531982680996e-06,2.7093534243323596e-10,-5.5963931855692243e-20
40,28.004919166546522,2.5422999467325438,2625,7939,3.2637166567872256,1.5400106534922905e-06,2.793766005424068e-10,-2.4354200561607162e-21
41,28.005163640963101,2.5421123355460096,2633,7971,3.4256943880652471,1.577532890798578e-06,3.020812650797609e-10,3.7767212075141535e-20
42,28.005413875174895,2.5419248980919265,2641,8003,3.5914746999092761,1.6150203816160868e-06,3.1276837252876426e-10,1.4065524538693733e-19
43,28.005669859452585,2.5417376320978566,2649,8035,3.7610506830310841,1.6524735804302073e-06,2.0709346967269653e-10,2.0892494288277636e-19
44,28.005931584191778,2.5415505353711305,2657,8067,3.9344155172571522,1.6898929257743628e-06,1.7141948854245008e-10,2.8217592202740973e-19
45,28.006199039908083,2.5413636057942934,2665,8099,4.1115624684191214,1.7272788411423731e-06,2.1949464351052477e-10,3.3247346635430913e-19
46,28.006472217232933,2.5411768413208593,2673,8131,4.2924848854204347,1.7646317358294018e-06,2.3381534785511953e-10,4.3508935724457498e-19
47,28.006751106910272,2.540990239971467,2681,8163,4.477176197463975,1.8019520057085212e-06,2.9811530210506625e-10,5.3481259753274289e-19
48,28.007035699792457,2.5408037998302619,2689,8195,4.6656299114321884,1.8392400339490919e-06,2.8653861804924112e-10,6.1560911822508497e-19
49,28.007325986836921,2.5406175190415961,2697,8227,4.8578396094038911,1.8764961916824502e-06,2.7177551064601495e-10,7.4403304422700528e-19
50,28.007621959103314,2.5404313958069089,2705,8259,5.0537989463012716,1.9137208386197655e-06,2.1224042198149533e-10,7.6051627229334947e-19
51,28.007923607749461,2.5402454283818772,2713,8291,5.2535016476553755,1.950914323626401e-06,1.61119769131761e-10,8.4044011743944811e-19
52,28.008230924029515,2.540059615073726,2721,8323,5.4569415074839034,1.9880769852566352e-06,2.4766065123112284e-10,9.0209567875731313e-19
53,28.00854389928994,2.5398739542387494,2729,8355,5.6641123862724942,2.0252091522521929e-06,2.9500870379313575e-10,1.0796011935856799e-18
54,28.008862524967732,2.5396884442799732,2737,8387,5.8750082090526456,2.0623111440076757e-06,3.5220816423904715e-10,1.1948059462183903e-18
55,28.009186792587592,2.5395030836449819,2745,8419,6.0896229635694485,2.0993832710056706e-06,4.229858916679639e-10,1.3068409427437974e-18
56,28.009516693759167,2.5393178708238944,2753,8451,6.3079506985355156,2.1364258352240163e-06,4.0230605188292117e-10,1.3690622956006487e-18
57,28.009852220175407,2.5391328043474219,2761,8483,6.5299855219618328,2.1734391305174889e-06,3.6147163964246758e-10,1.341222704904564e-18
58,28.010193363609769,2.5389478827851319,2769,8515,6.7557215995646125,2.2104234429759342e-06,3.170516719383663e-10,1.420738750008674e-18
59,28.01054011591425,2.5387631047437078,2777,8547,6.985153153240967,2.2473790512606788e-06,2.8447952209993836e-10,1.5253696528711191e-18
60,28.010892469017517,2.5385784688654018,2785,8579,7.2182744596109094,2.2843062269208864e-06,3.4139024129272037e-10,1.4777521737288915e-18
61,28.011251281899533,2.5383939739055199,2793,8611,7.455639647415091,2.3212052188978613e-06,3.1052878207123307e-10,1.5752825582131813e-18
62,28.011617384453608,2.5382096186491951,2801,8643,7.6977917346432925,2.3580762701639416e-06,3.1396164717452528e-10,1.5763421765778617e-18
63,28.011990744442542,2.5380254018330635,2809,8675,7.9447143212154625,2.3949196333903031e-06,3.8685897076869295e-10,1.5592708230959923e-18
64,28.012371338083252,2.5378413222241849,2817,8707,8.1963939016678307,2.4317355551657701e-06,4.3574045990287118e-10,1.6576416230826361e-18
65,28.012759145183228,2.5376573786187131,2825,8739,8.4528183552418863,2.4685242762606627e-06,5.845150428338151e-10,1.7953663678921026e-18
66,28.013154147653676,2.5374735698407127,2833,8771,8.7139764432186517,2.505286031860562e-06,6.423261320828864e-10,1.8780149459759509e-18
