time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T0_0,T0_1,T0_2,T0_3,T0_4,T0_5,T0_6,T0_7,T0_8,T0_9,T0_10,T0_11,T0_12,T0_13,T0_14,T0_15,T0_16,T0_17,T0_18,T0_19,T0_20
0,33,32.99379875613613,32.975218096209503,32.944327139841228,32.901240768901161,32.846119152706883,32.779167086189737,32.700633143899864,32.610808653520643,32.5100264933453,32.398659718930489,32.277120024880773,32.145856048430488,32.005351522171914,31.856123283928916,31.698719152389376,31.53371567768562,31.361715776647117,31.183346262941392,30.99925528276523,30.810109667147191,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1,32.995812028301302,32.989615978885723,32.971050881920327,32.940185799834509,32.897135517840717,32.842060071130966,32.775164083203741,32.696695920832475,32.606946666892966,32.506248921266483,32.394975426978128,32.273537534057873,32.142383503571352,32.001996663045638,31.852893417614595,31.695621127082102,31.530755858375983,31.358900023386635,31.180679910946829,30.99674307721083,30.807754890315124,28.000000000000004,27.999999999998803,27.999999999995062,28.000000000001965,28.000000000000036,28,27.999999999977966,28.000000000009305,28,28.000000000007105,28.000000000000007,28.000000000005862,28,28,27.999999999999993,28,28.000000000009262,28.000000105619346,28.000151365801987,28.027790344021046,28.613831707641559
2,32.991627564739147,32.985436705097094,32.96688715815845,32.936047928568321,32.893033705276778,32.838004389397085,32.771164433207062,32.692761995494855,32.603087915043865,32.502474513246817,32.391294220981365,32.269958043860846,32.138913867290327,31.998644613961815,31.849666256648906,31.692525696632561,31.527798518171387,31.356086628515257,31.178015782810554,30.994232864061527,30.805402703748673,28.000000000000004,27.999999999998803,27.999999999995062,28.000000000001965,28.000000000000036,28,27.999999999977966,28.000000000009305,28,28.000000000007105,28.000000000000007,28.000000000005862,28,28,27.999999999999993,28.000000000704592,28.000000424992077,28.000088393070484,28.005833938093296,28.121187211524717,28.864814920712231
3,32.987446606109827,32.981260931971768,32.962726922180522,32.931913523196464,32.888935328357036,32.833952104793134,32.767168133537773,32.688831365086408,32.599232395218834,32.498703266710642,32.387616098489211,32.266381551808784,32.135447137194511,31.995295372713308,31.846441798873766,31.689432858811173,31.52484365504732,31.353275588525875,31.175353863168883,30.991724726876583,30.803052591301736,27.999999999999812,27.999999999996703,27.999999999996191,28.000000000001915,27.999999999997407,28,27.999999999993612,28.000000000004391,28.000000000000032,28.000000000006608,27.999999999998671,28.000000000003734,28,27.999999999999549,28.000000001295465,28.000000281529228,28.000027933630612,28.001247224641446,28.024965343952353,28.230214613826931,29.054833929967465
4,32.983269149483419,32.977088656471061,32.958570170702188,32.927782580803139,32.884840384254687,32.829903214397696,32.763175181058912,32.684904026998396,32.595380104761404,32.494935178948566,32.383941056782625,32.262808055454549,32.131983310807712,31.99194893676022,31.843220041859492,31.686342611574911,31.521891266524374,31.350466898024589,31.172694151923761,30.98921869067102,30.800704500788349,27.999999999999812,27.999999999996703,27.999999999996191,28.000000000001915,27.999999999997407,28,27.999999999993612,28.000000000004391,28.000000000000032,28.000000000006608,27.999999999998671,28.000000000003734,28.000000000000156,28.000000000916373,28.00000011253805,28.000007516036089,28.000271849068287,28.005309048401092,28.056567072915374,28.339084970663308,29.213441461343567
5,32.979095191896434,32.972919875653503,32.954416900879522,32.923655098470306,32.880748870067656,32.825857715328056,32.759185573038891,32.680979978441862,32.591531040965783,32.491170247318024,32.380269093255748,32.259237552251875,32.128522385713858,31.988605303750116,31.840000983360863,31.68325495265978,31.518941349811143,31.34766055305478,31.170036653286964,30.986714760154179,30.798358411115167,27.999999999999812,27.999999999996703,27.999999999996191,28.000000000001915,27.999999999997407,28,27.999999999993612,28.000000000004391,28.000000000000032,28.000000000006608,27.999999999998671,28.000000000003734,28.000000000419774,28.000000036477921,28.000001900605195,28.000060163271911,28.001154096859775,28.013472039146336,28.097063141663408,28.444028558840682,29.352022941846414
6,32.974924730407395,32.96875458658613,32.950267109805822,32.919531073297463,32.876660782919373,32.82181560474217,32.75519930668527,32.677059216653625,32.587685201130824,32.487408469172429,32.376600205337105,32.255670039688752,32.125064359479289,31.985264471339885,31.836784621108944,31.68016987972209,31.515993902000059,31.344856551173436,31.167381370485522,30.98421293491516,30.796014310687724,27.999999999999812,27.999999999996703,27.999999999996191,28.000000000001915,27.999999999997407,28,27.999999999993612,28.000000000004391,28.000000000000032,28.000000000006608,27.999999999998671,28.000000000136854,28.000000010632654,28.000000467252441,28.000013479014044,28.000254976540145,28.003167518221684,28.026022331515644,28.143464184176686,28.544257771588327,29.47640276490262
7,32.970757762080424,32.964592786342209,32.94612079457066,32.915410502387964,32.872576119936078,32.817776879803105,32.751216379202489,32.673141738878428,32.583842582554787,32.483649841870495,32.372934390454347,32.25210551525813,32.121609229672714,31.981926437184132,31.83357095280974,31.677087390335622,31.513048920343167,31.342054890849795,31.164728305231858,30.981713213077317,30.793672191958752,27.999999999999812,27.999999999996703,27.999999999996191,28.000000000001915,27.999999999997407,28,27.999999999993612,28.000000000004391,28.000000000000032,28.000000000006608,28.000000000034952,28.000000002898524,28.00000011331802,28.000003051187683,28.00005705393998,28.000741137629653,28.006711491149915,28.042707974038748,28.19367245429612,28.63984278288715,29.590035379542027
8,32.966594283986083,32.960434471999285,32.941977952264324,32.911293382848939,32.868494878248008,32.81374153767603,32.747236787795941,32.669227542364212,32.58000318253864,32.479894362772953,32.369271646035067,32.248543976456546,32.118156993865796,31.978591198932307,31.830359976137835,31.67400748204064,31.51010640234967,31.339255570930671,31.162077458087214,30.97921559233523,30.791332049442115,27.999999999999812,27.999999999996703,27.999999999996191,28.000000000001915,27.999999999997407,28,27.999999999993612,28.000000000004391,28.000000000000032,28.000000000006619,28.000000000753889,28.000000027293048,28.000000697005326,28.000012902635728,28.000173256623107,28.001690368425063,28.012035837432624,28.063055343083615,28.246267686832123,28.731104498879446,29.695168973917692
9,32.962434293506938,32.956279640947308,32.93783858026891,32.907179712111933,32.864417055316906,32.809709575846547,32.743260529975103,32.665316624653343,32.576166998705872,32.476142029517383,32.365611969793783,32.24498542106894,32.114707649905355,31.975258754492913,31.827151688996832,31.670930152687138,31.507166345937957,31.336458590545714,31.159428829074326,30.976720070463433,30.78899387899661,28.000000000001382,27.99999999999724,27.999999999996181,28.000000000000739,27.999999999998799,28.000000000000004,27.999999999992763,28.000000000003492,28.000000000002963,28.000000000194866,28.000000006556753,28.000000160597981,28.000002945638098,28.0000405584126,28.000419500313022,28.003267208477443,28.019253687393391,28.086540121585085,28.300289349260289,28.818417936821788,29.793363221992731
