x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
498.801844536504,-640.766819496638,5609.28603319132,5609.28603319131,0,0,0.999999739431383,0,39.8775481404094,0,228,2001.1981554635,640.766819496638,19081.0601720756
498.801844536504,-615.766819496638,5779.75321078259,5779.75321078258,0,0,1.000001088917,0,40.3772020189201,0,180,2001.1981554635,615.766819496638,19081.0601720756
498.801844536504,-590.766819496638,5976.71020271573,5976.71020271572,0,0,1.000000045469,0,40.9516301591742,0,180,2001.1981554635,590.766819496638,19081.0601720756
498.801844536504,-565.766819496638,6204.61815982354,6204.61815982353,0,0,1.00000023366784,0,41.6110532683709,0,180,2001.1981554635,565.766819496638,19081.0601720756
498.801844536504,-540.766819496638,6468.93126309162,6468.93126309161,0,0,0.999999872535337,0,42.3673705876746,0,180,2001.1981554635,540.766819496638,19081.0601720756
498.801844536504,-515.766819496638,6776.42046564519,6776.42046564518,0,0,0.999999775167459,0,43.2348973567477,0,180,2001.1981554635,515.766819496638,19081.0601720756
498.801844536504,-490.766819496638,7135.5517613511,7135.55176135109,0,0,1.00000042650496,0,44.2308313801313,0,180,2001.1981554635,490.766819496638,19081.0601720756
498.801844536504,-465.766819496638,7557.01100932124,7557.01100932123,0,0,0.999999642254419,0,45.375922152938,0,180,2001.1981554635,465.766819496638,19081.0601720756
498.801844536504,-440.766819496638,8054.48089083205,8054.48089083204,0,0,1.0000001665611,0,46.6957654891171,0,180,2001.1981554635,440.766819496638,19081.0601720756
498.801844536504,-415.766819496638,8645.64038957393,8645.64038957392,0,0,0.999999998396955,0,48.2217782673436,0,180,2001.1981554635,415.766819496638,19081.0601720756
498.801844536504,-390.766819496638,9353.69545478289,9353.69545478288,0,0,0.99999988779721,0,49.993321788236,0,204,2001.1981554635,390.766819496638,19081.0601720756
498.801844536504,-365.766819496638,10209.5562679516,10209.5562679515,0,0,1.00000020363029,0,52.0601505427882,0,204,2001.1981554635,365.766819496638,19081.0601720756
498.801844536504,-340.766819496638,11255.088038501,11255.088038501,0,0,0.999999928257478,0,54.4859495519421,0,204,2001.1981554635,340.766819496638,19081.0601720756
498.801844536504,-315.766819496638,12548.1201328542,12548.1201328542,0,0,0.999999913428621,0,57.3536850534255,0,204,2001.1981554635,315.766819496638,19081.0601720756
498.801844536504,-290.766819496638,14170.2619831134,14170.2619831134,0,0,0.999999996753843,0,60.773169050639,0,204,2001.1981554635,290.766819496638,19081.0601720756
498.801844536504,-265.766819496638,16239.5751887386,16239.5751887386,0,0,1.00000002966619,0,64.8927337346752,0,204,2001.1981554635,265.766819496638,19081.0601720756
498.801844536504,-240.766819496638,18931.819779636,18931.8197796359,0,0,0.999999995047747,0,69.9174533422269,0,204,2001.1981554635,240.766819496638,19081.0601720756
498.801844536504,-215.766819496638,22517.5201952116,22517.5201952116,0,0,0.999999832761874,0,76.1385570388714,0,204,2001.1981554635,215.766819496638,19081.0601720756
