theta,pdf,radius_upper,radius_lower,center_x,center_y
3.6768092618732,1.84075008297095e-06,0.0211856860963675,0.0211856860963675,5.01760062477769,0.0767756190067543
3.67688572201165,1.65938367746992e-05,0.0637159422173965,0.0637159422173962,5.05417817317479,0.0557149926264263
3.6769621821501,4.61698785864173e-05,0.106461026774427,0.106461026774426,5.09055754515472,0.0345356990786595
3.67703864228855,9.06430046861649e-05,0.149424651180475,0.149424651180475,5.12673561690058,0.0132357478866908
3.68140196541853,0.00474708389504944,2.19091959316814,2.19091959316814,7.18656400781282,0.0381799091807467
3.69005215154005,0.021288646516074,6.18693636315175,6.18693636315175,11.1830947063061,0.107939612010562
3.69870233766158,0.0468864065659722,10.072235092237,10.072235092237,15.0680389803191,0.175751566555966
3.7073525237831,0.0808122924541,13.8512321100432,13.8512321100432,18.8465635253301,0.241705957821996
3.71171584691308,0.100870062836531,15.7186166320748,15.7186166320748,20.7136962767457,0.274296881227557
3.71179230705153,0.101223710404147,15.7511127960405,15.7511127960405,20.746187990892,0.27486402620761
3.71186876718998,0.101563108349162,15.7836012135594,15.7836012135594,20.7786719575961,0.275431035955556
3.71194522732843,0.101888182122493,15.8160818877676,15.8160818877676,20.8111481800078,0.275997910526375
3.89720997867888,0.456612774955902,12.4666183058321,12.4666183058321,147.620460734663,0.212906763071776
4.26766302124132,0.529847243823521,9.46999511348233,9.46999511348231,296.70674229208,0.138389495827972
4.63811606380377,0.584266887289482,8.57246938002289,8.57246938002287,399.223523690169,0.08714889664867
5.00856910636621,0.789362698009626,11.4677222335473,11.4677222335473,496.363728818974,-0.13113703258495
5.19815895077742,1.02792292314715,14.2472000782767,14.2472000782767,553.193179891991,0.0342041226472869
5.20688559703739,1.03030949085079,13.9369463283186,13.9369463283186,555.806373609236,0.478828493782261
5.21561224329737,1.02021317504476,13.6232324573846,13.6232324573846,558.434510124466,0.926870915843573
5.22433888955734,0.997326833383594,13.3060228081907,13.3060228081906,561.078105655226,1.37840957699653
5.2488711688537,0.895590687650711,12.3954927806871,12.3954927806871,568.597154172991,2.66719498849281
5.28920908118647,0.709696983331182,10.8411175028565,10.8411175028565,581.268040357546,4.85273057666491
5.32954699351923,0.499319697576178,9.23660050523484,9.23660050523479,594.37368344718,7.12876641809615
5.36988490585199,0.258145946517955,7.65577229436409,7.65577229436403,607.981227073501,9.50534802206949
5.39441718514836,0.0951606713930578,6.08415623919341,6.08415623919335,615.842586965345,10.7495723410414
5.40314383140833,0.0490907377663748,4.37517512672822,4.37517512672816,617.551307791709,10.7793981740098
5.4118704776683,0.0178716730448079,2.64308690421428,2.64308690421422,619.283132208797,10.8096272816544
5.42059712392827,0.00200840740460925,0.887150477492386,0.887150477492386,621.038801197896,10.8402725978515
