theta,pdf,radius_upper,radius_lower,center_x,center_y
0.764093982068141,2.99207192695148e-05,2.77487617603267,2.77487617603266,1497.86860156075,-24.1590174492598
0.772820628328113,0.000800395589334634,8.30628750578812,8.30628750578811,1494.11197787884,-20.0988285930559
0.781547274588084,0.00367241644960348,13.8155398789592,13.8155398789592,1490.41921287607,-16.0098797271419
0.790273920848056,0.00999003792609965,19.3053073429535,19.3053073429534,1486.78820254478,-11.8912806850618
0.797196285968114,0.0183095679052597,23.6462860328297,23.6462860328297,1483.74998230954,-8.41343322365989
0.802314369948257,0.0266022469293474,26.8501301060846,26.8501301060845,1481.61503382979,-5.9147656446437
0.807432453928401,0.0366966182416,30.0491255500744,30.0491255500743,1479.49121932473,-3.39847299239872
0.812550537908544,0.0485611719932266,33.2437286051798,33.2437286051798,1477.37798309211,-0.864442961226839
0.819472903028602,0.0673378173126269,36.0179019242338,36.0179019242338,1474.57626186863,0.439785263399637
0.828199549288573,0.0945877732296343,38.4761043993787,38.4761043993787,1471.11796844741,0.50014999960818
0.836926195548545,0.124215482480836,41.0391935879713,41.0391935879713,1467.71093167042,0.559620047763385
0.845652841808517,0.154538420288108,43.6780283367755,43.6780283367754,1464.35351279025,0.618224012307895
1.01539706065514,0.514218741834735,34.9462383852621,34.946238385262,1340.20171774935,0.45315739420495
1.3461588520884,0.726448556735568,24.1381679979626,24.1381679979626,1154.39845586902,0.231978157189152
1.67692064352167,0.869771737031332,20.1415823095048,20.1415823095048,995.307463091435,-0.177884818392309
2.00768243495493,0.869074924409338,22.1044599967224,22.1044599967224,825.006790986277,-0.292720655544835
2.17614474169701,0.913940881980444,23.4174339866793,23.4174339866793,719.802976073796,-0.344938273339321
2.1823075637479,0.874612921362777,21.670927617953,21.670927617953,717.724242460134,-0.308653843144393
2.1884703857988,0.793934568528158,19.9738892199038,19.9738892199038,715.627465442207,-0.27205446415649
2.19463320784969,0.672192978089973,18.3459489955381,18.3459489955381,713.512247699071,-0.235133201112717
2.19899653097968,0.562186623762606,17.2493964230384,17.2493964230384,712.00328620974,-0.208794180342272
2.20156035518876,0.494491401931941,16.6322220523375,16.6322220523375,711.11217684057,-0.19323980844527
2.20412417939783,0.426723731876615,16.0386745058558,16.0386745058558,710.217724313981,-0.177627081518447
2.20668800360691,0.358883264600325,15.4720344570402,15.4720344570402,709.319897955597,-0.161955464138581
2.2110513267369,0.248482980373189,13.2893001191844,13.2893001191844,707.774820232052,-1.695364895189
2.21721414878779,0.126483825690606,9.47769020653729,9.47769020653726,705.578158629296,-4.74922641306392
2.22337697083868,0.0454327929441754,5.67824433150944,5.67824433150941,703.371623274528,-7.76523497012254
2.22953979288958,0.00503728632433368,1.89010317750622,1.89010317750622,701.154377074071,-10.7438457164264
