time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,2048,6144,3,1.2776722882979432e-15,0.0003599076868444907,2.2326051246470977e-16,-1.3787928339278514e-10,1.1125549835152385e-19,27.999999999998913,28.000186671554591,2.5177316508378005,2.5500000000000029
2,4096,12288,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,-3.8046838410270195e-10,3.2553735335407312e-19,27.999999999998913,28.000525336275714,2.5044963939422393,2.5500000000000034
3,4608,13824,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,8.9157391993426162e-11,3.6990133727667359e-19,27.999999999992465,28.000961494629305,2.4943954183689816,2.5500000000000029
4,5120,15360,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,5.9037708573004554e-10,4.1014726714316416e-19,27.999999999990777,28.001475618578709,2.4859150796768632,2.5500000000000029
5,5632,16896,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,1.1494498122998944e-09,4.7472715749564849e-19,27.999999999990688,28.002056479823114,2.4784705197013515,2.5500000000000029
6,6144,18432,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,1.5726627080515873e-09,5.2560128548358856e-19,27.999999999992784,28.002696505819511,2.4717616770974353,2.5500000000000029
7,6656,19968,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,1.8884191540591177e-09,6.1602697691256923e-19,27.999999999993879,28.003390140578016,2.4656102794534061,2.5500000000000029
8,7168,21504,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,2.1461817088018645e-09,7.8869586330176187e-19,27.999999999993879,28.004133081971506,2.4599001678981796,2.5500000000000029
9,7296,21888,3,1.3238604392602775e-15,0.00037291843359444401,2.2365046431699127e-16,1.7892893823461157e-09,7.643688950768836e-19,27.999999999991317,28.004921996780219,2.4545515390231603,2.5500000000000069
