time_s,r_m,T_C,C_kg_kg
0,0,28,2.5499999999999998
0,0.0001,28,2.5499999999999998
0,0.00020000000000000001,28,2.5499999999999998
0,0.00030000000000000003,28,2.5499999999999998
0,0.00040000000000000002,28,2.5499999999999998
0,0.00050000000000000001,28,2.5499999999999998
0,0.00060000000000000006,28,2.5499999999999998
0,0.00069999999999999999,28,2.5499999999999998
0,0.00080000000000000004,28,2.5499999999999998
0,0.00090000000000000008,28,2.5499999999999998
0,0.001,28,2.5499999999999998
0,0.0011000000000000001,28,2.5499999999999998
0,0.0012000000000000001,28,2.5499999999999998
0,0.0013000000000000002,28,2.5499999999999998
0,0.0014,28,2.5499999999999998
0,0.0015,28,2.5499999999999998
0,0.0016000000000000001,28,2.5499999999999998
0,0.0017000000000000001,28,2.5499999999999998
0,0.0018000000000000002,28,2.5499999999999998
0,0.0019,28,2.5499999999999998
0,0.002,28,2.5499999999999998
0,0.0021000000000000003,28,2.5499999999999998
0,0.0022000000000000001,28,2.5499999999999998
0,0.0023,28,2.5499999999999998
0,0.0024000000000000002,28,2.5499999999999998
0,0.0025000000000000001,28,2.5499999999999998
0,0.0026000000000000003,28,2.5499999999999998
0,0.0027000000000000001,28,2.5499999999999998
0,0.0028,28,2.5499999999999998
0,0.0029000000000000002,28,2.5499999999999998
0,0.0030000000000000001,28,2.5499999999999998
0,0.0031000000000000003,28,2.5499999999999998
0,0.0032000000000000002,28,2.5499999999999998
0,0.0033,28,2.5499999999999998
0,0.0034000000000000002,28,2.5499999999999998
0,0.0035000000000000001,28,2.5499999999999998
0,0.0036000000000000003,28,2.5499999999999998
0,0.0037000000000000002,28,2.5499999999999998
0,0.0038,28,2.5499999999999998
0,0.0039000000000000003,28,2.5499999999999998
0,0.0040000000000000001,28,2.5499999999999998
0,0.0041000000000000003,28,2.5499999999999998
0,0.0042000000000000006,28,2.5499999999999998
0,0.0043,28,2.5499999999999998
0,0.0044000000000000003,28,2.5499999999999998
0,0.0045000000000000005,28,2.5499999999999998
0,0.0045999999999999999,28,2.5499999999999998
0,0.0047000000000000002,28,2.5499999999999998
0,0.0048000000000000004,28,2.5499999999999998
0,0.0048999999999999998,28,2.5499999999999998
0,0.0050000000000000001,28,2.5499999999999998
0,0.0051000000000000004,28,2.5499999999999998
0,0.0052000000000000006,28,2.5499999999999998
0,0.0053,28,2.5499999999999998
0,0.0054000000000000003,28,2.5499999999999998
0,0.0055000000000000005,28,2.5499999999999998
0,0.0055999999999999999,28,2.5499999999999998
0,0.0057000000000000002,28,2.5499999999999998
0,0.0058000000000000005,28,2.5499999999999998
0,0.0058999999999999999,28,2.5499999999999998
0,0.0060000000000000001,28,2.5499999999999998
0,0.0061000000000000004,28,2.5499999999999998
0,0.0062000000000000006,28,2.5499999999999998
0,0.0063,28,2.5499999999999998
0,0.0064000000000000003,28,2.5499999999999998
