time_s,r_m,T_C,C_kg_kg
1800,0,33.575373015944365,2.5499923973815108
1800,1.5625000000000001e-06,33.575373035136408,2.5499923973752194
1800,3.1250000000000001e-06,33.575373092712546,2.5499923973563456
1800,4.6875000000000004e-06,33.575373188672771,2.5499923973248895
1800,6.2500000000000003e-06,33.575373323017082,2.5499923972808509
1800,7.8125000000000002e-06,33.575373495745488,2.5499923972242291
1800,9.3750000000000009e-06,33.575373706857988,2.5499923971550245
1800,1.09375e-05,33.575373956354575,2.5499923970732365
1800,1.2500000000000001e-05,33.575374244235263,2.5499923969788658
1800,1.4062500000000001e-05,33.575374570500045,2.5499923968719118
1800,1.5625e-05,33.575374935148929,2.5499923967523745
1800,1.7187500000000001e-05,33.5753753381819,2.5499923966202531
1800,1.8750000000000002e-05,33.575375779598971,2.5499923964755475
1800,2.0312500000000002e-05,33.57537625940013,2.5499923963182569
1800,2.1875e-05,33.575376777585383,2.5499923961483817
1800,2.34375e-05,33.57537733415473,2.5499923959659214
1800,2.5000000000000001e-05,33.575377929108164,2.5499923957708761
1800,2.6562500000000002e-05,33.5753785624457,2.5499923955632449
1800,2.8125000000000003e-05,33.575379234167329,2.5499923953430277
1800,2.96875e-05,33.575379944273045,2.5499923951102241
1800,3.1250000000000001e-05,33.575380692762863,2.5499923948648338
1800,3.2812500000000005e-05,33.575381479636775,2.5499923946068552
1800,3.4375000000000002e-05,33.575382304894781,2.5499923943362885
1800,3.5937499999999999e-05,33.575383168536888,2.5499923940531333
1800,3.7500000000000003e-05,33.575384070563103,2.5499923937573881
1800,3.9062500000000001e-05,33.575385010973406,2.5499923934490525
1800,4.0625000000000005e-05,33.57538598976781,2.5499923931281261
1800,4.2187500000000002e-05,33.575387006946315,2.549992392794608
1800,4.375e-05,33.575388062508921,2.5499923924484973
1800,4.5312500000000004e-05,33.575389156455628,2.549992392089794
1800,4.6875000000000001e-05,33.575390288786444,2.5499923917184972
1800,4.8437500000000005e-05,33.575391459501354,2.5499923913346052
1800,5.0000000000000002e-05,33.575392668600379,2.5499923909381184
1800,5.15625e-05,33.575393916083506,2.5499923905290358
1800,5.3125000000000004e-05,33.575395201950734,2.5499923901073567
1800,5.4687500000000001e-05,33.57539652620207,2.5499923896730796
1800,5.6250000000000005e-05,33.575397888837514,2.5499923892262042
1800,5.7812500000000003e-05,33.575399289857067,2.5499923887667291
1800,5.9375e-05,33.575400729260728,2.5499923882946534
1800,6.0937500000000004e-05,33.575402207048498,2.5499923878099766
1800,6.2500000000000001e-05,33.575403723220376,2.5499923873126975
1800,6.4062500000000005e-05,33.575405277776362,2.5499923868028151
1800,6.5625000000000009e-05,33.575406870716463,2.5499923862803286
1800,6.71875e-05,33.575408502040673,2.5499923857452371
1800,6.8750000000000004e-05,33.575410171749013,2.5499923851975388
1800,7.0312500000000008e-05,33.575411879841461,2.5499923846372332
1800,7.1874999999999999e-05,33.575413626318038,2.5499923840643182
1800,7.3437500000000003e-05,33.575415411178746,2.5499923834787923
1800,7.5000000000000007e-05,33.575417234423583,2.5499923828806552
1800,7.6562499999999998e-05,33.575419096052542,2.5499923822699051
1800,7.8125000000000002e-05,33.575420996065624,2.5499923816465415
1800,7.9687500000000006e-05,33.575422934462829,2.5499923810105622
1800,8.125000000000001e-05,33.575424911244163,2.5499923803619664
1800,8.28125e-05,33.575426926409627,2.5499923797007527
1800,8.4375000000000004e-05,33.575428979959227,2.549992379026921
1800,8.5937500000000009e-05,33.575431071892957,2.5499923783404688
1800,8.7499999999999999e-05,33.575433202210817,2.5499923776413946
1800,8.9062500000000003e-05,33.575435370912814,2.5499923769296964
1800,9.0625000000000007e-05,33.575437577998954,2.5499923762053727
1800,9.2187499999999998e-05,33.575439823469232,2.5499923754684226
1800,9.3750000000000002e-05,33.575442107323646,2.5499923747188444
1800,9.5312500000000006e-05,33.575444429562204,2.5499923739566364
1800,9.687500000000001e-05,33.575446790184891,2.5499923731817975
1800,9.8437500000000001e-05,33.575449189191723,2.5499923723943252
1800,0.0001,33.575451626582705,2.549992371594219
1800,0.00010156250000000001,33.575454102357831,2.5499923707814762
1800,0.000103125,33.575456616517108,2.5499923699560951
1800,0.0001046875,33.57545916906053,2.5499923691180744
1800,0.00010625000000000001,33.575461759988109,2.5499923682674126
1800,0.00010781250000000001,33.575464389299839,2.5499923674041072
1800,0.000109375,33.575467056995734,2.5499923665281568
1800,0.00011093750000000001,33.575469763075787,2.5499923656395596
1800,0.00011250000000000001,33.575472507539999,2.5499923647383143
1800,0.0001140625,33.575475290388368,2.5499923638244186
1800,0.00011562500000000001,33.575478111620903,2.5499923628978709
1800,0.00011718750000000001,33.575480971237596,2.5499923619586689
1800,0.00011875,33.575483869238461,2.5499923610068111
1800,0.0001203125,33.575486805623491,2.5499923600422956
