time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998
1,28.00000000000038,27.99999999999994,28.000000000000512,28.000000000000036,27.99999999999994,28,28.000000000000011,27.999999999999734,27.999999999999833,28,28.000000000000206,28.000000000000142,27.99999999999995,28.00000000000027,28.000000000000085,28.000000000000071,27.999999999999844,28,28.000000001253561,28.000001417437421,28.00012966835515,2.5500000000000012,2.5499999999999967,2.5499999999999905,2.5500000000000029,2.5500000000000029,2.5499999999999958,2.5499999999999998,2.5499999999999976,2.5500000000000016,2.5500000000000003,2.5500000000000047,2.5499999999999901,2.5499999999999963,2.5500000000000003,2.5500000000000038,2.5500000000000025,2.5500000000000007,2.5500000000000003,2.5499999999999998,2.549999999999998,2.5198060276395897
2,28.000000000000476,27.999999999999947,28.000000000000512,28.000000000000039,27.99999999999994,28,28.000000000000011,27.999999999999602,27.999999999999833,28,28.000000000000345,28.000000000000149,27.999999999999705,28.00000000000027,27.999999999999989,28.000000000000124,27.999999999999854,28.000000001271175,28.000000308908731,28.000019151441666,28.000365900543645,2.5500000000000091,2.5499999999999954,2.5499999999999905,2.550000000000002,2.5500000000000029,2.5499999999999958,2.5499999999999998,2.5500000000000016,2.5500000000000016,2.5500000000000003,2.5499999999999967,2.5499999999999905,2.5499999999999936,2.5500000000000003,2.5500000000000038,2.5500000000000025,2.5500000000000016,2.5500000000000012,2.5500000000000029,2.5499999999997809,2.5074242203025028
3,27.999999999999154,27.999999999999496,28.000000000000128,28.000000000000771,28.000000000000231,28.000000000000252,27.999999999998789,27.999999999998764,27.999999999999545,28.00000000000016,28.000000000000263,27.999999999999773,28.000000000000359,28.000000000000764,27.99999999999978,28.000000000000654,28.000000000429264,28.000000058303172,28.000003026227642,28.00006580736169,28.000670999927614,2.550000000000014,2.5499999999999887,2.5499999999999878,2.5500000000000012,2.5500000000000109,2.5499999999999838,2.5499999999999972,2.549999999999994,2.5499999999999918,2.5500000000000025,2.5499999999999967,2.5499999999999914,2.549999999999994,2.5500000000000114,2.5499999999999883,2.5500000000000025,2.5500000000000047,2.5499999999999852,2.5499999999999994,2.5499999993589766,2.4979728578760332
4,27.999999999998657,27.999999999999471,28.000000000000181,28.000000000001581,27.999999999999915,28.000000000000437,27.999999999998614,27.999999999999201,27.99999999999952,28.000000000000494,27.999999999999581,28.000000000000018,28.000000000000554,28.000000000000721,28.000000000000277,28.000000000104766,28.000000010603092,28.000000495612539,28.00001160816154,28.000144413957376,28.00103151769277,2.550000000000006,2.5499999999999878,2.5499999999999874,2.5499999999999887,2.5500000000000118,2.5499999999999781,2.5499999999999963,2.5499999999999945,2.5499999999999927,2.5500000000000154,2.5499999999999932,2.550000000000002,2.549999999999994,2.5500000000000012,2.5499999999999825,2.5499999999999954,2.5500000000000052,2.5499999999999812,2.5499999999999963,2.5499999615327109,2.4900382417295974
5,28.000000000000053,27.999999999999506,28.000000000000483,28.000000000001389,28.000000000000909,28.000000000000785,27.999999999998192,27.999999999998938,27.999999999999499,28.000000000000728,27.999999999999638,28.000000000000032,28.000000000000274,28.000000000000586,28.000000000019213,28.000000001902908,28.000000083034905,28.000002038975364,28.000029197024354,28.000255006830287,28.00143968276867,2.5499999999999785,2.5499999999999887,2.5499999999999918,2.5499999999999905,2.5500000000000145,2.5499999999999794,2.5500000000000096,2.5499999999999976,2.5499999999999892,2.5500000000000225,2.5500000000000003,2.5500000000000029,2.5499999999999954,2.5499999999999985,2.5499999999999767,2.5499999999999963,2.5500000000000025,2.5499999999999816,2.549999999999994,2.5499995204674875,2.4830728236075972
6,28.000000000000131,27.999999999999464,28.000000000000359,28.000000000001993,28.000000000000192,28.000000000000771,27.999999999998,27.999999999999257,27.999999999998707,28.0000000000013,27.999999999999996,27.999999999999783,28.000000000000338,28.000000000001155,28.000000000336787,28.000000014134542,28.000000358559689,28.00000569200601,28.000058167297233,28.000396737974519,28.001890252903312,2.5499999999999758,2.5499999999999803,2.5499999999999909,2.5499999999999918,2.5500000000000238,2.5499999999999776,2.55000000000001,2.5499999999999998,2.5499999999999909,2.5500000000000163,2.5499999999999989,2.5499999999999914,2.5499999999999963,2.5499999999999927,2.5499999999999807,2.5499999999999976,2.5500000000000034,2.5499999999999745,2.5499999999999905,2.5499973092159358,2.4767958020736565
7,28.000000000000405,27.999999999999726,28.000000000000387,28.000000000002277,28.000000000000018,28.000000000000732,27.999999999997641,27.999999999998337,27.999999999997879,28.000000000001204,27.999999999999975,27.999999999999833,28.000000000000373,28.000000000055429,28.00000000242801,28.000000063257847,28.000001085825414,28.000012558126201,28.000100211705302,28.000568510095476,28.002379380394551,2.5499999999999781,2.5499999999999825,2.5499999999999883,2.5499999999999896,2.5500000000000225,2.5499999999999763,2.5500000000000047,2.5499999999999985,2.5499999999999901,2.5500000000000158,2.550000000000002,2.5499999999999914,2.5499999999999901,2.5499999999999994,2.5499999999999829,2.5499999999999972,2.5500000000000029,2.5499999999999732,2.5499999999999741,2.5499904974910739,2.4710403759740949
8,28.000000000000785,28.000000000000959,28.00000000000087,28.000000000002153,28.000000000000323,27.999999999999563,27.999999999997364,27.999999999998501,27.999999999997804,28.000000000001396,27.999999999999979,27.999999999999549,28.000000000005336,28.00000000041549,28.000000011193833,28.000000204421688,28.000002610517097,28.000023719459698,28.000156510101942,28.000769192787143,28.002904084613949,2.5499999999999794,2.5499999999999718,2.5499999999999923,2.5499999999999887,2.5500000000000247,2.5499999999999683,2.5500000000000056,2.5499999999999967,2.5499999999999834,2.5500000000000171,2.5499999999999985,2.5499999999999932,2.5499999999999905,2.5500000000000012,2.5499999999999878,2.5499999999999963,2.5500000000000034,2.5499999999999732,2.5499999999995384,2.5499749809796084,2.4656978698948797
9,27.999999999999254,28.000000000001439,28.000000000001325,28.000000000005262,28.000000000001894,28.000000000002281,28.00000000000102,27.999999999994831,27.999999999995477,27.999999999999712,27.999999999999527,27.999999999998181,28.000000000072554,28.000000001984255,28.000000038176491,28.000000528496034,28.00000534960887,28.000040174813879,28.000227872625732,28.000997699945806,28.003461967997076,2.5499999999999976,2.5499999999999785,2.5499999999999656,2.5499999999999865,2.5500000000000038,2.5499999999999892,2.5500000000000158,2.5500000000000052,2.5500000000000007,2.5500000000000149,2.5499999999999985,2.5499999999999954,2.5499999999999927,2.5499999999999972,2.549999999999975,2.5499999999999856,2.5499999999999989,2.5499999999999905,2.5499999999936804,2.549945989301472,2.460692800593355
