time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,27.999999999999982,2.5499999999999963,0,0,0,0,0,0
1,28.000003262409571,2.5497991837867451,2049,6147,0.0021740421230872047,4.0163242651616614e-08,2.0187401657234342e-11,6.9833222334341975e-20
2,28.000012989947059,2.5495996945703481,4097,12291,0.0086534450216771749,8.0061085930703744e-08,-1.6933173943029669e-10,2.6537745736832615e-20
3,28.00002912464717,2.5494010634034754,4609,13827,0.019396744377245621,1.1978731930546264e-07,-1.2774640577007114e-10,1.5541160629319349e-19
4,28.000051623561969,2.5492031229775876,5121,15363,0.034373236101668751,1.5937540448305796e-07,3.2689176544940392e-10,2.2242188253232932e-19
5,28.000080450835306,2.5490057766071783,5633,16899,0.053557298525516932,1.9884467856491735e-07,3.4530586409156565e-10,2.3060219472729299e-19
6,28.000115575056302,2.5488089590619967,6145,18435,0.076926493221435605,2.3820818760149956e-07,3.5202074675622717e-10,1.537679208678682e-19
7,28.000156967943429,2.5486126224585113,6657,19971,0.10446062405768164,2.7747550829672848e-07,1.0007016914730953e-10,1.2605310519730829e-19
8,28.00020460357597,2.5484167296989702,7169,21507,0.13614118653014909,3.1665406020591374e-07,-2.8233464907226962e-10,2.1925722683360782e-20
9,28.000258457898969,2.5482212509385875,7297,21891,0.17195101176187377,3.5574981228147424e-07,-2.75320826498323e-10,1.8371847648718822e-19
10,28.000318508377106,2.5480261614895214,7425,22275,0.21187402070064465,3.947677020956629e-07,-4.371095096976252e-10,3.2793824346642115e-19
11,28.000384733748021,2.5478314404860454,7553,22659,0.25589504531271901,4.3371190279186659e-07,-4.0900708230292711e-10,4.3353529328432811e-19
12,28.000457113833267,2.5476370699892095,7681,23043,0.30399969416099792,4.7258600215842621e-07,-1.925693371894008e-10,6.5167936442681257e-19
13,28.000535629391759,2.5474430343602981,7809,23427,0.3561742480757874,5.113931279410186e-07,-3.6496630829133058e-10,8.6769256661257214e-19
14,28.000620262006937,2.5472493198074222,7937,23811,0.41240557728640437,5.5013603851737164e-07,-7.4633285161678916e-10,1.0917816882150518e-18
15,28.000710993990712,2.5470559140482294,8065,24195,0.47268107429614603,5.8881719035545396e-07,-1.2778444248148842e-09,1.173677014953594e-18
16,28.000807808308021,2.5468628060530949,8193,24579,0.53698859860287285,6.2743878938366083e-07,-1.5057336310727684e-09,1.3062000861798091e-18
17,28.000910688510032,2.5466699858455244,8321,24963,0.60531643052873585,6.6600283089510721e-07,-1.947052908310559e-09,1.3544812226672457e-18
18,28.001019618682331,2.546477444344597,8449,25347,0.67765323218593732,7.0451113108139894e-07,-1.9501430530955805e-09,1.4573618630523168e-18
19,28.001134583395888,2.5462851732383758,8577,25731,0.753988014122279,7.4296535232708549e-07,-1.6849809454382606e-09,1.3569936803802989e-18
20,28.001255567668075,2.5460931648811611,8705,26115,0.83431010655324656,7.8136702376794851e-07,-1.5993654868137292e-09,1.4497077023504222e-18
21,28.001382556927986,2.5459014122090253,8833,26499,0.91860913434251223,8.1971755819594701e-07,-1.8455857961458917e-09,1.4700208283516752e-18
22,28.001515536986744,2.545709908669477,8961,26883,1.0068749950820222,8.5801826610555022e-07,-1.7078193219190419e-09,1.6579618469928578e-18
23,28.001654494007699,2.5455186481626284,9089,27267,1.099097839756614,8.9627036747455357e-07,-1.6894448062513651e-09,1.8527260717118372e-18
24,28.001799414484843,2.5453276249913634,9217,27651,1.1952680555899096,9.3447500172864502e-07,-1.6931458791196825e-09,1.9876046948286619e-18
25,28.001950285220921,2.545136833818828,9345,28035,1.295376250735869,9.7263323623465849e-07,-1.6504535366199347e-09,2.042739694775348e-18
26,28.002107093307842,2.5449462696320539,9473,28419,1.3994132405541988,1.0107460735905985e-06,-1.5384043087594027e-09,2.2166564348173652e-18
27,28.002269826109767,2.5447559277103946,9601,28803,1.5073700352480188,1.0488144579231368e-06,-1.4008006009257985e-09,2.3243302766594513e-18
28,28.002438471247814,2.5445658035982071,9729,29187,1.6192378286800735,1.0868392803598394e-06,-7.8749022437407926e-10,2.3608490599327487e-18
29,28.002613016584018,2.5443758930809546,9857,29571,1.7350079882185747,1.1248213838102086e-06,-4.2004924167729061e-10,2.4085847225049948e-18
30,28.002793450210625,2.5441861921641875,9985,29955,1.8546720454836838,1.1627615671638618e-06,-4.6889224380274994e-10,2.4325677386914159e-18
31,28.002979760438631,2.5439966970550434,10113,30339,1.9782216878845951,1.2006605889941833e-06,-2.2058352754923247e-10,2.593454781423286e-18
32,28.003171935784611,2.5438074041458161,10241,30723,2.1056487508580708,1.2385191708398926e-06,8.1271056964459155e-11,2.7857360167385344e-18
33,28.00336996496117,2.5436183099991543,10273,30819,2.2369452101352514,1.276338000173338e-06,3.341984538729236e-10,3.8211748581382721e-18
34,28.003573836870618,2.5434294113357381,10305,30915,2.3721031769609211,1.3141177328566004e-06,6.9674598753397423e-10,4.7767076387750811e-18
35,28.003783540593467,2.5432407050218528,10337,31011,2.5111148901772502,1.3518589956335679e-06,8.8150562047415328e-10,5.5061647201707879e-18
36,28.003999065381585,2.5430521880591477,10369,31107,2.65397271119837,1.3895623881771103e-06,1.1569993741519557e-09,6.3629339968251436e-18
37,28.0042204006505,2.5428638575751155,10401,31203,2.8006691187679116,1.4272284849840558e-06,1.5474992834701761e-09,7.1402050127585592e-18
38,28.00444753597252,2.5426757108145916,10433,31299,2.9511967040771254,1.4648578370895202e-06,1.7509510423824081e-09,7.8073340349983953e-18
39,28.004680461071814,2.5424877451319285,10465,31395,3.1055481662142586,1.5024509736221465e-06,2.038334678368091e-09,8.8654305941468793e-18
40,28.004919165816442,2.5422999579839534,10497,31491,3.2637163079083078,1.5400084032187509e-06,2.1471088650745528e-09,9.7163492223286475e-18
41,28.005163640213883,2.5421123469234681,10529,31587,3.4256940315459734,1.5775306153143004e-06,2.1862414589412837e-09,1.0685088975420631e-17
42,28.005413874406607,2.541924909593448,10561,31683,3.5914743354364713,1.6150180813210033e-06,2.7418317011568038e-09,1.153903487784919e-17
43,28.005669858664795,2.541737643721504,10593,31779,3.7610503103032134,1.6524712557084741e-06,3.1027592910553891e-09,1.2389039678249241e-17
44,28.005931583382953,2.5415505471150852,10625,31875,3.9344151359858515,1.6898905769953995e-06,3.0618687379590825e-09,1.3407788910019802e-17
45,28.006199039078151,2.5413636176567613,10657,31971,4.111562078326827,1.7272764686617995e-06,3.4128856999837464e-09,1.4302785304707531e-17
46,28.006472216381098,2.5411768533001267,10689,32067,4.292484486238993,1.7646293399898982e-06,3.5727756424155698e-09,1.5275771803064362e-17
47,28.006751106036173,2.5409902520658711,10721,32163,4.4771757889353454,1.8019495868406109e-06,3.8544046984289914e-09,1.6135593169383885e-17
48,28.007035698896164,2.5408038120382117,10753,32259,4.6656294933072093,1.8392375923718605e-06,4.4355453305733083e-09,1.6854591585909624e-17
49,28.007325985917578,2.5406175313615589,10785,32355,4.8578391814425599,1.8764937277042026e-06,4.6178773455110333e-09,1.7622545239423243e-17
50,28.007621958159834,2.54043140823739,10817,32451,5.0537985082707095,1.9137183525386351e-06,4.6879590984119412e-09,1.8401914605775552e-17
51,28.007923606781773,2.5402454409214341,10849,32547,5.2535011993296861,1.9509118157309056e-06,4.7742621204324475e-09,1.9093623506712554e-17
52,28.008230923036862,2.5400596277209453,10881,32643,5.4569410486450165,1.9880744558261954e-06,4.8897685070059304e-09,1.9910261909153747e-17
53,28.008543898272052,2.539873966992312,10913,32739,5.6641119167090572,2.0252066015576067e-06,5.1244123495563831e-09,2.0882003707483839e-17
54,28.008862523924833,2.5396884571385492,10945,32835,5.8750077285603748,2.0623085723115666e-06,5.6123725625908715e-09,2.1536051695516761e-17
55,28.00918679151847,2.5395030966072936,10977,32931,6.0896224719497694,2.0993806785628925e-06,5.7766660545962899e-09,2.2530956825745022e-17
56,28.009516692663805,2.5393178838887032,11009,33027,6.3079501955950876,2.1364232222820393e-06,6.0718133414152985e-09,2.3284642647667867e-17
57,28.009852219053606,2.539132817513523,11041,33123,6.5299850075128205,2.1734364973167543e-06,6.4675288460502621e-09,2.4206137980073884e-17
58,28.010193362460708,2.5389478960513641,11073,33219,6.7557210734250699,2.210420789750187e-06,6.5315906323079364e-09,2.4828527284522565e-17
59,28.010540114736937,2.538763118108923,11105,33315,6.9851526152332095,2.2473763782372759e-06,6.3036920113262772e-09,2.5404122361333661e-17
60,28.010892467812049,2.5385784823285182,11137,33411,7.2182739095614998,2.2843035343210896e-06,6.3861364237343997e-09,2.6380755692216085e-17
61,28.011251280701838,2.5383939874654469,11169,33507,7.4556391000071045,2.3212025069366786e-06,6.3492754563309927e-09,2.7197781421979106e-17
62,28.011617383234118,2.5382096323048637,11201,33603,7.6977911800817553,2.3580735390522202e-06,6.4477184644165285e-09,2.8083010261198655e-17
63,28.011990743196627,2.5380254155834718,11233,33699,7.9447137575900468,2.3949168833333482e-06,6.2733846644163803e-09,2.920618339388337e-17
64,28.012371336809839,2.537841336068317,11265,33795,8.1963933278567911,2.4317327863637338e-06,6.5407918970580613e-09,3.0099351512622203e-17
65,28.012759143880523,2.537657392555599,11297,33891,8.4528177704387151,2.4685214889087751e-06,6.6611664945006909e-09,3.1161033692930951e-17
66,28.013154146320087,2.537473583869402,11329,33987,8.7139758467851252,2.5052832261493415e-06,6.4661658226408446e-09,3.1993065512981449e-17
67,28.013556327456353,2.5372899088606542,11361,34083,8.979856951263157,2.5420182278988986e-06,6.4357138327527973e-09,3.304169147450166e-17
68,28.013965671649547,2.5371063664061233,11393,34179,9.2504509652703995,2.5787267188074868e-06,6.4523018189457703e-09,3.453212949043747e-17
69,28.01438216405688,2.5369229554073933,11425,34275,9.5257481627347893,2.6154089185542614e-06,6.2956984341719135e-09,3.5367212986562829e-17
70,28.014805790477332,2.5367396747900308,11457,34371,9.8057391446008193,2.652065042029705e-06,6.4264698938051633e-09,3.6363372329394874e-17
71,28.01523653723816,2.5365565235026319,11489,34467,10.090414791102265,2.6886952995083627e-06,6.1764691636181689e-09,3.7062923729719491e-17
72,28.015674391117685,2.5363735005161212,11521,34563,10.379766225650622,2.7252998968128124e-06,5.8212546790556196e-09,3.7936523857092617e-17
73,28.016119339282696,2.536190604822846,11553,34659,10.673784786679327,2.7618790354694791e-06,6.0261613678943881e-09,3.8907438681605309e-17
74,28.016571369239841,2.5360078354359072,11585,34755,10.972462005149598,2.7984329128568455e-06,6.4525690444236271e-09,3.9632965827910776e-17
75,28.017030468796548,2.5358251913884624,11617,34851,11.275789586213973,2.8349617223465333e-06,6.3216217393410644e-09,4.0749062637250253e-17
76,28.017496626034806,2.5356426717330085,11649,34947,11.583759394007821,2.8714656534377239e-06,5.9421002539219768e-09,4.1630463077799754e-17
77,28.017969829282265,2.5354602755407694,11681,35043,11.896363438852733,2.9079448918853113e-06,5.3878235564655307e-09,4.2369658142956741e-17
78,28.018450067092289,2.5352780019010943,11713,35139,12.213593866350903,2.9443996198221684e-06,4.762896422119388e-09,4.3250923753066395e-17
79,28.018937328224894,2.535095849920836,11745,35235,12.535442947989869,2.9808300158758812e-06,4.2067475243514939e-09,4.423085980933959e-17
80,28.019431601632288,2.5349138187238118,11777,35331,12.861903072966472,3.0172362552802616e-06,4.0906231416723326e-09,4.5273885758112818e-17
81,28.019932876444056,2.5347319074502934,11809,35427,13.192966741011546,3.0536185099819483e-06,3.6511972952676707e-09,4.6029847774286255e-17
82,28.020441141957541,2.5345501152565126,11841,35523,13.528626556045859,3.0899769487423607e-06,3.4166071857768864e-09,4.7075886108055247e-17
83,28.020956387626391,2.5343684413140659,11873,35619,13.868875220528992,3.1263117372352771e-06,3.1378115845884002e-09,4.8187652626888009e-17
84,28.021478603052017,2.5341868848095377,11905,35715,14.213705530394272,3.1626230381402749e-06,3.2033204624245847e-09,4.9205574678046018e-17
85,28.022007777973883,2.5340054449440785,11937,35811,14.563110370484953,3.198911011232241e-06,3.0812716625386082e-09,5.0294376388327623e-17
86,28.022543902265003,2.5338241209329042,11969,35907,14.917082710420361,3.2351758134671872e-06,3.0217098400506003e-09,5.1381079127804875e-17
87,28.023086965923135,2.5336429120049284,12001,36003,15.275615600833307,3.2714175990645445e-06,2.9397475211742396e-09,5.2349510135733224e-17
88,28.023636959066216,2.5334618174023174,12033,36099,15.638702169928523,3.3076365195861353e-06,2.999698263461391e-09,5.3473541881893769e-17
89,28.024193871926119,2.5332808363801984,12065,36195,16.006335620328588,3.3438327240119866e-06,3.2732914688440628e-09,5.4258643196300765e-17
90,28.02475769484348,2.5330999682061961,12097,36291,16.37850922616466,3.3800063588131442e-06,3.3567444113172017e-09,5.5484937627230016e-17
91,28.025328418264351,2.5329192121601594,12129,36387,16.755216330388862,3.4161575680216432e-06,3.4058094064395627e-09,5.6451449782932394e-17
92,28.025906032735101,2.5327385675337881,12161,36483,17.13645034228183,3.4522864932977753e-06,3.4504500760726186e-09,5.7128568045044574e-17
93,28.026490528898954,2.5325580336303064,12193,36579,17.522204735136885,3.4883932739947838e-06,3.3161056568028801e-09,5.8233223498946371e-17
94,28.02708189749357,2.5323776097641817,12225,36675,17.912473044098931,3.5244780472211137e-06,3.7588755018966068e-09,5.9082110364748556e-17
95,28.027680129344109,2.5321972952607874,12257,36771,18.307248864146938,3.5605409479003342e-06,4.0624002367564459e-09,6.0198486967930229e-17
96,28.028285215363642,2.5320170894561485,12289,36867,18.706525848199099,3.5965821088288424e-06,4.1952969581618193e-09,6.1100567337383861e-17
97,28.028897146550211,2.5318369916966441,12321,36963,19.110297705338535,3.6326016607314539e-06,4.7495400193300662e-09,6.1981214423190479e-17
98,28.029515913981001,2.5316570013387332,12353,37059,19.518558199140692,3.6685997323149859e-06,5.0478637617753829e-09,6.2992372411684488e-17
99,28.030141508813578,2.5314771177487159,12385,37155,19.931301146098278,3.7045764503199091e-06,5.4184626883221664e-09,6.3777142853846463e-17
100,28.030773922280979,2.5312973403024674,12417,37251,20.348520414130359,3.7405319395701721e-06,5.5933583539804809e-09,6.4834795010210853e-17
101,28.031413145690358,2.5311176683852059,12449,37347,20.770209921174818,3.7764663230212767e-06,5.5872151517141521e-09,6.5662131339514193e-17
102,28.03205917042143,2.5309381013912917,12481,37443,21.196363633855313,3.8123797218066724e-06,5.7442693737721805e-09,6.6914412683362564e-17
103,28.032711987923712,2.5307586387239183,12513,37539,21.626975566212494,3.8482722552825667e-06,5.9098287715605756e-09,6.7809780688940481e-17
104,28.033371589714353,2.5305792797949764,12545,37635,22.062039778499752,3.8841440410711954e-06,6.0682554322396875e-09,6.8966051799475281e-17
105,28.03403796737733,2.530400024024821,12577,37731,22.501550376037951,3.9199951951026293e-06,6.3499195548208142e-09,6.9753004137298017e-17
106,28.034711112559783,2.5302208708420588,12609,37827,22.945501508122351,3.9558258316552008e-06,6.3217588917832456e-09,7.0629790977981003e-17
107,28.03539101697444,2.5300418196833849,12641,37923,23.393887366980966,3.9916360633945675e-06,6.6426977818303855e-09,7.1653422229726852e-17
108,28.036077672392867,2.5298628699932992,12673,38019,23.84670218677747,4.0274260014115119e-06,7.0414170200119629e-09,7.2720712280998404e-17
109,28.036771070647458,2.5296840212240679,12705,38115,24.303940242658111,4.0631957552584961e-06,7.2145629551015099e-09,7.3481901871848023e-17
110,28.037471203629508,2.5295052728354372,12737,38211,24.765595849843532,4.0989454329850598e-06,7.5571917883929018e-09,7.4329879666157012e-17
111,28.038178063287543,2.5293266242944923,12769,38307,25.231663362749227,4.1346751411720645e-06,7.8741441589921567e-09,7.5162452875918426e-17
112,28.038891641624669,2.5291480750755486,12801,38403,25.702137174151488,4.1703849849648617e-06,8.1881610287906403e-09,7.6140169606608142e-17
113,28.039611930700769,2.5289696246598479,12833,38499,26.177011714380566,4.2060750681054421e-06,8.5771189207270214e-09,7.7305058698354825e-17
114,28.040338922627093,2.5287912725355626,12865,38595,26.656281450547212,4.2417454929635532e-06,8.8718157449621292e-09,7.8148384842489122e-17
115,28.041072609568296,2.5286130181975603,12897,38691,27.139940885798399,4.2773963605668779e-06,9.01982364430146e-09,7.9352358631769242e-17
116,28.041812983740432,2.5284348611472462,12929,38787,27.62798455860014,4.3130277706302939e-06,9.0699666000612399e-09,8.027792100445203e-17
117,28.042560037409526,2.5282568008924713,12961,38883,28.120407042048573,4.3486398215842305e-06,9.2921740556220255e-09,8.1033200596620111e-17
118,28.043313762891419,2.5280788369473881,12993,38979,28.617202943203857,4.3842326106021953e-06,9.6292480701556703e-09,8.1970832154825506e-17
119,28.044074152548504,2.5279009688322747,13025,39075,29.118366902448681,4.4198062336274656e-06,9.8068584253982226e-09,8.2829385866856292e-17
120,28.044841198792245,2.5277231960734183,13057,39171,29.623893592867933,4.4553607853990009e-06,1.0138688589439148e-08,8.3665727504693345e-17
121,28.04561377881274,2.527545518177178,13089,39267,30.133069823261238,4.4908963646469845e-06,1.0098036271121967e-08,8.4796559502669688e-17
122,28.046390810875597,2.5273679346584612,13121,39363,30.645196759631876,4.5264130683914571e-06,1.0286322720054174e-08,8.568905346920929e-17
123,28.047172322604574,2.5271904450647984,13153,39459,31.160283000143721,4.5619109871249039e-06,1.0319734850755245e-08,8.6779899349579668e-17
124,28.047958329861416,2.5270130489490903,13185,39555,31.678333536475265,4.5973902102671323e-06,1.039781968449308e-08,8.7821968663974477e-17
125,28.048748843392385,2.5268357458695538,13217,39651,32.199351677834969,4.632850826175359e-06,1.0501835681697412e-08,8.8677270315427011e-17
126,28.049543870945651,2.5266585353896374,13249,39747,32.723339692909143,4.6682929221608052e-06,1.0573929425866356e-08,8.9644137331612175e-17
127,28.050343418275737,2.5264814170779171,13281,39843,33.250299127201671,4.7037165845068276e-06,1.0482944622841305e-08,9.0784677121257441e-17
128,28.051147489710807,2.5263043905080265,13313,39939,33.780230988306222,4.7391218984874561e-06,1.0324006274247931e-08,9.1750732880056843e-17
129,28.051956088505118,2.5261274552584205,13329,39987,34.313135865376495,4.7745089484061519e-06,1.0296951020377342e-08,9.2257086115357197e-17
130,28.052769217072335,2.5259506109126857,13345,40035,34.849014011249935,4.8098778175529827e-06,1.0197491149482573e-08,9.2867827476010212e-17
131,28.053586877154487,2.5257738570590385,13361,40083,35.387865402379212,4.8452285882842631e-06,1.0535862126553584e-08,9.2966837273020053e-17
132,28.054409069939187,2.5255971932903547,13377,40131,35.929689783373618,4.8805613420195504e-06,1.041616541567728e-08,9.3608477138274374e-17
133,28.055235796155596,2.525420619204167,13393,40179,36.474486701573142,4.9158761592589509e-06,1.0393951684822521e-08,9.3785293611652484e-17
134,28.056067056141043,2.5252441344024641,13409,40227,37.022255534410824,4.9511731196000556e-06,9.9534355473659729e-09,9.4339469053296673e-17
135,28.056902849900538,2.5250677384916935,13425,40275,37.572995511487576,4.9864523017544871e-06,1.0289468033924641e-08,9.4669013673434736e-17
136,28.057743177147014,2.524891431082652,13441,40323,38.126705732673649,5.0217137835640624e-06,1.0501597500694714e-08,9.5505927306665369e-17
