time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,27.999999999999964,2.5499999999999994,0,0,0,0,0,0
1,28.000003262425306,2.5497991756546874,2049,6147,0.0021740505170414512,4.0164869061984995e-08,-2.1728775086401919e-11,9.5321353422027225e-21
2,28.000012989991671,2.5495996831345402,4097,12291,0.008653468466046324,8.006337309162584e-08,-3.1622182119396409e-11,1.3437715779516152e-19
3,28.000029124728403,2.5494010494659425,4609,13827,0.019396787027344903,1.1979010681143078e-07,-1.2859040071565246e-11,1.2799775996539358e-19
4,28.000051623685511,2.5492031069526133,5121,15363,0.03437330122193874,1.5937860947721116e-07,-3.2012364586009406e-12,9.0341538726350467e-20
5,28.000080451007399,2.5490057587592183,5633,16899,0.053557388866140782,1.9884824815632642e-07,-4.925876996452046e-11,1.2661735061940743e-19
6,28.0001155752819,2.5488089395787528,6145,18435,0.076926611186336175,2.3821208424953858e-07,-8.985794309000283e-11,7.9533480520458967e-20
7,28.000156968226936,2.5486126014821346,6657,19971,0.10446077179663271,2.7747970357268263e-07,-1.3249477601061246e-10,9.8225009403681239e-20
8,28.000204603921819,2.5484167073419246,7169,21507,0.13614136599645124,3.1665853161470954e-07,-1.4724144828448526e-10,9.6740918137790396e-20
9,28.00025845831026,2.5482212272927609,7297,21891,0.17195122475079963,3.557545414477711e-07,-1.7565864743385173e-10,1.7964623240425986e-19
10,28.000318508857454,2.5480261366317891,7425,22275,0.21187426887691932,3.9477267364255458e-07,-1.9559389072288865e-10,1.8285052330213715e-19
11,28.0003847343004,2.5478314144819714,7553,22659,0.25589533023065048,4.3371710360532063e-07,-2.1541851687581492e-10,1.706395280032645e-19
12,28.000457114460527,2.5476370428955888,7681,23043,0.30400001728036541,4.7259142088194181e-07,-2.0095843145726335e-10,2.0251591518497283e-19
13,28.000535630097488,2.5474430062269224,7809,23427,0.35617461077359769,5.1139875461540958e-07,-1.9960423404984106e-10,2.1486789307949748e-19
14,28.000620262794076,2.5472492906784203,7937,23811,0.41240598086715785,5.5014186431611647e-07,-1.805105442044888e-10,1.7345432023020588e-19
15,28.000710994862299,2.547055883963071,8065,24195,0.4726815199998759,5.8882320738530416e-07,-1.8684925750439562e-10,1.7368329416351822e-19
16,28.000807809266114,2.5468627750473445,8193,24579,0.5369890876118073,6.2744499053116309e-07,-1.7709282144820828e-10,1.1186446807225054e-19
17,28.000910689557301,2.5466699539514668,8321,24963,0.60531696397285384,6.6600920970628594e-07,-1.3756085574813045e-10,1.1967496590991765e-19
18,28.001019619820386,2.5464774115916704,8449,25347,0.67765381114733081,7.0451768166591821e-07,-1.0600315571858073e-10,1.2596619145626627e-19
19,28.001134584626882,2.5462851396535982,8577,25731,0.75398863963937424,7.4297206928083783e-07,-8.4684621215764386e-11,1.4779729727913063e-19
20,28.001255568994438,2.5460931304894499,8705,26115,0.83431077962436562,7.81373902109752e-07,-7.704142578590297e-11,1.5844957411122367e-19
21,28.001382558352216,2.5459013770334251,8833,26499,0.9186098559293675,8.1972459331520713e-07,-7.7465751182771012e-11,1.7020406910954361e-19
22,28.001515538510347,2.5457098727314076,8961,26883,1.0068757661120078,8.5802545371856143e-07,-7.6706081620272335e-11,2.0823798877109668e-19
23,28.001654495632796,2.5455186114820605,9089,27267,1.0990986611258797,8.9627770358768671e-07,-9.4111252566270862e-11,2.475538315869538e-19
24,28.001799416213462,2.5453275875869639,9217,27651,1.1952689281642301,9.3448248260708555e-07,-1.0657956735835374e-10,2.462365464614631e-19
25,28.001950287054896,2.5451367957081197,9345,28035,1.2953771753530678,9.7264085837566737e-07,-1.1847850199543305e-10,2.4874512676539501e-19
26,28.002107095248927,2.5449462308314996,9473,28419,1.3994142180261462,1.0107538337004851e-06,-1.2116676404329631e-10,2.7900401395804418e-19
27,28.00226982815969,2.5447558882355108,9601,28803,1.5073710663619353,1.0488223528973048e-06,-1.1416414030200952e-10,2.5950421329408396e-19
28,28.002438473407661,2.5445657634636718,9729,29187,1.6192389142005701,1.0868473072654064e-06,-1.2950614693847325e-10,2.6728338166605062e-19
29,28.002613018855875,2.5443758523006466,9857,29571,1.735009128888868,1.1248295398707703e-06,-1.2541524397486833e-10,2.9028929075389342e-19
30,28.002793452596777,2.5441861507512664,9985,29955,1.8546732420258538,1.1627698497460962e-06,-9.8320291499632415e-11,3.3313895254415365e-19
31,28.002979762940335,2.5439966550220219,10113,30339,1.9782229410008076,1.2006689955959932e-06,-8.609246023040181e-11,3.2878829271485443e-19
32,28.003171938403288,2.5438073615045993,10241,30723,2.1056500612319651,1.2385276990798899e-06,-1.0691018971510299e-10,3.5723642984783673e-19
33,28.003369967698472,2.5436182667610923,10273,30819,2.2369465784325491,1.2763466477814786e-06,-9.1226418593003808e-11,3.5945534184101023e-19
34,28.003573839728151,2.5434293675116724,10305,30915,2.3721046038304205,1.3141264976657695e-06,-7.5389494806742805e-11,3.6523836829852158e-19
35,28.003783543572823,2.5432406606221378,10337,31011,2.5111163762519868,1.3518678755720625e-06,-3.3527727282111472e-11,4.1168766162067116e-19
36,28.003999068483967,2.5430521430936954,10369,31107,2.653974257096344,1.3895713812618571e-06,-2.0121237871532836e-12,4.0929524849401467e-19
37,28.004220403877358,2.5428638120534308,10401,31203,2.8006707250922571,1.4272375893144859e-06,2.5287224758464158e-11,4.2916681514452919e-19
38,28.004447539325625,2.5426756647457887,10433,31299,2.9511983714172962,1.4648670508420181e-06,3.8648548090925585e-11,4.7120558144054602e-19
39,28.004680464552404,2.5424876985247749,10465,31395,3.1055498951452605,1.5024602950450106e-06,4.8304973056124281e-11,4.8336410246930984e-19
40,28.004919169425914,2.5422999108468627,10497,31491,3.2637180989918981,1.5400178306276025e-06,6.8180167428367336e-11,4.9388397870460611e-19
41,28.005163643953825,2.5421122992645606,10529,31587,3.4256958853316384,1.5775401470878909e-06,1.0102074664274444e-10,4.9192997130260272e-19
42,28.005413878277707,2.541924861420513,10561,31683,3.5914762524623085,1.6150277158973813e-06,1.2930946783467138e-10,4.9299021005274256e-19
43,28.005669862668348,2.5417375950420942,10593,31779,3.7610522910966431,1.652480991581467e-06,1.3297804369443237e-10,5.0804655156243277e-19
