time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,1024,3072,3,1.2010864387874003e-15,0.00033833420810912659,2.0965606012713411e-16,2.9450922882284809e-10,5.6069668802431248e-20,27.999999999993648,28.000186705061758,2.5177336389220586,2.5500000000000025
2,2048,6144,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,6.4285179818319566e-10,1.2035300198061824e-19,27.999999999993648,28.000525383052231,2.504497800438378,2.5500000000000025
3,2304,6912,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,7.7556180781107388e-10,1.263147252998352e-19,27.999999999988461,28.00096160797278,2.4943977125758572,2.5500000000000043
4,2560,7680,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,9.128320179769912e-10,1.8555445393995082e-19,27.999999999982567,28.001475780800476,2.4859175643842626,2.5500000000000043
5,2816,8448,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,1.0821029468072019e-09,2.429662685226891e-19,27.999999999978378,28.00205668146544,2.4784730098768901,2.5500000000000043
6,3072,9216,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,1.2624980876761354e-09,2.9645515320100051e-19,27.999999999975177,28.002696740920182,2.4717641135860884,2.5500000000000043
7,3328,9984,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,1.4368145551189108e-09,3.7807753618679437e-19,27.999999999972722,28.003390404994857,2.4656126433704899,2.5500000000000043
8,3584,10752,3,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,1.6011233030144134e-09,4.2220506277647831e-19,27.999999999971369,28.004133372636105,2.4599024551530322,2.5500000000000043
9,3648,11008,4,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,1.3599407157663582e-09,5.1357977593730165e-19,27.999999999982624,28.004922437069222,2.4545546310725341,2.5500000000000189
10,3712,11264,4,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,1.1213341629561485e-09,6.3457200112331585e-19,27.999999999990617,28.005754459409719,2.4495081551752795,2.5500000000000216
11,3776,11520,4,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,8.812512667928149e-10,8.248282982990344e-19,27.999999999990095,28.006627030444346,2.4447188517238807,2.5500000000000203
12,3840,11776,4,1.2915758378607393e-15,0.00036382417967908124,2.100686785660151e-16,6.4216067040481606e-10,8.6699052130147477e-19,27.999999999990095,28.007538079256232,2.4401523747203799,2.5500000000000274
