time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T0_0,T0_1,T0_2,T0_3,T0_4,T0_5,T0_6,T0_7,T0_8,T0_9,T0_10,T0_11,T0_12,T0_13,T0_14,T0_15,T0_16,T0_17,T0_18,T0_19,T0_20
0,33,32.99379875613613,32.975218096209503,32.944327139841228,32.901240768901161,32.846119152706883,32.779167086189737,32.700633143899864,32.610808653520643,32.5100264933453,32.398659718930489,32.277120024880773,32.145856048430488,32.005351522171914,31.856123283928916,31.698719152389376,31.53371567768562,31.361715776647117,31.183346262941392,30.99925528276523,30.810109667147191,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1,32.995812028229466,32.989615978907551,32.971050882046264,32.940185799779876,32.897135517757235,32.842060071138057,32.775164083318771,32.696695920643023,32.606946666782825,32.506248921212013,32.394975427020221,32.27353753397562,32.142383503537644,32.001996663126668,31.85289341766649,31.695621126995498,31.530755858324582,31.358900023494112,31.180679910891325,30.99674307723793,30.80775489035338,27.999999999999908,28,28.000000000000025,28,28.000000000000025,28.000000000000004,28.000000000000114,27.999999999999911,28,27.999999999999925,28.000000000000025,28.000000000000011,28.000000000000082,27.999999999999996,27.999999999999947,28.000000000000004,28.000000000011333,28.000000105607171,28.000151330401707,28.027789817015087,28.613832905874489
2,32.991627564658323,32.985436705141133,32.966887158318251,32.936047928481948,32.893033705148987,32.838004389433664,32.771164433340374,32.692761995183041,32.603087914823988,32.502474513152819,32.391294221052192,32.269958043744936,32.13891386722905,31.998644614092914,31.849666256722589,31.692525696489774,31.527798518092307,31.356086628649784,31.178015782735987,30.994232864097672,30.805402703817229,27.999999999999908,28,28.000000000000025,28,28.000000000000025,28.000000000000004,28.000000000000114,27.999999999999911,28,27.999999999999925,28.000000000000025,28.000000000000011,28.000000000000082,27.999999999999996,28.000000000000107,28.000000000685834,28.000000424797104,28.000088378896873,28.005833721226658,28.121187023586771,28.864815766236394
3,32.987446605987799,32.981260931910839,32.962726922102817,32.931913523044337,32.888935328198016,32.833952104746004,32.767168133447086,32.688831364758855,32.599232394936031,32.49870326651903,32.387616098442436,32.266381551675892,32.135447137069477,31.995295372717813,31.846441798831311,31.689432858698439,31.524843654869322,31.353275588465706,31.175353863115273,30.991724726809014,30.803052591282231,27.999999999999979,28.000000000000099,28.00000000000006,28.000000000000032,27.999999999999989,27.999999999999957,28.000000000000039,27.999999999999961,28.000000000000085,27.999999999999929,28.000000000000021,28.000000000000011,28.000000000000071,28.000000000002782,28.000000001304368,28.000000281392786,28.00002792527285,28.001247091471008,28.024964765235566,28.230214646224635,29.054835330826563
4,32.983269149271635,32.977088656288565,32.958570170478296,32.927782580563182,32.88484038402602,32.82990321423123,32.76317518083416,32.684904026609836,32.595380104410943,32.49493517866091,32.383941056609096,32.262808055257999,32.131983310624832,31.991948936649603,31.843220041728355,31.686342611440342,31.521891266254407,31.350466897846356,31.172694151841753,30.989218690538614,30.800704500682041,27.999999999999979,28.000000000000099,28.00000000000006,28.000000000000032,27.999999999999989,27.999999999999957,28.000000000000039,27.999999999999961,28.000000000000085,27.999999999999929,28.000000000000021,28.000000000000011,28.000000000004256,28.000000000922384,28.000000112472438,28.000007513238106,28.000271802260961,28.005308732107398,28.056566392606793,28.339085280529705,29.213442974059422
5,32.979095191575027,32.972919875344246,32.954416900526503,32.923655098137225,32.880748869757511,32.825857715045828,32.759185572697241,32.680979977978495,32.591531040544048,32.491170246933223,32.380269092971339,32.259237551981776,32.128522385462873,31.988605303538368,31.840000983149256,31.683254952479775,31.518941349456263,31.347660552779754,31.170036653154419,30.986714759960087,30.798358410930433,27.999999999999979,28.000000000000099,28.00000000000006,28.000000000000032,27.999999999999989,27.999999999999957,28.000000000000039,27.999999999999961,28.000000000000085,27.999999999999929,28.000000000000021,28.000000000003208,28.000000000428393,28.000000036457564,28.000001899768712,28.000060149223543,28.001153977140319,28.013471566623863,28.097062510757592,28.444029067111845,29.35202445295214
6,32.974924729965942,32.968754586150219,32.950267109331485,32.919531072868388,32.8766607825197,32.821815604349283,32.755199306235035,32.677059216109527,32.587685200632698,32.487408468692358,32.376600204950847,32.255670039340174,32.12506435915347,31.985264471035798,31.836784620819881,31.68016987948376,31.515993901564311,31.344856550811567,31.167381370292141,30.984212934658931,30.796014310431712,27.999999999999979,28.000000000000099,28.00000000000006,28.000000000000032,27.999999999999989,27.999999999999957,28.000000000000039,27.999999999999961,28.000000000000085,27.999999999999929,28.000000000001659,28.000000000160426,28.000000010640054,28.000000467021088,28.000013475044621,28.000254937843597,28.003167308228964,28.026021760060249,28.143463661116648,28.544258412084627,29.476404239333323
7,32.970757761515245,32.964592785781491,32.946120793979652,32.915410501861096,32.872576119442058,32.817776879303281,32.751216378648621,32.673141738249967,32.583842581976519,32.483649841297023,32.37293438997154,32.252105514828251,32.121609229268415,31.981926436793131,31.83357095244406,31.677087390031865,31.513048919829505,31.342054890406825,31.164728304973213,30.981713212757455,30.793672191636389,27.999999999999979,28.000000000000099,28.00000000000006,28.000000000000032,27.999999999999989,27.999999999999957,28.000000000000039,27.999999999999961,28.000000000000085,28.000000000000661,28.00000000005323,28.000000002929184,28.000000113276993,28.000003050110411,28.000057042377605,28.000741061138164,28.006711191851512,28.042707356285433,28.193672053159279,28.6398435105313,29.59003680671244
8,32.966594283296665,32.960434471315629,32.941977951559785,32.911293382222134,32.868494877656481,32.813741537072033,32.747236787141269,32.669227541649178,32.580003181877366,32.479894362108155,32.369271645459527,32.248543975943143,32.118156993380964,31.97859119845786,31.830359975696044,31.674007481667338,31.510106401759749,31.339255570409946,31.162077457760773,30.979215591951011,30.791332049055889,27.999999999999979,28.000000000000099,28.00000000000006,28.000000000000032,27.999999999999989,27.999999999999957,28.000000000000039,27.999999999999961,28.000000000000401,28.000000000016399,28.000000000779419,28.00000002731506,28.000000696746408,28.000012899348867,28.000173231596946,28.001690244962546,28.012035460959424,28.063054717939572,28.246267403211707,28.731105283760439,29.695170352028114
9,32.962434292386575,32.956279639832211,32.937838579163078,32.907179711060593,32.864417054297064,32.809709574822506,32.74326052891881,32.665316623558951,32.576166997638936,32.476142028488397,32.365611968842529,32.244985420183752,32.114707649065011,31.975258753670289,31.827151688223598,31.670930151947488,31.507166345098188,31.336458589753448,31.159428828434553,30.976720069843068,30.788993878377894,27.99999999999989,27.999999999999975,28.000000000000085,28.000000000000007,28.000000000000011,27.999999999999957,28.000000000000036,28.000000000000128,28.000000000004771,28.000000000203212,28.000000006578158,28.000000160530266,28.000002944444056,28.00004054799852,28.00041943898033,28.003266965752598,28.01925307500273,28.086539264859368,28.300289092741338,28.818419093502627,29.793365100314237
