time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,8192,24576,3,1.6508598197842424e-15,0.00046503093515048505,2.4263285756623339e-16,-3.1984071871601133e-10,6.5841870618428256e-19,27.999999999999901,28.00018664059079,2.5177418515706469,2.5500000000000442
2,16384,49152,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-7.1918466720336471e-10,1.9247718099298896e-18,27.999999999999901,28.000525293118411,2.5045034945865128,2.5500000000000442
3,18432,55296,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-6.6950455668016878e-10,2.1679033820969443e-18,27.999999999999865,28.00096139984176,2.4944002882716716,2.5500000000000131
4,20480,61440,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-6.4076233544758032e-10,2.5275427005384137e-18,27.999999999999869,28.001475485756774,2.4859188748787218,2.5500000000000131
5,22528,67584,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-5.9202221946993745e-10,2.85089442945662e-18,27.999999999999869,28.002056316260116,2.478473675278801,2.5500000000000131
6,24576,73728,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-5.5689124276116101e-10,3.2688299898078831e-18,27.999999999999869,28.002696316126759,2.471764404042327,2.5500000000000131
7,26624,79872,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-5.3529973233479528e-10,3.6663944375044835e-18,27.999999999999869,28.003389927967234,2.4656126965595155,2.5500000000000131
8,28672,86016,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-4.9638490171615845e-10,4.2406678800295246e-18,27.999999999999869,28.004132848826661,2.459902348996009,2.5500000000000131
9,29184,87552,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-4.9795273640473198e-10,4.3015957938269815e-18,27.999999999998924,28.004921650628734,2.4545528727583585,2.5500000000000109
10,29696,89088,3,1.6508598197842424e-15,0.00046503093515048505,2.4301667946684028e-16,-4.7866153988907292e-10,4.4422210345296682e-18,27.999999999998924,28.005753438365371,2.4495052237730315,2.5500000000000109
