x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1,level
-1500.0,-1600.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1600.0,174.113332130275,2
-1500.0,-1500.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1500.0,174.113332130275,2
-1500.0,-1400.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1400.0,174.113332130275,2
-1500.0,-1300.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1300.0,174.113332130275,2
-1500.0,-1200.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1200.0,174.113332130275,2
-1500.0,-1100.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1100.0,174.113332130275,2
-1500.0,-1000.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-1000.0,174.113332130275,2
-1500.0,-900.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-900.0,174.113332130275,2
-1500.0,-800.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-800.0,174.113332130275,2
-1500.0,-700.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-700.0,174.113332130275,2
-1500.0,-600.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-600.0,174.113332130275,2
-1500.0,-500.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-500.0,174.113332130275,2
-1500.0,-400.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-400.0,174.113332130275,2
-1500.0,-300.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-300.0,174.113332130275,2
-1500.0,-200.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-200.0,174.113332130275,2
-1500.0,-100.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,-100.0,174.113332130275,2
-1500.0,0.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,0.0,174.113332130275,2
-1500.0,100.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,100.0,174.113332130275,2
-1500.0,200.0,7093.00434635886,7093.00434635886,0.0,0.999999999999998,0.0,0.0,47.5160331487238,0.0,12.0,200.0,200.0,174.113332130275,2
