time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,27.999999999999982,2.5499999999999963,0,0,0,0,0,0
1,28.000003262410665,2.5497991837869147,1025,3075,0.0021740428895773312,4.0163242616238464e-08,-3.2556583583243228e-11,5.4995904356806456e-20
2,28.000012989947773,2.5495996945704698,2049,6147,0.0086534457798577158,8.0061085905971322e-08,-4.2599495976851791e-10,2.1652443211606002e-19
3,28.000029124647828,2.5494010634034714,2305,6915,0.019396745104542611,1.1978731930639104e-07,-4.9781256693438721e-10,4.6565729979358927e-19
4,28.000051623562356,2.5492031229775423,2561,7683,0.034373236806361264,1.5937540449307545e-07,-1.2695641077943872e-10,7.2337824093397961e-19
5,28.000080450835743,2.5490057766071073,2817,8451,0.053557299212008448,1.9884467857886105e-07,-2.7145118356073689e-11,9.7664584845153759e-19
6,28.000115575056768,2.5488089590619261,3073,9219,0.07692649389269697,2.3820818761728773e-07,-1.5189852748369438e-10,1.0408006584420492e-18
7,28.000156967944289,2.548612622458434,3329,9987,0.10446062471536753,2.7747550831338682e-07,1.2395157875628988e-11,1.2770437515799236e-18
8,28.000204603576776,2.5484167296988915,3585,10755,0.13614118717590976,3.1665406022294286e-07,-4.4901946423813456e-10,1.6021745101200099e-18
9,28.000258457899204,2.5482212509381896,3649,10947,0.17195101217523312,3.5574981236303626e-07,-4.9540250379140895e-10,2.0844130524201824e-18
10,28.000318508377063,2.5480261614888939,3713,11139,0.21187402090679516,3.9476770222280101e-07,-7.0131135821160097e-10,2.4862678371536767e-18
11,28.000384733747421,2.5478314404852527,3777,11331,0.2558950453315576,4.337119029519392e-07,-7.3681019808184563e-10,2.9133582480149388e-18
12,28.000457113832731,2.5476370699882986,3841,11523,0.30399969400883697,4.7258600234270495e-07,-2.8140463326063599e-10,3.3676877164475721e-18
13,28.000535629392278,2.5474430343592926,3905,11715,0.3561742477657221,5.1139312814330563e-07,3.5494482792855635e-10,3.7582923278624624e-18
14,28.000620262007782,2.5472493198063453,3969,11907,0.41240557682975698,5.5013603873315911e-07,3.6042588125677481e-10,4.0205490104942107e-18
15,28.000710993992378,2.5470559140471081,4033,12099,0.47268107370273427,5.8881719058140106e-07,5.1116806019571718e-10,4.3501917549324383e-18
16,28.00080780830984,2.5468628060519234,4097,12291,0.53698859788143449,6.2743878961724902e-07,4.3701480688802251e-10,4.6386122637368154e-18
17,28.000910688512743,2.5466699858443471,4161,12483,0.60531642968671129,6.6600283113441244e-07,8.517275439126004e-10,5.120830126521674e-18
18,28.001019618685223,2.5464774443433957,4225,12675,0.67765323122968424,7.0451113132493192e-07,1.1024279958471522e-09,5.6581626199306346e-18
19,28.00113458339807,2.5462851732371496,4289,12867,0.7539880130570521,7.4296535257368198e-07,9.691668628159039e-10,6.0757305275801863e-18
20,28.001255567669606,2.5460931648799452,4353,13059,0.83431010538399464,7.8136702401669202e-07,8.2371874073652316e-10,6.4916818141200796e-18
21,28.001382556929162,2.5459014122077943,4417,13251,0.91860913307425718,8.1971755844610961e-07,2.42918871600295e-10,6.8157810008881299e-18
22,28.001515536986517,2.5457099086682495,4481,13443,1.0068749937190133,8.580182663565498e-07,-3.395840328181743e-10,7.3096828932228766e-18
23,28.001654494006569,2.5455186481613987,4545,13635,1.099097838302892,8.9627036772592373e-07,-8.0139838476884219e-10,7.6898805385560841e-18
24,28.001799414483493,2.545327624990128,4609,13827,1.1952680540483662,9.3447500198000967e-07,-9.2241471518899333e-10,8.2084044957992374e-18
25,28.001950285219745,2.5451368338176095,4673,14019,1.2953762491089404,9.7263323648571271e-07,-5.9780272880955444e-10,8.5624092602408002e-18
26,28.002107093306439,2.5449462696308349,4737,14211,1.3994132388445799,1.0107460738410968e-06,-6.2283587298691269e-10,8.9098158117311806e-18
27,28.00226982610798,2.5447559277091778,4801,14403,1.5073700334575351,1.0488144581728777e-06,-6.0098149096756427e-10,9.356297404102217e-18
28,28.002438471245071,2.5445658035970009,4865,14595,1.6192378268111531,1.0868392806086642e-06,-5.5681384659929946e-10,9.6630227994769332e-18
29,28.002613016580646,2.5443758930797404,4929,14787,1.7350079862736278,1.1248213840579854e-06,-5.4577761846134056e-10,9.9918449807475082e-18
30,28.002793450206877,2.5441861921629858,4993,14979,1.8546720434651747,1.1627615674104871e-06,-6.9868458311208305e-10,1.0429312475790825e-17
31,28.002979760434158,2.5439966970538541,5057,15171,1.9782216857942234,1.2006605892395717e-06,-8.6328162310286007e-10,1.0736845096045816e-17
32,28.003171935779136,2.5438074041446321,5121,15363,2.1056487486971482,1.2385191710839755e-06,-1.1271532299593407e-09,1.1067844106495901e-17
33,28.003369964952078,2.5436183099972385,5137,15427,2.2369452061214918,1.276338000562768e-06,-1.3277309111596386e-09,1.1598679406385987e-17
34,28.003573836858074,2.5434294113331601,5153,15491,2.3721031711565619,1.3141177333785457e-06,-1.4128009836737648e-09,1.201862452771844e-17
35,28.003783540577452,2.5432407050186732,5169,15555,2.5111148826392538,1.3518589962765588e-06,-1.5354431474594227e-09,1.2116562298654412e-17
36,28.003999065361654,2.5430521880554018,5185,15619,2.6539727019810235,1.3895623889308675e-06,-1.9904569935051603e-09,1.2531973229459155e-17
37,28.004220400626934,2.5428638575708638,5201,15683,2.8006691079218782,1.4272284858393399e-06,-2.2710851253486458e-09,1.2959327407538245e-17
38,28.004447535945257,2.5426757108098723,5217,15747,2.9511966916505825,1.4648578380380054e-06,-2.8547194727966602e-09,1.3536168838737305e-17
39,28.004680461041147,2.542487745126782,5233,15811,3.1055481522511901,1.5024509746563117e-06,-3.1764163207763291e-09,1.4111928731285453e-17
40,28.004919165782376,2.5422999579784058,5249,15875,3.2637162924497685,1.5400084043317873e-06,-3.5892940961477965e-09,1.4466957545325356e-17
41,28.005163640177237,2.5421123469175582,5265,15939,3.4256940146308699,1.5775306165000303e-06,-3.7052493762477958e-09,1.4962402749887974e-17
42,28.005413874367033,2.5419249095872085,5281,16003,3.5914743171021741,1.6150180825738086e-06,-3.6462663078183545e-09,1.5679711856807727e-17
43,28.005669858622163,2.5417376437149501,5297,16067,3.7610502905852083,1.6524712570232361e-06,-3.5686176286651907e-09,1.6267660255681843e-17
44,28.005931583338104,2.5415505471082396,5313,16131,3.934415114917118,1.6898905783674444e-06,-3.7686213956854199e-09,1.6986878081865062e-17
45,28.006199039030285,2.541363617649655,5329,16187,4.1115620559388599,1.7272764700868543e-06,-3.9711247899469528e-09,1.7608585375898693e-17
46,28.006472216330437,2.5411768532927539,5345,16235,4.2924844625627872,1.7646293414640485e-06,-4.3370924489020881e-09,1.7892385667391655e-17
47,28.006751105982378,2.5409902520582857,5361,16283,4.4771757640004139,1.8019495883602657e-06,-4.889025751782924e-09,1.8312054510399514e-17
48,28.007035698838767,2.5408038120304131,5377,16331,4.6656294671407084,1.8392375939337183e-06,-5.2412794189902935e-09,1.8713946414862997e-17
49,28.007325985857673,2.5406175313535613,5393,16379,4.857839154069679,1.876493729305227e-06,-5.2545949655723091e-09,1.9486065336351126e-17
50,28.007621958097857,2.5404314082292032,5409,16427,5.0537984797158799,1.9137183541760247e-06,-5.5132122997174261e-09,1.9764296220779769e-17
51,28.007923606717537,2.5402454409130866,5425,16475,5.2535011696170777,1.9509118174020775e-06,-5.5298505391147747e-09,2.05080804839752e-17
52,28.008230922970533,2.5400596277124499,5441,16523,5.4569410177989299,1.9880744575287612e-06,-5.7139550016925468e-09,2.0758398572223547e-17
53,28.008543898203079,2.5398739669836492,5457,16571,5.664111884751672,2.0252066032893583e-06,-6.040627302014009e-09,2.151978937475717e-17
54,28.008862523852336,2.5396884571297504,5473,16619,5.8750076955112682,2.0623085740704563e-06,-6.5635820631064403e-09,2.2265344631644077e-17
55,28.009186791443692,2.539503096598374,5489,16667,6.0896224378294006,2.0993806803470213e-06,-6.8588773322462905e-09,2.2997847392055204e-17
56,28.009516692586395,2.5393178838796713,5505,16715,6.3079501604221084,2.1364232240896453e-06,-7.1121584592208266e-09,2.3353005659860972e-17
57,28.009852218973432,2.5391328175043824,5521,16763,6.5299849713054288,2.1734364991461989e-06,-7.4383823838307296e-09,2.3211410123375064e-17
58,28.010193362378406,2.538947896042111,5537,16811,6.7557210362003337,2.2104207915999456e-06,-7.675101212397525e-09,2.3439898915258137e-17
59,28.010540114652962,2.5387631180995798,5553,16859,6.9851525770081944,2.2473763801059301e-06,-7.9672831993358918e-09,2.4106781024085126e-17
