time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,1024,3072,3,1.1026253615014701e-15,0.0003105986933806954,1.6847944746847547e-16,-3.8256398512382588e-10,2.0699878174061275e-20,27.999999999975611,28.000186706511684,2.5177307170905348,2.5500000000000047
2,2048,6144,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-9.753969592776615e-10,8.3620954743298539e-20,27.999999999970449,28.000525385057827,2.5044957619533612,2.5500000000000047
3,2304,6912,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-2.3523169086943633e-09,-6.5445418541247432e-20,27.999999999975596,28.000961610407487,2.4943960648312675,2.5500000000000291
4,2560,7680,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-3.7340845426004081e-09,-1.4646633782413867e-19,27.999999999958913,28.001475783580876,2.4859161495563673,2.5500000000000371
5,2816,8448,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-5.1306145582938225e-09,-1.2272028303381991e-19,27.999999999944325,28.002056684539923,2.4784717539444312,2.5500000000000407
6,3072,9216,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-6.5266960277848861e-09,-2.5264654997389551e-20,27.999999999932331,28.002696744253683,2.471762974897703,2.5500000000000433
7,3328,9984,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-7.8768421126295252e-09,-2.1004623143953174e-20,27.99999999992189,28.003390408561252,2.4656115957660063,2.550000000000042
8,3584,10752,3,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-9.195414409917254e-09,-5.0656592411535699e-20,27.999999999912692,28.004133376414877,2.4599014809385662,2.5500000000000442
9,3648,11008,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-8.4382488594987267e-09,5.9308317422532753e-19,27.999999999925116,28.004922441038214,2.4545537175686616,2.5500000000000727
10,3712,11264,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-7.6825594539159055e-09,7.7336439699669255e-19,27.999999999934239,28.005754463555469,2.4495072930266146,2.5500000000001131
11,3776,11520,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-6.9279507400757758e-09,1.6280708919984942e-18,27.999999999942744,28.006627034757063,2.4447180337497856,2.5500000000001299
12,3840,11776,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-6.1753563153617665e-09,1.9875480765775546e-18,27.999999999950422,28.007538083726214,2.4401515952677446,2.5500000000001428
13,3904,12032,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-5.4213337410569822e-09,2.3143286726987722e-18,27.99999999995746,28.008485805598227,2.4357806502347907,2.5500000000001424
14,3968,12288,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-4.662301505988719e-09,2.6752289181241535e-18,27.99999999996427,28.009468609218846,2.4315830327500545,2.5500000000001726
15,4032,12544,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-3.9066138924836687e-09,3.029085203645763e-18,27.999999999971035,28.010485078168475,2.4275404693607809,2.5500000000001983
16,4096,12800,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-3.1512515003822454e-09,3.4390908193402018e-18,27.999999999978893,28.011533941059934,2.423637684906935,2.550000000000213
17,4160,13056,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-2.4018603451321529e-09,3.8562743981976459e-18,27.999999999989075,28.012614048453948,2.4198617562042397,2.5500000000002396
18,4224,13312,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-1.6473651489942058e-09,4.1086359327517287e-18,28.000000000001336,28.01372435460944,2.4162016344713262,2.5500000000002396
19,4288,13568,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-8.9289808161426221e-10,4.6896022034728614e-18,28.000000000020044,28.014863902839625,2.4126477856034203,2.5500000000002516
20,4352,13824,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-1.4157524498681563e-10,4.9827606994283658e-18,28.000000000048551,28.016031813607437,2.4091919145958172,2.5500000000002552
21,4416,14080,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,6.1465604896178205e-10,5.5265358958333487e-18,28.000000000078039,28.017227274734537,2.4058267512463876,2.5500000000002698
22,4480,14336,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,1.3723409748300753e-09,5.4695708621789657e-18,28.000000000087741,28.018449533264782,2.4025458812658362,2.55000000000028
23,4544,14592,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,2.1307444639281199e-09,5.8769408736466573e-18,28.000000000097113,28.019697888639282,2.3993436115644831,2.550000000000284
24,4608,14848,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,2.8863845996779359e-09,6.2128819780640167e-18,28.00000000010639,28.020971686923446,2.3962148616263841,2.550000000000288
25,4672,15104,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,3.6443481370984611e-09,6.4349723211138386e-18,28.000000000115637,28.022270315885788,2.3931550750512822,2.5500000000002787
26,4736,15360,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,4.3987146581710136e-09,6.8437187611208184e-18,28.000000000124935,28.02359320077419,2.3901601468684017,2.5500000000002792
27,4800,15616,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,5.1546181600726333e-09,6.9099839931972883e-18,28.000000000134229,28.024939800667102,2.3872263633167892,2.5500000000002943
28,4864,15872,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,5.91214722602394e-09,7.216049608635917e-18,28.000000000143647,28.026309605302632,2.3843503515743576,2.5500000000003209
29,4928,16128,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,6.6663020622601661e-09,8.1150066474941257e-18,28.00000000015336,28.027702132308573,2.3815290374981801,2.5500000000003253
30,4992,16384,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,7.4192176935771577e-09,8.5120494124116693e-18,28.000000000163581,28.029116924770094,2.3787596098688213,2.5500000000003262
31,5056,16640,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,8.1771339352799933e-09,8.8753650252257055e-18,28.000000000174847,28.030553549083919,2.3760394899558501,2.5500000000003316
32,5120,16896,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,8.9303601996267002e-09,9.3700595633824312e-18,28.000000000188233,28.032011593057234,2.3733663054675436,2.5500000000003493
33,5136,16960,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,6.124134852044797e-09,1.0650850307427901e-17,28.000000000209734,28.033491147920991,2.37073886802678,2.5500000000003347
34,5152,17024,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,3.3146755895908909e-09,1.1690198611197717e-17,28.000000000234671,28.034991338999049,2.3681540672229944,2.5500000000003302
35,5168,17088,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,5.0232173631994736e-10,1.3045022020066683e-17,28.000000000268244,28.036511809969149,2.3656100363901644,2.5500000000003027
36,5184,17152,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-2.3034699043721095e-09,1.3682367577170935e-17,28.000000000316838,28.038052220054645,2.3631050408424907,2.5500000000002907
37,5200,17216,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-5.1128094258033628e-09,1.3946726642727063e-17,28.000000000389761,28.039612242930517,2.3606374651756314,2.5500000000003076
38,5216,17280,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-7.9244242729957525e-09,1.5506182541022765e-17,28.000000000500336,28.041191565740625,2.3582058021031553,2.5500000000003271
39,5232,17344,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-1.074282750774855e-08,1.6900105536676194e-17,28.000000000667516,28.042789888206443,2.3558086426014566,2.550000000000324
40,5248,17408,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-1.3556922135210955e-08,1.8350561364113946e-17,28.000000000917488,28.044406921815884,2.3534446671791858,2.5500000000003364
41,5264,17472,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-1.636607156564371e-08,1.9760973378098007e-17,28.000000001285446,28.046042389083123,2.3511126381190821,2.5500000000003502
42,5280,17536,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-1.9173268946443419e-08,2.0377684914822123e-17,28.000000001818208,28.047696022871925,2.3488113925621148,2.5500000000003578
43,5296,17600,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-2.1984298074662486e-08,2.17570549083686e-17,28.00000000257754,28.049367565775778,2.3465398363256509,2.5500000000003715
44,5312,17664,4,1.1026253615014701e-15,0.0003105986933806954,1.8564752047856192e-16,-2.4795371927522211e-08,2.2504393980246478e-17,28.000000003642931,28.051056769547984,2.3442969383622296,2.5500000000003733
