time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,27.999999999999922,2.5499999999999954,0,0,0,0,0,0
1,28.000003262415994,2.5497991833994558,513,1539,0.0021740463558347998,4.0163320106730893e-08,2.5481421653075287e-11,3.6255875547824726e-20
2,28.00001298995506,2.5495996940257601,1025,3075,0.0086534499302209269,8.0061194846643954e-08,4.2592852084644898e-11,2.5822181192598827e-20
3,28.000029124656681,2.5494010627392405,1153,3459,0.019396750046594434,1.1978745215062664e-07,6.2764305852484425e-11,1.8009731079439121e-19
4,28.000051623572677,2.549203122213795,1281,3843,0.034373242726362142,1.5937555723914812e-07,1.541650574980264e-10,2.080183270820241e-19
5,28.000080450848227,2.5490057757565299,1409,4227,0.053557306257480945,1.9884484869224811e-07,1.3921685659069149e-10,2.86241540587502e-19
6,28.000115575072183,2.5488089581334745,1537,4611,0.076926502188676096,2.3820837330467991e-07,3.472945514219683e-10,2.6424587752152787e-19
7,28.000156967962369,2.5486126214588998,1665,4995,0.10446063437198889,2.7747570821881621e-07,4.8075677698668363e-10,2.7339475359030578e-19
8,28.000204603598316,2.5484167286336183,1793,5379,0.13614119829160562,3.1665427327434683e-07,5.6176415636642579e-10,2.8138697266879314e-19
9,28.000258457922623,2.548221249810279,1825,5507,0.17195102395085723,3.5575003794286707e-07,5.4213116647114339e-10,4.799698766856236e-19
10,28.000318508402607,2.5480261603023751,1857,5603,0.21187403352269871,3.9476793952359301e-07,5.7087590873466903e-10,4.8345127308870615e-19
11,28.00038473377537,2.5478314392434993,1889,5699,0.25589505894059467,4.3371215129910375e-07,4.8246625608901166e-10,5.757741420266684e-19
12,28.000457113862339,2.5476370686941907,1921,5795,0.30399970874426752,4.7258626116090308e-07,5.4929776603319907e-10,7.0134905120380295e-19
13,28.000535629423666,2.5474430330153264,1953,5891,0.35617426374593281,5.1139339693378401e-07,5.8433704090020383e-10,8.0515546179068574e-19
14,28.000620262041839,2.5472493184147043,1985,5987,0.41240559416103112,5.5013631705781779e-07,4.4419333306373848e-10,7.4329413929544815e-19
15,28.000710994028989,2.547055912609733,2017,6083,0.4726810924819359,5.8881747805120257e-07,2.7604235381202518e-10,8.5094507857432428e-19
16,28.000807808349588,2.5468628045705786,2049,6179,0.53698861819741495,6.2743908588355015e-07,1.6225878183785652e-10,9.7231315395116726e-19
17,28.000910688555294,2.546669984320586,2081,6275,0.60531645162175585,6.6600313588232171e-07,1.4932358942414097e-10,1.1530550129261477e-18
18,28.001019618730965,2.5464774427786554,2113,6371,0.67765325486061867,7.0451144426812288e-07,2.0566972985124026e-10,1.2407239569427335e-18
19,28.00113458344779,2.5462851716327508,2145,6467,0.75398803845581941,7.4296567345026695e-07,2.8226710109215097e-10,1.3367372921836011e-18
20,28.001255567723778,2.546093163237066,2177,6563,0.83431013261790943,7.8136735258589437e-07,3.2094277269843735e-10,1.4458767429747664e-18
21,28.001382556987696,2.5459014105275735,2209,6659,0.91860916220674993,8.1971789448554445e-07,2.1764421549040596e-10,1.552131401379653e-18
22,28.001515537049524,2.5457099069517044,2241,6755,1.0068750248101552,8.5801860965997571e-07,-2.1571389952747295e-10,1.586573547725136e-18
23,28.001654494073968,2.5455186464094939,2273,6851,1.0990978714107258,8.962707181013625e-07,-5.5008968309953916e-10,1.6277793431443119e-18
24,28.001799414555339,2.5453276232037596,2305,6947,1.195268089228033,9.3447535924816465e-07,-5.9872678222201742e-10,1.8061337520763112e-18
25,28.001950285295663,2.5451368319976089,2337,7043,1.2953762864130745,9.7263360047862055e-07,-5.8200897149250669e-10,1.9424067949107472e-18
26,28.00210709338662,2.544946267777993,2369,7139,1.3994132783229718,1.0107464444009761e-06,-7.2313075719072945e-10,2.1036704116164821e-18
27,28.002269826192549,2.5447559258242425,2401,7235,1.5073700751589032,1.048814835151135e-06,-8.9424368830677587e-10,2.1104814167802438e-18
28,28.00243847133428,2.5445658016806769,2433,7331,1.6192378707817519,1.0868396638650295e-06,-9.229215387657061e-10,2.1754295705263761e-18
29,28.002613016674513,2.5443758911327019,2465,7427,1.7350080325584221,1.1248217734597618e-06,-9.6830891101169798e-10,2.3929786920132818e-18
30,28.002793450306012,2.5441861901858389,2497,7523,1.8546720921069033,1.1627619628318886e-06,-9.8988601396328452e-10,2.5033649107827177e-18
31,28.002979760538611,2.5439966950471988,2529,7619,1.9782217368344099,1.2006609905611442e-06,-9.8598025977099408e-10,2.5236298018145012e-18
32,28.003171935888922,2.5438074021090373,2561,7715,2.1056488021764288,1.2385195781920784e-06,-1.0812162793623212e-09,2.6140685601122207e-18
33,28.003369965055594,2.5436183079303212,2569,7747,2.2369452549434183,1.2763384139359404e-06,-1.0962529804132845e-09,2.8214865802517301e-18
34,28.003573836955955,2.5434294092356855,2577,7779,2.3721032156080675,1.3141181528622868e-06,-1.0252868481370889e-09,2.8736196383578847e-18
35,28.003783540669936,2.5432407028913659,2585,7811,2.5111149229820819,1.3518594217263576e-06,-1.0440163521958787e-09,3.2026787034763795e-18
36,28.00399906544985,2.5430521858989508,2593,7843,2.6539727384577216,1.3895628202111897e-06,-9.8680130699425911e-10,3.5668573758620382e-18
37,28.004220400710683,2.5428638553858907,2601,7875,2.8006691407601765,1.4272289228227421e-06,-1.028325015077339e-09,3.6677907813863712e-18
38,28.004447536025655,2.5426757085969811,2609,7907,2.9511967210648464,1.4648582806043625e-06,-1.0044877218269441e-09,3.8021538641864223e-18
39,28.004680461118102,2.5424877428865482,2617,7939,3.1055481784446126,1.5024514226921441e-06,-9.9646038608637605e-10,3.9519066422830224e-18
40,28.004919165856649,2.5422999557113584,2625,7971,3.2637163156150049,1.5400088577296654e-06,-8.2409304693455171e-10,4.1909767285618734e-18
41,28.005163640248462,2.5421123446242153,2633,8003,3.4256940349497094,1.5775310751580505e-06,-6.2898606081175674e-10,4.5118706938538572e-18
42,28.005413874435348,2.5419249072680392,2641,8035,3.5914743347479732,1.6150185463951328e-06,-5.3346073358008534e-10,4.7494071872770349e-18
43,28.005669858687657,2.541737641370434,2649,8067,3.7610503057239653,1.6524717259156796e-06,-6.2383063264405431e-10,4.7471291318700638e-18
44,28.005931583401516,2.5415505447388007,2657,8099,3.9344151277064956,1.6898910522431078e-06,-5.0474365278342676e-10,4.7628951943453246e-18
45,28.006199039091776,2.5413636152557082,2665,8131,4.1115620665289612,1.7272769488617969e-06,-6.104350042874937e-10,4.9979286392349167e-18
46,28.006472216390414,2.5411768508747223,2673,8163,4.2924844710964356,1.7646298250579926e-06,-6.250910723133582e-10,5.1291608434164546e-18
47,28.006751106041541,2.54099024961653,2681,8195,4.4771757706137327,1.8019500766963335e-06,-5.6768449629275603e-10,5.2244346791896997e-18
48,28.007035698896999,2.5408038095653254,2689,8227,4.6656294719652101,1.8392380869381932e-06,-6.1671384631713261e-10,5.3096516530755252e-18
49,28.007325985914843,2.5406175288654786,2697,8259,4.8578391572320463,1.8764942269073357e-06,-5.7714198663917666e-10,5.6128257552853982e-18
50,28.007621958154491,2.5404314057184769,2705,8291,5.0537984813375765,1.9137188563077434e-06,-4.396059381168857e-10,5.7689163912353796e-18
51,28.007923606773485,2.5402454383800226,2713,8323,5.2535011698141902,1.9509123239979511e-06,-4.8529700016188033e-10,6.185503572871173e-18
52,28.00823092302582,2.5400596251573933,2721,8355,5.4569410166818333,1.9880749685257431e-06,-5.7908184116618772e-10,6.2940395954054809e-18
53,28.008543898258491,2.5398739644068882,2729,8387,5.6641118824276742,2.0252071186266611e-06,-6.1762689026313739e-10,6.3968664173519478e-18
54,28.008862523908444,2.5396884545315728,2737,8419,5.8750076920846581,2.0623090936894166e-06,-5.5711780293911412e-10,6.5336448675406537e-18
55,28.009186791500515,2.5395030939790706,2745,8451,6.0896224333992572,2.099381204190976e-06,-3.2868782314633722e-10,6.670922107638729e-18
56,28.009516692643615,2.5393178812394956,2753,8483,6.3079501550852406,2.1364237521038125e-06,-4.437677895359346e-10,6.9822753717455263e-18
57,28.00985221903143,2.5391328148436405,2761,8515,6.5299849651554487,2.1734370312775769e-06,-4.320790909158187e-10,7.1747991777754058e-18
58,28.010193362437249,2.538947893361037,2769,8547,6.7557210293271019,2.2104213277972151e-06,-4.3018281958141808e-10,7.4167122838196015e-18
59,28.010540114712885,2.5387631153984196,2777,8579,6.9851525694996424,2.2473769203193619e-06,-4.3653507163911337e-10,7.5795808377088425e-18
60,28.010892467786917,2.5385784795980899,2785,8611,7.2182738622937324,2.2843040803886897e-06,-5.3012535646669607e-10,7.8075642222376452e-18
