time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,28.000000000000014,28.000000000000014,0,0,0,0,0
1,0.0004616190210350645,26.57062559466674,1125.3937600711336,35.95436013333142,27.94814111805826,28.000005072465367,0.75631983387370028,35.490753509640847,3.6496307297639021e-11,1.7068331787902226e-16,1.3138629525900606e-14
2,0.00045917233729300319,25.999364909301864,1120.0505900421872,50.455877267453445,27.897534740999252,28.000020145216372,2.1273073741296535,70.75726254434457,2.3032542093925902e-10,1.7197161950364215e-16,1.3144445410120277e-14
3,0.00045730453877853363,25.569272209133544,1115.9606431954683,61.428194771661367,27.847731995315414,28.000045081890327,3.8910134809028962,105.87822785245562,1.7982455115741395e-10,1.9348489634842607e-16,1.3144445410120277e-14
4,0.00045573628326419025,25.212167101785596,1112.5193354080452,70.575822455360097,27.798572708644762,28.000079779056897,5.9682805640623577,140.88177329860477,1.7232421966501534e-10,1.9348489634842607e-16,1.3144445410120277e-14
5,0.00045435943995126638,24.901668770911257,1109.4926127585725,78.558280727218488,27.749964471308079,28.000124152352804,8.3134512169499306,175.78413632910474,1.6406991727434056e-10,1.949656087506051e-16,1.3424388846862709e-14
6,0.00045311854941625795,24.624251054875188,1106.7604195784006,85.713723628120334,27.70184496456222,28.000178128205917,10.895742750670768,210.59627457357365,1.6691516235097466e-10,1.949656087506051e-16,1.3424388846862709e-14
7,0.00045198066620917164,24.371881087528891,1104.2514309723299,92.24297281177769,27.654168462568396,28.000241640641807,13.692573915420322,245.3262333798684,1.5071137820207022e-10,1.949656087506051e-16,1.3424388846862709e-14
8,0.00045092432499478077,24.139326526089548,1101.919171817982,98.276836847761302,27.606899555226839,28.000314629414962,16.686461771661499,279.98024705257905,1.0648101475532864e-10,1.949656087506051e-16,1.3424388846862709e-14
9,0.00044993465706527429,23.922963895193998,1099.7314476364238,103.90590262015004,27.560010028703108,28.000397045663156,19.863476470293392,314.56328301794122,2.320855356282174e-10,1.949656087506051e-16,1.3424388846862709e-14
10,0.00044900075474804338,23.720135759767953,1097.664637053879,109.19660600580121,27.51347605028274,28.000488830415485,23.211859386382137,349.07954550638505,3.5858211156823901e-10,2.0290602519932398e-16,1.3424388846862709e-14
11,0.00044811442757339797,23.528847148276377,1095.7010023033019,114.19882129309053,27.467277736731745,28.000589934721422,26.721800124566848,383.53254166515023,4.8039234379598003e-10,2.0290602519932398e-16,1.3424388846862709e-14
12,0.00044726931198906135,23.347548452855126,1093.8267609719023,118.95128867862192,27.421398000673499,28.000700312254349,30.384869585700891,417.9252873073732,6.0749692061273885e-10,2.0290602519932398e-16,1.3424388846862709e-14
13,0.00044646034723165454,23.175007609334124,1092.0309513835127,123.4848097666469,27.375821951942882,28.000819918958072,34.193724113002894,452.26041202345152,7.3216226749500445e-10,2.0290602519932398e-16,1.3424388846862709e-14
14,0.00044568342999328473,23.010225889783317,1090.3046850034409,127.824352755417,27.330536464381893,28.000948712766228,38.141891411237168,486.5402352554454,8.5759380098998103e-10,2.0290602519932398e-16,1.3424388846862709e-14
15,0.00044493517855239426,22.852380393729213,1088.640635798213,131.99049015676962,27.285529853542265,28.001086653374788,42.22361128258369,520.76682290357303,9.82562123749244e-10,2.0290602519932398e-16,1.3424388846862709e-14
16,0.00044421276673202345,22.700783568954098,1087.0326807536421,136.00041077614762,27.240791631250907,28.001233702054897,46.433714350786737,554.9420304393276,1.1109628796965753e-09,2.0290602519932398e-16,1.3424388846862709e-14
17,0.00044351380396956386,22.554853977005482,1085.4756402152746,139.86865057486293,27.196312314959567,28.001389821496495,50.767527860404897,589.06753640012562,1.2393820341502336e-09,2.0290602519932398e-16,1.3424388846862709e-14
18,0.00044283624675110555,22.414094706559741,1083.9650861290411,143.60763233600639,27.152083277090028,28.001554975676097,55.22080124204993,623.14486886105647,1.3675280013037855e-09,2.0290602519932398e-16,1.3424388846862709e-14
19,0.00044217833193250665,22.278077123134597,1082.4971976651036,147.22807192163509,27.108096624193301,28.001729129744131,59.789646410834983,657.17542667111104,1.4922013266852402e-09,2.0290602519932398e-16,1.3424388846862709e-14
20,0.00044153852567889153,22.14642842649101,1081.068650655468,150.73928933772481,27.064345098739789,28.001912249927102,64.470489248247972,691.16049671476708,1.6169714404175147e-09,2.0290602519932398e-16,1.3424388846862709e-14
21,0.00044091548377138504,22.018821979069855,1079.67653164226,154.14945052325359,27.020821998366561,28.002104303443421,69.260029710266394,725.10126810732231,1.7353154507311128e-09,2.0290602519932398e-16,1.3424388846862709e-14
22,0.00044030802033320359,21.894969686683513,1078.318270154851,157.46575783291209,26.977521108783602,28.002305258428855,74.155208684854202,758.99884399077723,1.8581572200671399e-09,2.0290602519932398e-16,1.3424388846862709e-14
23,0.00043971508289028749,21.774615923134505,1076.9915847023776,160.6946019216374,26.934436647505819,28.002515083871355,79.153180198200985,792.8542514279377,1.9779394965542482e-09,2.0290602519932398e-16,1.3635928882836605e-14
24,0.00043913573226551721,21.657532632842123,1075.6944392320956,163.84168417894696,26.891563216262469,28.002733749552839,84.251287908739272,826.66844977175424,2.0986608380360891e-09,2.0290602519932398e-16,1.3635928882836605e-14
