time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,27.999999999999986,27.999999999999986,0,0,0,0,0
1,0.00046161892922026287,26.570303294344772,1125.3938888417258,35.96241764138064,27.948141764055187,28.00000507175643,0.75678631704980681,35.490787311028896,-1.0914625652481993e-09,1.4726823748041007e-16,1.0207289038700459e-14
2,0.00045917227232712796,25.999147614677295,1120.0506680404587,50.461309633067671,27.897535631294691,28.000020143736911,2.127950842726356,70.757309701640978,-2.2934107646293427e-09,1.4726823748041007e-16,1.0207289038700459e-14
3,0.00045730443274064698,25.56908834049538,1115.9605837100717,61.432791487615468,27.847732947326211,28.000045077817305,3.8917295354105899,105.87830625932624,-2.4180693210676263e-09,1.4726823748041007e-16,1.0207289038700459e-14
4,0.00045573616843591229,25.212006901669376,1112.5192281266195,70.579827458265584,27.798573721526868,28.000079772392166,5.9690610549017338,140.88187537083479,-2.5754634525869838e-09,1.4726823748041007e-16,1.0207289038700459e-14
5,0.0004543593248812823,24.901526063473064,1109.4924854430085,78.561848413173323,27.749965540789468,28.000124143097004,8.3142891079064043,175.78425789173497,-2.7600512958305182e-09,1.4726823748041007e-16,1.0207289038700459e-14
6,0.00045311843683413155,24.624121862774977,1106.7602833301889,85.716953430625594,27.701846086114369,28.000178116359216,10.896632317441018,210.59641293545153,-2.9376168063348199e-09,1.4726823748041007e-16,1.0207289038700459e-14
7,0.00045198055698490264,24.371762710203647,1104.2512909273687,92.245932244908772,27.654169632035646,28.000241626204406,13.693510471617062,245.32638663809001,-3.097242814006464e-09,1.4726823748041007e-16,1.0207289038700459e-14
8,0.00045092421931576938,24.139217041529431,1101.9190305763586,98.279573961764214,27.606900768923662,28.000314612387442,16.687441418748399,279.98041377721887,-3.2592029032769758e-09,1.4726823748041007e-16,1.0207289038700459e-14
9,0.00044993451412448829,23.922851996915643,1099.7312175823336,103.90870007710893,27.560011023099236,28.000397019182202,19.864370454099426,314.56351096298283,-4.3764456602303452e-09,1.4726823748041007e-16,1.0207289038700459e-14
10,0.00044900058623881451,23.720023267438584,1097.6643448088039,109.19941831403541,27.513476851600068,28.000488794553338,23.212679215122758,349.07982861688799,-5.4951956559567742e-09,1.4726823748041007e-16,1.0207289038700459e-14
11,0.00044811424121327873,23.528735148892057,1095.7006655741379,114.20162127769854,27.467278365404301,28.000589889544351,26.722554659345928,383.5328751157146,-6.613459878798142e-09,1.4726823748041007e-16,1.0207289038700459e-14
12,0.00044726911304627241,23.34743760389928,1093.8263919470946,118.95405990251805,27.421398473034312,28.000700257824217,30.385565826999439,417.92566715895782,-7.732248110282979e-09,1.4726823748041007e-16,1.0207289038700459e-14
13,0.00044646013940169351,23.174898307139369,1092.0305586903787,123.48754232151578,27.375822281321515,28.00081985533259,34.194367709675596,452.26083499675303,-8.8475157745026394e-09,1.4726823748041007e-16,1.0207289038700459e-14
14,0.0004456832159266592,23.010118367402264,1090.3042748907585,127.82704081494333,27.330536661849006,28.000948640000203,38.142487003083936,486.54069857539014,-9.9656690831257704e-09,1.4726823748041007e-16,1.0207289038700459e-14
15,0.00044493496018511183,22.852274779975797,1088.6402128795446,131.99313050060502,27.285529928429042,28.001086571519803,42.224162738561482,520.76732418913514,-1.1085651953169533e-08,1.4726823748041007e-16,1.0207289038700459e-14
16,0.00044421254549957355,22.700679925121104,1087.032248490445,136.00300187197246,27.240791591523646,28.001233611160231,46.434224939294175,554.94256762331167,-1.2210046628076426e-08,1.4726823748041007e-16,1.0207289038700459e-14
