time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,27.999999999999986,27.999999999999986,0,0,0,0,0
1,0.00046161892925396085,26.570303259897148,1125.3938889615661,35.962418502571225,27.948141762124813,28.00000507176054,0.75678633777955073,35.490788627766015,2.0370982518981005e-09,1.5319107668172001e-16,1.0661674123910048e-14
2,0.00045917227233905846,25.99914759346953,1120.0506680926399,50.461310163261786,27.897535629400441,28.000020143745889,2.1279508867022097,70.757311020908887,4.3429655778191934e-09,1.532770371386179e-16,1.0661674123910048e-14
3,0.00045730443271477917,25.569088331902343,1115.9605836562596,61.432791702441406,27.847732945472753,28.000045077825256,3.8917296074758103,105.87830757878696,3.6191665949809404e-09,1.532770371386179e-16,1.0661674123910048e-14
4,0.00045573616840855662,25.212006895587244,1112.5192280664098,70.579827610318887,27.798573719698869,28.000079772399182,5.9690611430932856,140.88187668890637,2.8779714211257178e-09,1.532770371386179e-16,1.0661674123910048e-14
5,0.00045435932485716015,24.901526058063954,1109.4924853899297,78.561848548401073,27.749965538980188,28.000124143102937,8.3142892077804778,175.78425920834431,2.1121960989579718e-09,1.532770371386179e-16,1.0661674123910048e-14
6,0.00045311843681346644,24.624121857595153,1106.7602832852758,85.716953560121212,27.701846084320344,28.000178116364296,10.896632426786068,210.59641425076467,1.3146411338179493e-09,1.532770371386179e-16,1.0661674123910048e-14
7,0.00045198055696718639,24.371762705132994,1104.2512908895171,92.24593237167511,27.654169630254508,28.00024162620862,13.693510589120317,245.32638795229556,5.5701314002408538e-10,1.532770371386179e-16,1.0661674123910048e-14
8,0.00045092421930045514,24.139217036536436,1101.9190305442714,98.279574086589065,27.606900767153792,28.000314612390639,16.687441543534739,279.98041509047931,-2.0750200980553536e-10,1.532770371386179e-16,1.0661674123910048e-14
9,0.00044993451407793938,23.922851999576693,1099.7312174657209,103.90870001058268,27.560011021401085,28.000397019189592,19.864370623713672,314.56351227577676,1.3597263792833473e-09,1.532770371386179e-16,1.0661674123910048e-14
10,0.00044900058617597724,23.720023274534409,1097.6643446476355,109.19941813663981,27.513476849959609,28.000488794565051,23.212679418038295,349.07982992693883,2.9105658192795404e-09,1.532770371386179e-16,1.0661674123910048e-14
11,0.00044811424114240119,23.528735158413358,1095.7006653907208,114.20162103966601,27.467278363811843,28.000589889560455,26.722554887706387,383.53287642176946,4.4512816337635506e-09,1.532770371386179e-16,1.0661674123910048e-14
12,0.00044726911297204034,23.347437614668539,1093.8263917541394,118.95405963328658,27.421398471482362,28.000700257844439,30.385566075285272,417.92566846034873,5.9906848979342258e-09,1.532770371386179e-16,1.0661674123910048e-14
13,0.00044646013932681824,23.174898318455195,1092.0305584952623,123.48754203862012,27.37582227980495,28.000819855357015,34.19436797389718,452.26083629315718,7.5166266028417679e-09,1.532770371386179e-16,1.0661674123910048e-14
14,0.00044568321585271222,23.010118378842296,1090.3042746977733,127.82704052894252,27.330536660363283,28.000948640028767,38.142487280286296,486.54069986668992,9.0378126426506329e-09,1.532770371386179e-16,1.0661674123910048e-14
15,0.00044493496011299526,22.85227479128524,1088.6402126911682,131.99313021786895,27.285529926970923,28.001086571552626,42.224163026509672,520.76732547533834,1.0543253724686608e-08,1.532770371386179e-16,1.0661674123910048e-14
16,0.00044421254542978357,22.700679936148664,1087.0322483080524,136.00300159628347,27.24079159009047,28.001233611196991,46.43422523626657,554.9425689045006,1.2041425957977665e-08,1.532770371386179e-16,1.0661674123910048e-14
17,0.00044351358088225276,22.554752330938904,1085.4752010642953,139.8711917265274,27.1963121660838,28.001389721650259,50.768000678579092,589.06810894570776,1.3528076453669111e-08,1.532770371386179e-16,1.0661674123910048e-14
18,0.00044283602269568696,22.413995035511434,1083.9646422978788,143.61012411221407,27.152083026490349,28.001554866886416,55.221238401564079,623.14547388270057,1.5010355625571184e-08,1.532770371386179e-16,1.0661674123910048e-14
19,0.00044217810753308811,22.277979396640411,1082.4967507263359,147.23051508398976,27.108096277136887,28.001729012054469,59.79005000862994,657.17606273795695,1.64861697280237e-08,1.532770371386179e-16,1.0661674123910048e-14
20,0.00044153830141502521,22.146332602104803,1081.0682018399343,150.74168494737998,27.064344659892196,28.00191212337926,64.470861124284895,691.16116254180372,1.7959270399579838e-08,1.532770371386179e-16,1.0661674123910048e-14
21,0.00044091526001296808,22.018728006946336,1079.676081919552,154.15179982634157,27.020821471888791,28.002104168077604,69.260371490435432,725.10196253336835,1.9418968522247994e-08,1.532770371386179e-16,1.0661674123910048e-14
22,0.00044030779736608876,21.894877512705172,1078.3178202926611,157.4680621823706,26.977520498409874,28.002305114284383,74.155521815047337,758.99956596072252,2.0872989615755363e-08,1.532770371386179e-16,1.0661674123910048e-14
23,0.00043971486093532494,21.774525491052902,1076.9911353108466,160.69686272367747,26.934435956605341,28.002514930985818,79.15346597168076,792.8549999782532,2.2317138624466793e-08,1.532770371386179e-16,1.0661674123910048e-14
24,0.00043913551149286667,21.657443885742879,1075.6939907973169,163.84390285642806,26.891562447891058,28.002733587963153,84.251547488350042,826.66922401855527,2.3760727198108125e-08,1.532770371386179e-16,1.0661674123910048e-14
25,0.00043856890674865079,21.543428225127755,1074.4245605862804,166.91429437180608,26.848894917378871,28.00296105573943,89.447279510744451,860.44313692851017,2.5196156382980285e-08,1.532770371386179e-16,1.0661674123910048e-14
26,0.00043801428789860797,21.432294346550119,1073.1811993890458,169.91264133624702,26.806428619057893,28.003197305533867,94.738327606460189,894.17758309469059,2.662695679576956e-08,1.532770371386179e-16,1.0661674123910048e-14
27,0.00043747096848165118,21.323875683203092,1071.9624186595772,172.84310791992272,26.764159085719221,28.003442309219757,100.12249491253331,927.87335773504788,2.8057174996109807e-08,1.532770371386179e-16,1.0661674123910048e-14
28,0.00043693832507882947,21.218020999753449,1070.766866449271,175.70947500616373,26.722082102824302,28.003696039286769,105.59770923114868,961.5312114973492,2.9470446580782886e-08,1.532770371386179e-16,1.0661674123910048e-14
29,0.00043641578949555959,21.114592489226251,1069.5933104734263,178.5151877693437,26.680193685675285,28.003958468806559,111.1620117568974,995.15185447698093,3.0876420214808263e-08,1.532770371386179e-16,1.0661674123910048e-14
30,0.00043590284214776727,21.013464163121665,1068.4406237849335,181.26339592195836,26.638490059371893,28.004229571401488,116.81354717966204,1028.7359597451175,3.2278317947506055e-08,1.532770371386179e-16,1.0661674123910048e-14
31,0.00043539900643280388,20.914520481375931,1067.3077725806645,183.95698796560174,26.596967641129986,28.004509321216396,122.5505549546186,1062.2841664614089,3.3673554614343876e-08,1.532770371386179e-16,1.0661674123910048e-14
32,0.00043490384391165453,20.817655179895471,1066.1938057649124,186.59862050261324,26.55562302461556,28.004797692891191,128.37136156821796,1095.7970826320668,3.5060005318636036e-08,1.532770371386179e-16,1.0661674123910048e-14
33,0.000434416950136475,20.722770258865481,1065.0978459057731,189.19074352836293,26.514452965902059,28.005094661536333,134.27437363116169,1129.2752876087959,3.559306855592315e-08,1.532770371386179e-16,1.0661674123910048e-14
34,0.00043393795115332907,20.629775121176792,1064.019081672616,191.73562197058018,26.473454371366188,28.005400202715567,140.25807182153366,1162.7193341408861,3.6123642850250089e-08,1.532770371386179e-16,1.0661674123910048e-14
35,0.00043346650029899659,20.538585802901096,1062.9567608832547,194.23535492747251,26.432624286186766,28.005714292419999,146.32100529139123,1196.1297504828112,3.6651510471425854e-08,1.532770371386179e-16,1.0661674123910048e-14
36,0.00043300227551825056,20.449124318580395,1061.9101846949397,196.69189203549004,26.391959884442024,28.006036907050454,152.46178674963136,1229.5070421107603,3.7185056429713098e-08,1.532770371386179e-16,1.0661674123910048e-14
37,0.00043254497698628483,20.361318082290545,1060.8787024536837,199.10704794273641,26.351458460067438,28.006368023399752,158.67908799896986,1262.8516933156889,3.7713651620257551e-08,1.532770371386179e-16,1.0661674123910048e-14
38,0.00043209432501856881,20.27509939925659,1059.8617071655722,201.48251501858533,26.311117418677167,28.006707618636973,164.97163589902905,1296.1641686445732,3.8244087271811688e-08,1.532770371386179e-16,1.0661674123910048e-14
39,0.00043165005822674927,20.190405017378009,1058.8586315010236,203.81987456554978,26.270934270144753,28.007055670291294,171.33820870458052,1329.4449142079752,3.8774246161000515e-08,1.532770371386179e-16,1.0661674123910048e-14
40,0.00043121193188611789,20.107175730249459,1057.8689442573398,206.12060674376355,26.230906621854842,28.007412156238072,177.77763273529368,1362.6943588694598,3.930274543516127e-08,1.532770371386179e-16,1.0661674123910048e-14
