time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20
0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998
1,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28.000000000000092,28.000000001423352,28.000001451645222,28.000130072224415,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5189810338939416
2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28.00000000000146,28.000000001377639,28.000000316890276,28.000019279770608,28.000366461181773,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.549999999967226,2.5068545801166291
5,28,28,28,28,28,28,28,28,28,28,28,28,28,28.000000000000185,28.000000000025782,28.000000001978087,28.000000084626425,28.000002057408139,28.000029310332408,28.000255399332904,28.001440536577238,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499990839522066,2.4827252252150562
10,28,28,28,28,28,28,28,28,28,28.000000000000007,28.000000000000391,28.000000000013852,28.000000000367109,28.000000007230206,28.000000106207548,28.000001171692016,28.00000980174682,28.000062949975007,28.000315198247606,28.001253731334391,28.004052204222276,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999998376728,2.5498860077485945,2.4557333796405536
30,28.00000000000005,28.000000000000146,28.000000000000973,28.000000000007162,28.000000000050601,28.000000000334207,28.000000002036238,28.000000011374567,28.000000058074761,28.000000270645575,28.000001150970458,28.000004468850367,28.000015858737243,28.000051519367759,28.000153527538576,28.000420716860887,28.001063266996187,28.002486506272131,28.005400800761958,28.010941122615957,28.020785348718107,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999995859,2.5499999868347953,2.5499655117066102,2.5426537713532342,2.3896677881028601
60,28.000000030579798,28.000000044259671,28.000000101071763,28.00000026493602,28.00000071129185,28.000001886837449,28.000004876155369,28.000012194449333,28.000029407145565,28.000068252922535,28.000152317568144,28.000326726899775,28.00067368125924,28.001335744539663,28.002548379347353,28.004682072571843,28.00829247065812,28.014174478323778,28.023413997726639,28.037434662690796,28.058074107681456,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999772,2.5499999999180565,2.5499999197135734,2.5499789077668491,2.5484877167994355,2.5184005030234817,2.3270040309982409
100,28.000011957437266,28.000013990859312,28.000020923778365,28.000035548733834,28.000063519474455,28.000115068735653,28.000207845895126,28.000371318497606,28.000653305384017,28.001129314790841,28.001915432014819,28.003185525309075,28.005193502732226,28.008301228003344,28.013012417624992,28.020012259492699,28.030211453030731,28.044791896179877,28.065251411929655,28.093459074207242,28.131758988430789,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999949,2.5499999999963618,2.5499999986444783,2.5499997744530045,2.5499832099582278,2.5494334817708957,2.5410944950766079,2.481354529231897,2.2668609603302796
300,28.019071029987394,28.019581402968935,28.021137434077598,28.023817420951495,28.027752589219858,28.033129200591556,28.040190899543465,28.049241541698496,28.060648541194634,28.074846991671006,28.092345144268393,28.113732230285457,28.139689995334987,28.171009498850346,28.208614565969281,28.253592884359747,28.307236072190847,28.371092406258484,28.447037660925069,28.537363735091589,28.644884387165973,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999949,2.5499999999997334,2.5499999999886218,2.5499999996303471,2.5499999908569753,2.549999827821821,2.549997528890803,2.5499729165790344,2.5497725978065415,2.5485304348375633,2.5426416802325238,2.521180536230446,2.4605233103350423,2.3257925663574794,2.0863338355076388
600,28.26780901274612,28.270259255926252,28.27763946155833,28.290053241057645,28.307670410755353,28.33072811928627,28.359530438081315,28.394448068777145,28.435918280898569,28.484445137076612,28.540599959195884,28.605021867146053,28.678418186445306,28.761564783700216,28.855307185406247,28.960564570747426,29.078339584046695,29.20973659695235,29.355991575199422,29.518524767085289,29.699047996123998,2.5499999999999607,2.5499999999998106,2.5499999999978109,2.5499999999741347,2.5499999997173362,2.5499999972246004,2.5499999758156107,2.5499998141244502,2.5499987440805425,2.5499925522371738,2.5499612620081371,2.5498232521752406,2.5492920164356447,2.547506709740023,2.5422635589284956,2.5287855060652107,2.4983832240386121,2.4379881769393408,2.3318119361224303,2.165613379618256,1.9323237195159328
900,28.86327126836758,28.867670459008011,28.880891071541015,28.903029424221138,28.934240569902691,28.974739633481281,29.024799731760375,29.084749135190663,29.154967600998244,29.235881876072067,29.32796052920833,29.431708573820654,29.547662801139342,29.676389266051618,29.8184846931537,29.974583434442266,30.145371254947158,30.331607926850463,30.534164435009416,30.754089244725026,30.992728869302177,2.5499999987537345,2.5499999972028915,2.5499999873920456,2.5499999379305391,2.549999702456204,2.5499986539929709,2.5499943277420027,2.5499778750733171,2.5499203990457802,2.5497363314517125,2.5491965994072516,2.547748448333166,2.5441936310517006,2.5362078300621764,2.5197771780511196,2.4887752346526457,2.4350324702991344,2.3492344661288671,2.2227321327066591,2.0498996090952977,1.8302363791155922
1200,29.762895301408243,29.768785376535138,29.786468506671827,29.816020184950357,29.857560083102506,29.911255613787809,29.977321612346028,30.056019697342542,30.147657233090023,30.25258594160281,30.371200439210057,30.503937284659983,30.651275433221112,30.813739158411448,30.991904459715613,31.186409908409459,31.397973349942617,31.627417644838033,31.875712258684782,32.144043109210756,32.433925607581244,2.5499997433286907,2.5499995821437169,2.5499988389904291,2.5499963613990473,2.5499885723439335,2.5499652503157959,2.5498990894094153,2.5497220467115547,2.5492764662159533,2.548223701499555,2.5458913514888311,2.5410490905119305,2.5316296986492177,2.5144577061165321,2.485100715059569,2.4379893701171982,2.3669268999625088,2.2660116524820668,2.1308490013390378,1.9597870191074898,1.7548360223354895
1800,32.18924396242231,32.196948474197697,32.220054969390972,32.258590644049754,32.312593490152473,32.382118229901394,32.467238063240231,32.568047179000075,32.684664137494494,32.817236128140607,32.965943910001506,33.131006974812038,33.3126882219482,33.511297386400038,33.727192862703809,33.9607826389826,34.212526848105405,34.482946738518244,34.772647164981223,35.082361209100348,35.413020437910085,2.5499339904976206,2.5499176351785104,2.549859001840364,2.5497249295144453,2.5494446247816152,2.5488830253183461,2.5477977168493315,2.5457758495686944,2.5421503376002108,2.5359007071459443,2.525553226667725,2.5091057243586468,2.4840111835075689,2.4472559763727419,2.3955591435182164,2.3256969416759747,2.2349250565642746,2.1214378199545898,1.9847840032846289,1.8261709379128692,1.6486181291164359
3600,40.38156155794259,40.388474749050324,40.409186984407334,40.443659323355945,40.491819325598087,40.553565007143462,40.628764649701886,40.71725714446238,40.818853395466668,40.933339499805278,41.060482617833088,41.200040590169216,41.351776359681175,41.515478010021468,41.690984658905265,41.878217555819255,42.077214688935172,42.288166324048511,42.51144859904435,42.747652912217255,42.997606970800426,2.525734946806292,2.5246502050722048,2.5213200258315962,2.5155111078964891,2.5068404559399009,2.4947830931638202,2.4786861293921385,2.4577901965773563,2.4312596027130358,2.3982217794735283,2.3578154580921407,2.3092456542996151,2.2518421848657715,2.1851172956209535,2.1088172181402287,2.022962122890692,1.9278688466114162,1.8241506849376823,1.7126891691582677,1.5945804857624111,1.4710949209256325
5400,45.846749863842362,45.850294379998964,45.860911062406046,45.878571583742641,45.903225487783956,45.934803155197386,45.973216978713793,46.018362992365319,46.070122860850844,46.128365925019523,46.192950721803491,46.263725111805307,46.34052396153929,46.423163375187791,46.51143087116526,46.605071689422729,46.703772497808011,46.807144895244861,46.91471195005478,47.025901259090631,47.14004687338619,2.3860620937230186,2.3836859462029576,2.3765394964715445,2.3645557021233179,2.3476312210954049,2.3256334471375277,2.2984117192238043,2.2658105460142024,2.2276840325772009,2.1839105979401614,2.1344070143293563,2.0791407817112191,2.0181398750357395,1.9514989765642718,1.8793814492453966,1.8020164934652203,1.7196910133766246,1.6327356560218205,1.5415049194112169,1.4463501635907765,1.3475681589214294
7200,48.450232160147991,48.451756434555143,48.456321216387643,48.463911932469848,48.47450282267063,48.488058144490822,48.504532664377464,48.523872481273521,48.546016238680345,48.57089670326215,48.598442574004494,48.628580257034358,48.661235234958752,48.696332624334531,48.733796595261204,48.773548543624948,48.81550423832639,48.859570546543075,48.905642672833061,48.953603042044378,49.00332253439425,2.1708510949112152,2.1683465129091219,2.160840432698155,2.1483404854003121,2.1308629008692583,2.1084322068380184,2.0810828188162867,2.0488607873129543,2.0118254991224509,1.9700511041432327,1.9236274244309826,1.8726601001389429,1.8172697407992136,1.7575898796701876,1.69376355281992,1.6259382694517259,1.5542588747858967,1.4788573301406258,1.3998381960342698,1.3172580960503049,1.2310931529590114
9000,49.466978943382124,49.467475268780554,49.468960232291593,49.47142469636367,49.474852262372288,49.479218682247044,49.48449081961882,49.490625823848831,49.49757114707019,49.505266399727354,49.513648440138816,49.522661414402961,49.532273534345343,49.542502013273982,49.553446635009713,49.565330918398011,49.57854798118013,49.593706450686106,49.611670698371157,49.633589843470965,49.66091105858731,1.9566422026654031,1.954387341742158,1.9476328630434723,1.9363949375936536,1.9207026794296753,1.9005964399817612,1.8761273554163365,1.8473567016453567,1.8143550100636157,1.777200885707876,1.7359794550315573,1.6907803484886192,1.6416950864034829,1.5888136772810493,1.5322201548671142,1.4719866842245781,1.408165719486338,1.3407791684061738,1.2698022388386185,1.195142793764838,1.1166480304846951
