time_s,mean_T,mean_C,steps,iterations,cumulative_heat_per_2piL,cumulative_water_per_rhod_2piL,heat_balance_per_2piL,water_balance_per_rhod_2piL
0,28.000000000000011,2.5500000000000052,0,0,0,0,0,0
1,28.000003262413358,2.5497991818468626,2049,6147,0.0021740441219682666,4.0163630628702412e-08,-2.1725031278641857e-11,-3.8683639336557925e-20
2,28.00001298995792,2.5495996918449952,4097,12291,0.0086534506043924181,8.0061631002202038e-08,-5.7647971642413435e-11,-4.3010705131353776e-20
3,28.000029124666636,2.5494010600829755,4609,13827,0.019396754533058849,1.1978798340648715e-07,-1.3039067873346797e-10,-7.1636829883289898e-21
4,28.000051623590757,2.5492031191603748,5121,15363,0.034373251607808547,1.5937616792637337e-07,-1.8808159492226142e-10,2.713408156617226e-20
5,28.000080450875647,2.5490057723561241,5633,16899,0.053557320036752169,1.9884552877643544e-07,-2.1201790728641984e-10,3.3750582963710288e-20
6,28.000115575109429,2.5488089544217369,6145,18435,0.076926521310280313,2.3820911565364988e-07,-2.8875352547838109e-10,1.0714404396885591e-19
7,28.00015696801055,2.5486126174628665,6657,19971,0.10446065923608791,2.7747650742746974e-07,-3.3490725549290448e-10,1.463502207300644e-19
8,28.00020460365819,2.5484167243746865,7169,21507,0.13614122926340638,3.1665512506380601e-07,-4.2808525529367644e-10,1.7464204657666833e-19
9,28.000258457996651,2.5482212453075301,7297,21891,0.17195106247763361,3.5575093849466661e-07,-5.9824981313961639e-10,1.2709218944951695e-19
10,28.000318508491048,2.5480261555699761,7425,22275,0.21187407979544787,3.9476888600538725e-07,-7.5835520595033157e-10,1.0140704235761489e-19
11,28.000384733878803,2.5478314342936215,7553,22659,0.25589511315669267,4.3371314127757513e-07,-9.2612678892636419e-10,1.2839742875733734e-19
12,28.000457113981412,2.5476370635374157,7681,23043,0.30399977110182047,4.7258729251763824e-07,-1.1121318385052845e-09,1.4062315821087109e-19
13,28.000535629558531,2.5474430276609885,7809,23427,0.3561743344412332,5.1139446780366405e-07,-1.2999793462906067e-09,1.4670634783316262e-19
14,28.000620262193276,2.5472493128710907,7937,23811,0.41240567338712864,5.5013742578284919e-07,-1.4470363634075837e-09,1.6436370708023754e-19
15,28.000710994197455,2.5470559068842831,8065,24195,0.47268118042749907,5.888186231452079e-07,-1.6202546029642318e-09,1.5615125116365795e-19
16,28.000807808535296,2.5468627986699817,8193,24579,0.5369887150464755,6.2744026600467549e-07,-1.8740830418632819e-09,1.8394855225092587e-19
17,28.00091068875869,2.5466699782509505,8321,24963,0.60531655755385572,6.6600434981128748e-07,-2.0467525283196782e-09,1.7038578873477672e-19
18,28.001019618952192,2.5464774365455507,8449,25347,0.67765337005029347,7.0451269089076935e-07,-2.2397658636688907e-09,1.8539125863679492e-19
19,28.001134583687495,2.5462851652412888,8577,25731,0.75398816307306782,7.4296695174337421e-07,-2.3994157238410859e-09,1.5238866505109565e-19
20,28.001255567982003,2.5460931566919767,8705,26115,0.83431026682805431,7.8136866160552668e-07,-2.5782541810136849e-09,1.3601622748804528e-19
21,28.001382557265355,2.5459014038332173,8833,26499,0.91860930617038872,8.1971923335737713e-07,-2.7096765319886275e-09,1.8917917715561666e-19
22,28.001515537347441,2.5457099001121515,8961,26883,1.006875178683805,8.5801997757118801e-07,-2.8358537300187805e-09,1.2826973275027446e-19
23,28.001654494392277,2.5455186394285376,9089,27267,1.099098035346129,8.9627211429378952e-07,-2.9855237161674413e-09,1.0456268469571641e-19
24,28.00179941489391,2.5453276160849425,9217,27651,1.1952682633732032,9.3447678301246469e-07,-3.1502180936608597e-09,6.8451029380160008e-20
25,28.001950285654804,2.5451368247442541,9345,28035,1.29537647091219,9.7263505114928109e-07,-3.2777739432242252e-09,7.3110434373094644e-20
26,28.002107093766991,2.5449462603932425,9473,28419,1.3994134733167867,1.0107479213519962e-06,-3.370581226783818e-09,8.5304989457292801e-20
27,28.002269826594365,2.544755918311044,9601,28803,1.507370280784069,1.0488163377922874e-06,-3.5359537067082138e-09,8.1198451306273295e-20
28,28.002438471757578,2.5445657940418145,9729,29187,1.6192380871717347,1.0868411916385904e-06,-3.7174233455032204e-09,1.2373781696924956e-19
29,28.002613017119852,2.5443758833708179,9857,29571,1.7350082598432608,1.1248233258376498e-06,-3.8685186344530124e-09,1.1194258332576138e-19
30,28.00279345077351,2.544186182303442,9985,29955,1.8546723304134012,1.1627635393131372e-06,-4.0095256661333151e-09,7.9716247046154838e-20
31,28.002979761028385,2.5439966870466573,10113,30339,1.9782219862863939,1.2006625906696738e-06,-4.2365216365478354e-09,7.7504055895458335e-20
32,28.003171936401642,2.5438073939926249,10241,30723,2.1056490628946327,1.2385212014747059e-06,-4.4391688315792711e-09,6.601756741560557e-20
33,28.003369965606066,2.5436182997038705,10273,30819,2.2369455359648063,1.2763400592270894e-06,-4.4418402701704441e-09,7.7316234197620513e-20
34,28.003573837543819,2.5434294009009344,10305,30915,2.3721035167376519,1.3141198198134016e-06,-4.4955969290169929e-09,5.7243249067949329e-20
35,28.003783541295391,2.5432406944500037,10337,31011,2.5111152440517941,1.3518611100002415e-06,-4.506282497766273e-09,8.1582625002015892e-20
36,28.003999066112424,2.5430521773525929,10369,31107,2.6539730793181477,1.3895645294815755e-06,-4.4563748277557103e-09,4.5414773103594171e-20
37,28.004220401410521,2.5428638467361342,10401,31203,2.8006695012767091,1.4272306527738695e-06,-4.4261425232486607e-09,4.1813435511691427e-20
38,28.004447536762576,2.5426756998453501,10433,31299,2.9511971011158593,1.4648600309305565e-06,-4.4223398905607614e-09,-1.3653924635766175e-21
