x,y,J,J_lower,P_H,P_N,P_A,P20,E_radius,safe_margin,angle_calls
840,615,2208.14471773152,2208.14471773152,0,4.43527782874311e-05,0.999955647221651,0.31607065743923,25.3340502813771,-37.0914191431127,4110
840,620,2207.10437228246,2207.10437228246,0,5.52489318296268e-05,0.999944750725627,0.312803263704954,25.3412150519735,-40.0646538944575,918
840,625,2206.28510980747,2206.28510980747,0,6.79199651581479e-05,0.999932080106287,0.309405790960367,25.3494518621543,-43.053381616166,846
840,630,2205.68421600197,2205.68421600197,0,8.25365702711717e-05,0.99991746362579,0.305873713422045,25.3587440903666,-46.0574695117095,918
840,635,2205.30020812687,2205.30020812686,0,9.92777915967055e-05,0.999900722615872,0.302202099240486,25.3690806906309,-49.0767856270404,918
840,640,2205.13359795135,2205.13359795135,0,0.000118331347152761,0.999881668335998,0.298385563361798,25.3804621018464,-52.1111988577466,990
840,645,2205.18529998459,2205.18529998458,0,0.000139893964405682,0.999860106481749,0.294418212835663,25.3928857865159,-55.1605789557373,954
840,650,2205.45675160899,2205.45675160898,0,0.000164171731743044,0.999835828126379,0.290293583024678,25.4063464614737,-58.2247965354661,954
840,655,2205.95163524338,2205.95163524337,0,0.000191380466548816,0.999808619065766,0.28600456278594,25.4208500658369,-61.3037230797086,954
840,660,2206.67493678073,2206.67493678072,0,0.000221746100946476,0.999778253059407,0.281543306185435,25.4364045172545,-64.3972309449007,954
840,665,2207.6328752734,2207.6328752734,0,0.000255505086361092,0.999744491441092,0.276901127644686,25.4530179816562,-67.5051933660529,918
840,670,2208.83379944047,2208.83379944046,0,0.000292904818144965,0.999707095182032,0.272068376529511,25.4707053419251,-70.6274844612462,4590
845,585,2207.87214508279,2207.87214508279,0,1.264380174628e-05,0.999987356445337,0.328801464540052,25.2807323957233,-23.6837321915332,918
845,590,2205.55201702403,2205.55201702403,0,1.72637596657651e-05,0.999982738444227,0.3261589382696,25.2814402701002,-26.5496851949781,918
845,595,2203.47763266806,2203.47763266806,0,2.29369446156014e-05,0.999977064227184,0.32340426613456,25.2833322808578,-29.4319447123401,846
845,600,2201.64332524168,2201.64332524167,0,2.97935980841918e-05,0.999970208066027,0.320504822493623,25.2863844963445,-32.3303741605941,774
845,605,2200.04369043658,2200.04369043658,0,3.79707041152286e-05,0.999962033619024,0.317508932038004,25.2905723730704,-35.24483772433,774
845,610,2198.67450964547,2198.67450964546,0,4.76122395422056e-05,0.999952386440936,0.314390124831925,25.2958784748901,-38.175200366102,882
