x,y,J,J_lower,P_H,P_N,P_A,P20,E_radius,safe_margin,angle_calls
928,586,2104.35023919708,2104.35023919707,0,0.000559880402515793,0.999440119590074,0.219903639857048,25.109918292147,-93.3566135944261,1944
928,586.5,2104.30911922567,2104.30911922566,0,0.000564859697767414,0.999435140299901,0.219385244589473,25.1103900829888,-93.6247170545769,1944
928,587,2104.27127855901,2104.271278559,0,0.000569873552231893,0.999430126380379,0.218864202943367,25.1108761651084,-93.8929833465133,1848
928,587.5,2104.23672052474,2104.23672052473,0,0.000574922146965827,0.99942507785851,0.218340496129716,25.1113765051006,-94.1614123504664,1800
928,588,2104.20546013957,2104.20546013957,0,0.000580005663745812,0.999419994343043,0.217814105088127,25.1118911614264,-94.4300039467121,1848
928,588.5,2104.17749508712,2104.17749508712,0,0.000585124285070941,0.999414875707682,0.217285010480378,25.1124200505295,-94.6987580155703,1800
928,589,2104.15284769302,2104.15284769302,0,0.000590278194165324,0.999409721810711,0.216753192685308,25.1129632915348,-94.9676744374074,1800
928,589.5,2104.13150683319,2104.13150683319,0,0.000595467574980611,0.999404532430705,0.216218631792839,25.1135207249397,-95.2367530926344,1752
928,590,2104.11350673346,2104.11350673346,0,0.000600692612198524,0.999399307373499,0.215681307598124,25.1140925661162,-95.505993861708,1800
928,590.5,2104.09883292211,2104.09883292211,0,0.000605953491233405,0.999394046506542,0.215141199595215,25.1146786261772,-95.77539662513,1848
928,591,2104.08750267173,2104.08750267173,0,0.000611250398234773,0.999388749604447,0.214598286970971,25.1152789776466,-96.0449612634479,1896
928,591.5,2104.07953062741,2104.07953062741,0,0.000616583520089882,0.999383416476933,0.214052548598503,25.1158936702226,-96.3146876572553,1800
928,592,2104.07491931332,2104.07491931332,0,0.000621953044426308,0.999378046957364,0.213503963030289,25.1165226525053,-96.5845756871913,1848
928,592.5,2104.07367908355,2104.07367908354,0,0.000627359159614524,0.999372640842806,0.212952508491958,25.1171659364587,-96.8546252339413,1848
928,593,2104.07582186047,2104.07582186046,0,0.000632802054770507,0.999367197965103,0.212398162874553,25.1178235461935,-97.1248361782364,1896
928,593.5,2104.08135353854,2104.08135353853,0,0.000638281919758336,0.999361718084645,0.2118409037279,25.1184954541274,-97.395208400854,1944
928,594,2104.09028727509,2104.09028727508,0,0.000643798945192819,0.999356201038914,0.211280708252836,25.1191816924845,-97.6657417826186,1992
928.5,586,2104.26939224916,2104.26939224915,0,0.000567098347597939,0.999432901650011,0.218966204994396,25.111272330151,-93.7787414519426,1944
928.5,586.5,2104.22990406088,2104.22990406088,0,0.000572119400071621,0.999427880607087,0.218444847148227,25.1117470956865,-94.0467414668478,1944
928.5,587,2104.19369036481,2104.1936903648,0,0.000577175170419031,0.999422824823,0.217920817991756,25.1122360210725,-94.3149043014355,1896
928.5,587.5,2104.16079635139,2104.16079635139,0,0.000582265840041473,0.999417734164917,0.217394098375776,25.1127394175915,-94.5832298360376,1944
928.5,588,2104.13119238743,2104.13119238743,0,0.000587391591060759,0.999412608340006,0.216864668871538,25.1132569736409,-94.8517179510311,1752
928.5,588.5,2104.1049219897,2104.1049219897,0,0.00059255260632171,0.999407447412869,0.216332509765745,25.1137889862453,-95.1203685268374,1800
928.5,589,2104.08196466791,2104.08196466791,0,0.000597749069394673,0.999402250928123,0.215797601053731,25.1143352159661,-95.3891814439235,1848
928.5,589.5,2104.06234559674,2104.06234559673,0,0.000602981164578045,0.999397018832171,0.215259922434248,25.1148958046617,-95.6581565828005,1800
