x,y,J,J_lower,P_H,P_N,P_A,P20,E_radius,safe_margin,angle_calls
871.024642260221,499.912737967814,2230.22167883809,2230.22167883808,0,0,1.00000000007791,0.338837629279175,25.3197536440176,-0,1704
870.850056577281,500.215007393972,2230.14936421996,2230.14936421995,0,0,1.00000000000166,0.338908138422326,25.3191380907106,-0,1800
870.675365393046,500.517215859816,2230.07901867294,2230.07901867294,0,0,1.0000000000095,0.338978465086391,25.3185324710646,-0,1704
870.500568728801,500.819363328523,2230.01064598198,2230.01064598198,0,0,0.999999999998031,0.339048609259994,25.3179368341637,1.13686837721616e-13,1752
870.325666605844,501.121449763278,2229.94424489884,2229.94424489883,0,0,1.00000000000122,0.339118570931634,25.317351184483,-0,1752
870.150659045486,501.423475127271,2229.87980289712,2229.87980289712,0,0,0.999999999997526,0.339188350089458,25.3167754236053,-0,1848
869.975546069053,501.725439383702,2229.81731673054,2229.81731673054,0,0,1.0000000000011,0.339257946721997,25.316209537565,1.13686837721616e-13,1848
869.800327697879,502.027342495778,2229.75678313869,2229.75678313869,0,0,1.00000000000348,0.339327360817534,25.3156535120213,1.13686837721616e-13,1896
869.625003953317,502.329184426712,2229.69819886505,2229.69819886504,0,0,0.999999999991963,0.339396592364876,25.3151073325648,1.13686837721616e-13,1944
869.449574856727,502.630965139726,2229.64156074601,2229.641560746,0,0,1.00000000000619,0.339465641352151,25.3145709859877,-0,1944
869.274040429487,502.932684598049,2229.58686549993,2229.58686549992,0,0,1.00000000000208,0.33953450776795,25.3140444572651,-1.13686837721616e-13,1944
869.098400692983,503.234342764917,2229.5341099143,2229.53410991429,0,0,0.999999999976112,0.339603191600866,25.3135277322746,-0,1800
868.922655668617,503.535939603574,2229.48329091289,2229.48329091288,0,0,0.999999999994281,0.339671692839406,25.3130207985977,1.13686837721616e-13,1848
868.746805377804,503.837475077272,2229.43440523453,2229.43440523452,0,0,1.0000000000105,0.339740011471968,25.3125236412055,-0,1896
868.570849841969,504.13894914927,2229.38744966291,2229.38744966291,0,0,0.999999999990731,0.339808147487224,25.3120362454804,-0,1992
868.394789082554,504.440361782833,2229.34243236355,2229.34243236355,0,0,1.00000000032197,0.339876100873711,25.3115587034323,1.13686837721616e-13,1704
868.218623121009,504.741712941235,2229.29934407407,2229.29934407406,0,0,0.999999999998668,0.339943871619985,25.3110909376802,1.13686837721616e-13,1944
868.042351978801,505.043002587759,2229.25817702027,2229.25817702027,0,0,0.99999999999051,0.340011459714841,25.3106329000906,-0,1896
867.865975677407,505.344230685691,2229.21892759874,2229.21892759874,0,0,0.999999999997366,0.340078865146806,25.3101845701501,1.13686837721616e-13,1896
867.689494238319,505.64539719833,2229.18159267243,2229.18159267242,0,0,1.00000000000421,0.34014608790445,25.3097459338102,-1.13686837721616e-13,1896
867.512907683039,505.946502088977,2229.14616909952,2229.14616909952,0,0,0.999999999982132,0.340213127976546,25.3093169767922,-0,1896
867.336216033086,506.247545320946,2229.11265390864,2229.11265390864,0,0,1.00000000000665,0.340279985351554,25.3088976871567,-0,1944
867.159419309987,506.548526857555,2229.08104389273,2229.08104389272,0,0,0.999999999991726,0.340346660018694,25.3084880494406,-1.13686837721616e-13,1896
866.982517535286,506.849446662129,2229.05133608226,2229.05133608225,0,0,0.99999999999863,0.340413151966105,25.3080880514791,1.13686837721616e-13,1848
866.805510730537,507.150304698003,2229.02352737917,2229.02352737917,0,0,1.00000000000092,0.340479461183007,25.3076976791611,1.13686837721616e-13,1848
866.628398917308,507.451100928518,2228.99761473601,2228.997614736,0,0,0.999999999994474,0.340545587657864,25.3073169189613,-0,1656
866.451182117179,507.751835317023,2228.97359515974,2228.97359515974,0,0,1.00000000000006,0.340611531379679,25.3069457579725,1.13686837721616e-13,1656
866.273860351743,508.052507826874,2228.95147211388,2228.95147211388,0,0,1.00000000001154,0.340677292337126,25.3065842416345,1.13686837721616e-13,1704
866.096433642608,508.353118421436,2228.93124630619,2228.93124630618,0,0,1.00000000001117,0.340742870519142,25.3062323902007,-1.13686837721616e-13,1752
865.918902011392,508.65366706408,2228.91290448618,2228.91290448617,0,0,0.999999999998037,0.340808265914478,25.3058900973212,1.13686837721616e-13,1800
865.741265479726,508.954153718185,2228.89644371669,2228.89644371669,0,0,1.00000000000292,0.340873478511967,25.3055573504398,-0,1800
865.563524069254,509.254578347137,2228.8818609742,2228.8818609742,0,0,0.999999999994005,0.340938508300715,25.3052341356556,-0,1800
865.385677801635,509.554940914331,2228.86915337808,2228.86915337808,0,0,1.0000000000248,0.341003355269449,25.304920440991,2.27373675443232e-13,1752
865.207726698538,509.855241383169,2228.85831781203,2228.85831781203,0,0,0.999999999991877,0.341068019407237,25.3046162509986,1.13686837721616e-13,1800
865.029670781647,510.155479717059,2228.84935151019,2228.84935151019,0,0,1.00000000000903,0.341132500702992,25.3043215551144,1.13686837721616e-13,1800
864.851510072655,510.455655879419,2228.84225139441,2228.84225139441,0,0,0.999999999984133,0.341196799145655,25.3040363382113,1.13686837721616e-13,1752
864.673244593273,510.755769833673,2228.83701468566,2228.83701468565,0,0,1.00000000000784,0.341260914724293,25.3037605892964,1.13686837721616e-13,1800
864.494874365221,511.055821543254,2228.83363841932,2228.83363841931,0,0,1.00000000004289,0.341324847427872,25.3034942945876,1.13686837721616e-13,1656
864.316399410232,511.3558109716,2228.83211954926,2228.83211954926,0,0,1.00000000000893,0.341388597245545,25.3032374392032,1.13686837721616e-13,1800
864.137819750054,511.655738082159,2228.83245757713,2228.83245757712,0,0,0.999999999994591,0.3414521641663,25.3029900326239,1.13686837721616e-13,1752
863.959135406446,511.955602838385,2228.83466111197,2228.83466111196,0,0,1.00000000000907,0.341515548179217,25.3027521663422,1.13686837721616e-13,1752
863.78034640118,512.255405203742,2228.83871346882,2228.83871346882,0,0,0.999999999992657,0.341578749273558,25.3025237016431,1.13686837721616e-13,1752
863.601452756041,512.555145141699,2228.8446119068,2228.84461190679,0,0,0.999999999991206,0.341641767438371,25.302304627169,-0,1560
863.422454492827,512.854822615733,2228.852353422,2228.852353422,0,0,0.999999999992891,0.341704602662715,25.3020949286421,1.13686837721616e-13,1752
863.243351633348,513.154437589331,2228.86193532737,2228.86193532736,0,0,1.00000000000731,0.341767254936021,25.3018945947919,1.13686837721616e-13,1656
863.064144199426,513.453990025984,2228.87335468347,2228.87335468347,0,0,0.999999999992825,0.341829724247236,25.3017036115758,1.13686837721616e-13,1752
862.884832212899,513.753479889193,2228.88660872003,2228.88660872003,0,0,0.999999999980706,0.341892010585777,25.3015219670246,1.13686837721616e-13,1704
862.705415695615,514.052907142467,2228.90169467295,2228.90169467295,0,0,0.999999999995246,0.341954113940871,25.3013496490984,1.13686837721616e-13,1752
862.525894669434,514.35227174932,2228.91860968545,2228.91860968545,0,0,1.00000000000238,0.342016034301804,25.3011866444097,-0,1752
862.346269156232,514.651573673277,2228.93735096744,2228.93735096744,0,0,0.999999999998987,0.342077771657918,25.3010329403549,-0,1704
862.166539177894,514.950812877868,2228.95791576528,2228.95791576528,0,0,1.00000000000037,0.342139325998569,25.3008885247588,-0,1704
861.986704756321,515.249989326632,2228.98030631446,2228.98030631446,0,0,0.999999999977968,0.342200697312992,25.3007534303163,1.13686837721616e-13,1608
861.806765913425,515.549102983114,2229.00452450689,2229.00452450688,0,0,1.00000000001433,0.342261885590554,25.300627687462,1.13686837721616e-13,1560
861.62672267113,515.848153810871,2229.03055784644,2229.03055784644,0,0,0.999999999995633,0.342322890820949,25.3005111943789,1.13686837721616e-13,1656
861.446575051375,516.147141773461,2229.05840372166,2229.05840372166,0,0,1.0000000000025,0.342383712993158,25.3004039404821,1.13686837721616e-13,1752
861.26632307611,516.446066834455,2229.08805935868,2229.08805935868,0,0,1.00000000000701,0.342444352097244,25.300305912795,1.13686837721616e-13,1704
861.085966767298,516.74492895743,2229.11952201678,2229.11952201678,0,0,0.99999999999286,0.342504808121999,25.3002170986677,-0,1704
860.905506146915,517.043728105971,2229.15278905367,2229.15278905367,0,0,1.00000000000184,0.342565081057558,25.3001374867658,-0,1656
860.724941236949,517.342464243668,2229.18785774365,2229.18785774365,0,0,1.00000000001513,0.342625170893121,25.3000670644487,1.13686837721616e-13,1608
860.544272059403,517.641137334124,2229.22472533906,2229.22472533906,0,0,0.999999999998401,0.342685077618333,25.3000058187114,-1.13686837721616e-13,1704
860.363498636289,517.939747340944,2229.26338923801,2229.26338923801,0,0,0.999999999995817,0.342744801222846,25.2999537384286,1.13686837721616e-13,1800
860.182620989634,518.238294227744,2229.30384677506,2229.30384677505,0,0,1.00000000001131,0.342804341696124,25.2999108115393,1.13686837721616e-13,1608
860.001639141478,518.536777958148,2229.34610121651,2229.3461012165,0,0,0.999999999996849,0.342863699027918,25.2998770793425,1.13686837721616e-13,1752
859.820553113874,518.835198495785,2229.39015079641,2229.3901507964,0,0,1.00000000001048,0.342922873207887,25.2998525382724,1.13686837721616e-13,1608
859.639362928885,519.133555804295,2229.43598599574,2229.43598599573,0,0,0.999999999998824,0.342981864225864,25.2998371134234,1.13686837721616e-13,1656
859.458068608589,519.431849847323,2229.48360424412,2229.48360424411,0,0,1.00000000000252,0.343040672071229,25.2998307936855,1.13686837721616e-13,1656
859.276670175077,519.730080588523,2229.53300285358,2229.53300285357,0,0,0.999999999977206,0.343099296734181,25.2998335661259,1.13686837721616e-13,1656
