874.0,564.0
874.0,565.0
874.0,566.0
874.0,567.0
874.0,568.0
874.0,569.0
874.0,570.0
874.0,571.0
874.0,572.0
874.0,573.0
874.0,574.0
874.0,575.0
874.0,576.0
875.0,564.0
875.0,565.0
875.0,566.0
875.0,567.0
875.0,568.0
875.0,569.0
875.0,570.0
875.0,571.0
875.0,572.0
875.0,573.0
875.0,574.0
875.0,575.0
875.0,576.0
876.0,564.0
876.0,565.0
876.0,566.0
876.0,567.0
876.0,568.0
876.0,569.0
876.0,570.0
876.0,571.0
876.0,572.0
876.0,573.0
876.0,574.0
876.0,575.0
876.0,576.0
877.0,564.0
877.0,565.0
877.0,566.0
877.0,567.0
877.0,568.0
877.0,569.0
877.0,570.0
877.0,571.0
877.0,572.0
877.0,573.0
877.0,574.0
877.0,575.0
877.0,576.0
878.0,564.0
878.0,565.0
878.0,566.0
878.0,567.0
878.0,568.0
878.0,569.0
878.0,570.0
878.0,571.0
878.0,572.0
878.0,573.0
878.0,574.0
878.0,575.0
878.0,576.0
879.0,564.0
879.0,565.0
879.0,566.0
879.0,567.0
879.0,568.0
879.0,569.0
879.0,570.0
879.0,571.0
879.0,572.0
879.0,573.0
879.0,574.0
879.0,575.0
879.0,576.0
880.0,564.0
880.0,565.0
880.0,566.0
880.0,567.0
880.0,568.0
880.0,569.0
880.0,570.0
880.0,571.0
880.0,572.0
880.0,573.0
880.0,574.0
880.0,575.0
880.0,576.0
881.0,564.0
881.0,565.0
881.0,566.0
881.0,567.0
881.0,568.0
881.0,569.0
881.0,570.0
881.0,571.0
881.0,572.0
881.0,573.0
881.0,574.0
881.0,575.0
881.0,576.0
882.0,564.0
882.0,565.0
882.0,566.0
882.0,567.0
882.0,568.0
882.0,569.0
882.0,570.0
882.0,571.0
882.0,572.0
882.0,573.0
882.0,574.0
882.0,575.0
882.0,576.0
883.0,564.0
883.0,565.0
883.0,566.0
883.0,567.0
883.0,568.0
883.0,569.0
883.0,570.0
883.0,571.0
883.0,572.0
883.0,573.0
883.0,574.0
883.0,575.0
883.0,576.0
884.0,564.0
884.0,565.0
884.0,566.0
884.0,567.0
884.0,568.0
884.0,569.0
884.0,570.0
884.0,571.0
884.0,572.0
884.0,573.0
884.0,574.0
884.0,575.0
884.0,576.0
885.0,564.0
885.0,565.0
885.0,566.0
885.0,567.0
885.0,568.0
885.0,569.0
885.0,570.0
885.0,571.0
885.0,572.0
885.0,573.0
885.0,574.0
885.0,575.0
885.0,576.0
886.0,564.0
886.0,565.0
886.0,566.0
886.0,567.0
886.0,568.0
886.0,569.0
886.0,570.0
886.0,571.0
886.0,572.0
886.0,573.0
886.0,574.0
886.0,575.0
886.0,576.0
