x,y,J,J_lower,P_H,P_N,P_A,P20,E_radius,safe_margin,angle_calls
895,590,2124.16913681834,2124.16913681833,0,0.000228452408665974,0.999771547591294,0.269495719492587,25.0894917941142,-67.8503323623261,4350
895,595,2123.22384763211,2123.22384763211,0,0.000257609363223646,0.999742391133855,0.26550934160574,25.09408699012,-70.6214106520811,882
895,600,2122.54236082345,2122.54236082344,0,0.000289476826136006,0.999710522666801,0.261342835583622,25.0999410833906,-73.4086256253831,882
895,605,2122.12739368047,2122.12739368046,0,0.000324228277164665,0.999675771813656,0.256987313392428,25.1070489871076,-76.2118519080227,882
895,610,2121.98302336304,2121.98302336303,0,0.000362044726290883,0.999637957402294,0.252432867257204,25.1154088583764,-79.0309647121428,774
895,615,2122.11489016564,2122.11489016564,0,0.000403114988323087,0.999596884972522,0.247668404098522,25.1250229893219,-81.8658398470393,846
895,620,2122.53011040069,2122.53011040068,0,0.000447635969246441,0.999552362118727,0.242681443038433,25.1358963445393,-84.7163537295185,810
895,625,2123.23736374553,2123.23736374552,0,0.000495812964996479,0.999504187081495,0.23745786532212,25.1480362419376,-87.5823833938207,846
895,630,2124.2470558797,2124.2470558797,0,0.000547859973388398,0.99945214002783,0.231981602155787,25.161452592396,-90.4638065011168,4050
900,575,2123.35478872865,2123.35478872864,0,0.000188368675202253,0.99981163165698,0.273806711742162,25.0782435261927,-63.8382029616191,918
900,580,2121.72534241935,2121.72534241935,0,0.000213228543467033,0.999786773966254,0.270166787543084,25.0792212396781,-66.5493869019515,882
900,585,2120.36353059439,2120.36353059439,0,0.000240468899059321,0.999759525388884,0.266360158346218,25.0815033289609,-69.2770769642686,846
900,590,2119.26976524564,2119.26976524563,0,0.00027024562214984,0.999729754092825,0.262379447224773,25.0850802090514,-72.021147152225,954
900,595,2118.4451435863,2118.44514358629,0,0.000302721413764257,0.999697281012103,0.258216485413004,25.0899408604106,-74.781472003446,918
900,600,2117.89232002367,2117.89232002367,0,0.000338066040030795,0.999661934125268,0.253862194051491,25.0960801140805,-77.5579266017285,918
900,605,2117.61519113925,2117.61519113924,0,0.000376456586441419,0.999623543703886,0.249306441708769,25.1034952468238,-80.3503865887853,882
900,610,2117.61927498779,2117.61927498779,0,0.000418077722685253,0.99958192424608,0.244537871281267,25.1121882508094,-83.158728175543,774
900,615,2117.91143652158,2117.91143652158,0,0.000463121978651944,0.99953687829283,0.239543687776917,25.1221627204848,-85.9828281529969,810
