916,568
916,570
916,572
916,574
916,576
916,578
916,580
916,582
916,584
916,586
916,588
916,590
916,592
916,594
916,596
916,598
916,600
916,602
916,604
916,606
916,608
916,610
916,612
916,614
918,568
918,570
918,572
918,574
918,576
918,578
918,580
918,582
918,584
918,586
918,588
918,590
918,592
918,594
918,596
918,598
918,600
918,602
918,604
918,606
918,608
918,610
918,612
918,614
920,568
920,570
920,572
920,574
920,576
920,578
920,580
920,582
920,584
920,586
920,588
920,590
920,592
920,594
920,596
920,598
920,600
920,602
920,604
920,606
920,608
920,610
920,612
920,614
922,568
922,570
922,572
922,574
922,576
922,578
922,580
922,582
922,584
922,586
922,588
922,590
922,592
922,594
922,596
922,598
922,600
922,602
922,604
922,606
922,608
922,610
922,612
922,614
924,568
924,570
924,572
924,574
924,576
924,578
924,580
924,582
924,584
924,586
924,588
924,590
924,592
924,594
924,596
924,598
924,600
924,602
924,604
924,606
924,608
924,610
924,612
924,614
926,568
926,570
926,572
926,574
926,576
926,578
926,580
926,582
926,584
926,586
926,588
926,590
926,592
926,594
926,596
926,598
926,600
926,602
926,604
926,606
926,608
926,610
926,612
926,614
928,568
928,570
928,572
928,574
928,576
928,578
928,580
928,582
928,584
928,586
928,588
928,590
928,592
928,594
928,596
928,598
928,600
928,602
928,604
928,606
928,608
928,610
928,612
928,614
930,568
930,570
930,572
930,574
930,576
930,578
930,580
930,582
930,584
930,586
930,588
930,590
930,592
930,594
930,596
930,598
930,600
930,602
930,604
930,606
930,608
930,610
930,612
930,614
932,568
932,570
932,572
932,574
932,576
932,578
932,580
932,582
932,584
932,586
932,588
932,590
932,592
932,594
932,596
932,598
932,600
932,602
932,604
932,606
932,608
932,610
932,612
932,614
934,568
934,570
934,572
934,574
934,576
934,578
934,580
934,582
934,584
934,586
934,588
934,590
934,592
934,594
934,596
934,598
934,600
934,602
934,604
934,606
934,608
934,610
934,612
934,614
936,568
936,570
936,572
936,574
936,576
936,578
936,580
936,582
936,584
936,586
936,588
936,590
936,592
936,594
936,596
936,598
936,600
936,602
936,604
936,606
936,608
936,610
936,612
936,614
938,568
938,570
938,572
938,574
938,576
938,578
938,580
938,582
938,584
938,586
938,588
938,590
938,592
938,594
938,596
938,598
938,600
938,602
938,604
938,606
938,608
938,610
938,612
938,614
940,568
940,570
940,572
940,574
940,576
940,578
940,580
940,582
940,584
940,586
940,588
940,590
940,592
940,594
940,596
940,598
940,600
940,602
940,604
940,606
940,608
940,610
940,612
940,614
942,568
942,570
942,572
942,574
942,576
942,578
942,580
942,582
942,584
942,586
942,588
942,590
942,592
942,594
942,596
942,598
942,600
942,602
942,604
942,606
942,608
942,610
942,612
942,614
944,568
944,570
944,572
944,574
944,576
944,578
944,580
944,582
944,584
944,586
944,588
944,590
944,592
944,594
944,596
944,598
944,600
944,602
944,604
944,606
944,608
944,610
944,612
944,614
946,568
946,570
946,572
946,574
946,576
946,578
946,580
946,582
946,584
946,586
946,588
946,590
946,592
946,594
946,596
946,598
946,600
946,602
946,604
946,606
946,608
946,610
946,612
946,614
948,568
948,570
948,572
948,574
948,576
948,578
948,580
948,582
948,584
948,586
948,588
948,590
948,592
948,594
948,596
948,598
948,600
948,602
948,604
948,606
948,608
948,610
948,612
948,614
950,568
950,570
950,572
950,574
950,576
950,578
950,580
950,582
950,584
950,586
950,588
950,590
950,592
950,594
950,596
950,598
950,600
950,602
950,604
950,606
950,608
950,610
950,612
950,614
