time_s,steps,iterations,max_scaled_residual,max_ratio,max_linear_backward_error,cum_water_balance,cum_outward_water_per_rhod_2piL
0,0,0,0,0,0,0,0
1,4097,12291,1.4747567782034651e-15,0.00041542444456435528,2.226314101836323e-16,2.1090941621915713e-19,4.0141119069694443e-08
2,8193,24579,1.4828493476075215e-15,0.00041770404157958247,2.2298927849709221e-16,6.0092795401418228e-19,7.9998519290854454e-08
3,9217,27651,1.4828493476075215e-15,0.00041770404157958247,2.239374083512898e-16,6.8130206329449679e-19,1.1967250132035824e-07
4,10241,30723,1.4828493476075215e-15,0.00041770404157958247,2.2417276432753148e-16,8.1962948026604212e-19,1.5919883595366852e-07
5,11265,33795,1.4828493476075215e-15,0.00041770404157958247,2.2439468926786128e-16,9.9106189966052991e-19,1.9859819306714735e-07
6,12289,36867,1.4828493476075215e-15,0.00041770404157958247,2.2455303840611149e-16,1.1202020800623902e-18,2.3788451704184762e-07
7,13313,39939,1.4828493476075215e-15,0.00041770404157958247,2.2476570365176901e-16,1.2612331562531107e-18,2.7706804343870825e-07
8,14337,43011,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.4185694809691572e-18,3.161567018158113e-07
9,14593,43779,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.4244129950089615e-18,3.551568710335308e-07
10,14849,44547,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.4241221117766784e-18,3.9407382746816887e-07
11,15105,45315,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.4727883266886525e-18,4.3291203032118074e-07
12,15361,46083,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.5033073363345555e-18,4.7167531307301931e-07
13,15617,46851,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.5701001028466811e-18,5.1036701744038536e-07
14,15873,47619,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.5957461398052459e-18,5.4899009030573358e-07
15,16129,48387,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.6271374889552684e-18,5.8754715582841532e-07
16,16385,49155,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.6565532464591788e-18,6.2604057035790553e-07
17,16641,49923,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.6906668211557192e-18,6.6447246509015735e-07
18,16897,50691,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.7372696081802856e-18,7.0284477977603749e-07
19,17153,51459,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.7676357445092311e-18,7.4115928976006481e-07
20,17409,52227,1.4828493476075215e-15,0.00041770404157958247,2.2491709955692118e-16,1.8330867465196133e-18,7.794176279563256e-07
