time_s,C_surface
0,2.5499999999999998
0.0001220703125,2.5498583729165758
0.000244140625,2.5497307730788403
0.00048828125,2.549499460666163
0.000732421875,2.5493089643656837
0.0009765625,2.549147641416214
0.001220703125,2.5490076137573627
0.00146484375,2.5488834793374378
0.001708984375,2.5487714790424292
0.001953125,2.5486689547819914
0.002197265625,2.5485739944975991
0.00244140625,2.5484851977948448
0.002685546875,2.5484015198648309
0.0029296875,2.5483221665430298
0.003173828125,2.5482465230074287
0.00341796875,2.5481741047785471
0.003662109375,2.5481045236320439
0.00390625,2.5480374635763816
0.004150390625,2.5479726636926827
0.00439453125,2.5479099057039769
0.004638671875,2.5478490048415425
0.0048828125,2.5477898030376132
0.005126953125,2.5477321637801262
0.00537109375,2.5476759681701155
0.005615234375,2.5476211118606233
0.005859375,2.547567502650085
0.006103515625,2.5475150585678152
0.00634765625,2.5474637063340788
0.006591796875,2.5474133801086989
0.0068359375,2.5473640204644599
0.007080078125,2.5473155735375119
0.00732421875,2.5472679903185762
0.007568359375,2.5472212260572156
0.0078125,2.5471752397576815
0.008056640625,2.5471299937495688
0.00830078125,2.5470854533200313
0.008544921875,2.547041586397027
0.0087890625,2.5469983632751276
0.009033203125,2.5469557563770686
0.00927734375,2.5469137400454702
0.009521484375,2.5468722903601595
0.009765625,2.5468313849773367
0.010009765625,2.5467910029874643
0.01025390625,2.5467511247892616
0.010498046875,2.5467117319776298
0.0107421875,2.5466728072436595
0.010986328125,2.5466343342851596
0.01123046875,2.546596297726385
0.011474609375,2.5465586830458293
0.01171875,2.5465214765111077
0.011962890625,2.5464846651201012
0.01220703125,2.5464482365476346
0.012451171875,2.5464121790970684
0.0126953125,2.5463764816562575
0.012939453125,2.5463411336574078
0.01318359375,2.5463061250404113
0.013427734375,2.5462714462193063
0.013671875,2.5462370880515319
0.013916015625,2.5462030418097039
0.01416015625,2.5461692991556619
0.014404296875,2.5461358521165707
0.0146484375,2.5461026930628741
0.014892578125,2.5460698146879341
0.01513671875,2.5460372099891972
0.015380859375,2.546004872250752
0.015625,2.5459727950271547
0.015869140625,2.5459409721284088
0.01611328125,2.5459093976060001
0.016357421875,2.5458780657399016
0.0166015625,2.5458469710264646
0.016845703125,2.5458161081671213
0.01708984375,2.5457854720578372
0.017333984375,2.5457550577792487
0.017578125,2.5457248605874372
0.017822265625,2.5456948759052884
0.01806640625,2.5456650993143874
0.018310546875,2.5456355265474189
0.0185546875,2.5456061534810246
0.018798828125,2.5455769761290927
0.01904296875,2.5455479906364431
0.019287109375,2.5455191932728787
0.01953125,2.545490580427586
0.019775390625,2.5454621486038502
0.02001953125,2.5454338944140673
0.020263671875,2.5454058145750338
0.0205078125,2.5453779059034978
0.020751953125,2.545350165311945
0.02099609375,2.5453225898046159
0.021240234375,2.5452951764737319
0.021484375,2.5452679224959169
0.021728515625,2.5452408251288072
0.02197265625,2.545213881707832
0.022216796875,2.5451870896431568
0.0224609375,2.545160446416781
0.022705078125,2.5451339495797787
0.02294921875,2.5451075967496726
0.023193359375,2.5450813856079364
0.0234375,2.5450553138976177
0.023681640625,2.5450293794210692
0.02392578125,2.5450035800377924
0.024169921875,2.5449779136623749
0.0244140625,2.5449523782625261
0.024658203125,2.5449269718572021
0.02490234375,2.5449016925148151
0.025146484375,2.5448765383515184
0.025390625,2.544851507529573
0.025634765625,2.5448265982557801
0.02587890625,2.5448018087799866
0.026123046875,2.5447771373936501
0.0263671875,2.5447525824284671
0.026611328125,2.5447281422550581
0.02685546875,2.5447038152817085
0.027099609375,2.5446795999531582
0.02734375,2.544655494749446
0.027587890625,2.5446314981847964
0.02783203125,2.5446076088065528
0.028076171875,2.5445838251941524
0.0283203125,2.5445601459581417
0.028564453125,2.5445365697392326
0.02880859375,2.5445130952073902
0.029052734375,2.5444897210609634
0.029296875,2.5444664460258388
0.029541015625,2.5444432688546352
0.02978515625,2.5444201883259234
0.030029296875,2.5443972032434758
0.0302734375,2.5443743124355476
0.030517578125,2.5443515147541751
0.03076171875,2.5443288090745106
0.031005859375,2.5443061942941747
0.03125,2.5442836693326281
0.031494140625,2.5442612331305785
0.03173828125,2.5442388846493955
0.031982421875,2.5442166228705476
0.0322265625,2.5441944467950681
0.032470703125,2.5441723554430307
0.03271484375,2.5441503478530434
0.032958984375,2.5441284230817636
0.033203125,2.5441065802034246
0.033447265625,2.5440848183093827
0.03369140625,2.5440631365076762
0.033935546875,2.5440415339226004
0.0341796875,2.5440200096942949
0.034423828125,2.5439985629783441
0.03466796875,2.5439771929453938
0.034912109375,2.5439558987807764
0.03515625,2.5439346796841491
0.035400390625,2.5439135348691448
0.03564453125,2.5438924635630324
0.035888671875,2.5438714650063861
0.0361328125,2.5438505384527699
0.036376953125,2.5438296831684259
0.03662109375,2.5438088984319767
0.036865234375,2.5437881835341347
0.037109375,2.5437675377774189
0.037353515625,2.5437469604758824
0.03759765625,2.5437264509548476
0.037841796875,2.5437060085506484
0.0380859375,2.5436856326103787
0.038330078125,2.5436653224916537
0.03857421875,2.5436450775623682
0.038818359375,2.543624897200472
0.0390625,2.5436047807937467
0.039306640625,2.5435847277395895
0.03955078125,2.5435647374448025
0.039794921875,2.5435448093253865
0.0400390625,2.5435249428063464
0.040283203125,2.5435051373214961
0.04052734375,2.5434853923132699
0.040771484375,2.5434657072325426
0.041015625,2.5434460815384474
0.041259765625,2.5434265146982074
0.04150390625,2.5434070061869631
0.041748046875,2.5433875554876124
0.0419921875,2.5433681620906508
0.042236328125,2.5433488254940113
0.04248046875,2.5433295452029179
0.042724609375,2.5433103207297374
0.04296875,2.5432911515938361
0.043212890625,2.5432720373214366
0.04345703125,2.5432529774454871
0.043701171875,2.543233971505523
0.0439453125,2.5432150190475413
0.044189453125,2.5431961196238744
0.04443359375,2.5431772727930637
0.044677734375,2.5431584781197438
0.044921875,2.5431397351745213
0.045166015625,2.5431210435338629
0.04541015625,2.5431024027799864
0.045654296875,2.5430838125007473
0.0458984375,2.5430652722895366
0.046142578125,2.5430467817451738
0.04638671875,2.5430283404718086
0.046630859375,2.5430099480788226
0.046875,2.5429916041807314
0.047119140625,2.5429733083970909
0.04736328125,2.5429550603524063
0.047607421875,2.5429368596760407
0.0478515625,2.5429187060021299
0.048095703125,2.5429005989694948
0.04833984375,2.5428825382215603
0.048583984375,2.5428645234062701
0.048828125,2.5428465541760095
0.049072265625,2.5428286301875267
0.04931640625,2.5428107511018552
0.049560546875,2.5427929165842436
0.0498046875,2.5427751263040759
0.050048828125,2.5427573799348053
0.05029296875,2.5427396771538846
0.050537109375,2.5427220176426935
0.05078125,2.542704401086477
0.051025390625,2.542686827174276
0.05126953125,2.5426692955988677
0.051513671875,2.5426518060566994
0.0517578125,2.5426343582478284
0.052001953125,2.5426169518758623
0.05224609375,2.5425995866479028
0.052490234375,2.5425822622744847
0.052734375,2.5425649784695215
0.052978515625,2.5425477349502494
0.05322265625,2.5425305314371767
0.053466796875,2.5425133676540264
0.0537109375,2.5424962433276876
0.053955078125,2.5424791581881649
0.05419921875,2.5424621119685278
0.054443359375,2.5424451044048624
0.0546875,2.542428135236225
0.054931640625,2.5424112042045941
0.05517578125,2.5423943110548257
0.055419921875,2.5423774555346079
0.0556640625,2.5423606373944172
0.055908203125,2.5423438563874763
0.05615234375,2.5423271122697111
0.056396484375,2.5423104047997103
0.056640625,2.5422937337386839
0.056884765625,2.5422770988504242
0.05712890625,2.5422604999012646
0.057373046875,2.5422439366600482
0.0576171875,2.5422274088980812
0.057861328125,2.5422109163891027
0.05810546875,2.5421944589092464
0.058349609375,2.5421780362370048
0.05859375,2.5421616481531961
0.058837890625,2.5421452944409282
0.05908203125,2.5421289748855682
0.059326171875,2.5421126892747057
0.0595703125,2.5420964373981239
0.059814453125,2.5420802190477665
0.06005859375,2.5420640340177085
0.060302734375,2.5420478821041232
0.060546875,2.5420317631052538
0.060791015625,2.5420156768213835
0.06103515625,2.5419996230548079
0.061279296875,2.5419836016098047
0.0615234375,2.5419676122926096
0.061767578125,2.5419516549113856
0.06201171875,2.541935729276195
0.062255859375,2.5419198351989789
0.0625,2.5419039724935262
0.062744140625,2.5418881409754497
0.06298828125,2.541872340462163
0.063232421875,2.5418565707728531
0.0634765625,2.5418408317284573
0.063720703125,2.5418251231516411
0.06396484375,2.5418094448667738
0.064208984375,2.5417937966999045
0.064453125,2.541778178478741
0.064697265625,2.5417625900326288
0.06494140625,2.5417470311925272
0.065185546875,2.5417315017909896
0.0654296875,2.5417160016621416
0.065673828125,2.5417005306416618
0.06591796875,2.5416850885667581
0.066162109375,2.5416696752761512
0.06640625,2.541654290610055
0.066650390625,2.5416389344101562
0.06689453125,2.541623606519595
0.067138671875,2.5416083067829467
0.0673828125,2.5415930350462035
0.067626953125,2.5415777911567576
0.06787109375,2.5415625749633817
0.068115234375,2.5415473863162128
0.068359375,2.5415322250667343
0.068603515625,2.5415170910677589
0.06884765625,2.5415019841734137
0.069091796875,2.5414869042391208
0.0693359375,2.5414718511215866
0.069580078125,2.5414568246787783
0.06982421875,2.5414418247699149
0.070068359375,2.5414268512554488
0.0703125,2.5414119039970515
0.070556640625,2.5413969828575991
0.07080078125,2.5413820877011557
0.071044921875,2.5413672183929612
0.0712890625,2.5413523747994171
0.071533203125,2.5413375567880712
0.07177734375,2.5413227642276039
0.072021484375,2.5413079969878165
0.072265625,2.5412932549396157
0.072509765625,2.541278537955002
0.07275390625,2.5412638459070567
0.072998046875,2.5412491786699269
0.0732421875,2.5412345361188167
0.073486328125,2.5412199181299724
0.07373046875,2.5412053245806705
0.073974609375,2.5411907553492052
0.07421875,2.5411762103148794
0.074462890625,2.5411616893579896
0.07470703125,2.541147192359817
0.074951171875,2.5411327192026154
0.0751953125,2.5411182697695995
0.075439453125,2.541103843944934
0.07568359375,2.5410894416137233
0.075927734375,2.5410750626620016
0.076171875,2.5410607069767202
0.076416015625,2.5410463744457403
0.07666015625,2.5410320649578195
0.076904296875,2.5410177784026029
0.0771484375,2.5410035146706158
0.077392578125,2.54098927365325
0.07763671875,2.540975055242757
0.077880859375,2.5409608593322361
0.078125,2.5409466858156287
0.078369140625,2.540932534587705
0.07861328125,2.5409184055440575
0.078857421875,2.5409042985810903
0.0791015625,2.5408902135960121
0.079345703125,2.5408761504868269
0.07958984375,2.5408621091523256
0.079833984375,2.540848089492076
0.080078125,2.540834091406416
0.080322265625,2.5408201147964449
0.08056640625,2.5408061595640157
0.080810546875,2.5407922256117268
0.0810546875,2.5407783128429124
0.081298828125,2.54076442116164
0.08154296875,2.540750550472695
0.081787109375,2.5407367006815793
0.08203125,2.5407228716945012
0.082275390625,2.540709063418368
0.08251953125,2.5406952757607804
0.082763671875,2.5406815086300232
0.0830078125,2.5406677619350595
0.083251953125,2.5406540355855234
0.08349609375,2.5406403294917124
0.083740234375,2.5406266435645817
0.083984375,2.5406129777157376
0.084228515625,2.5405993318574298
0.08447265625,2.540585705902545
0.084716796875,2.5405720997646011
0.0849609375,2.5405585133577397
0.085205078125,2.5405449465967229
0.08544921875,2.540531399396921
0.085693359375,2.5405178716743135
0.0859375,2.5405043633454789
0.086181640625,2.5404908743275887
0.08642578125,2.5404774045384033
0.086669921875,2.5404639538962637
0.0869140625,2.5404505223200884
0.087158203125,2.5404371097293654
0.08740234375,2.5404237160441507
0.087646484375,2.5404103411850567
0.087890625,2.5403969850732517
0.088134765625,2.5403836476304504
0.08837890625,2.5403703287789132
0.088623046875,2.5403570284414378
0.0888671875,2.5403437465413541
0.089111328125,2.5403304830025211
0.08935546875,2.5403172377493184
0.089599609375,2.5403040107066448
0.08984375,2.540290801799912
0.090087890625,2.5402776109550382
0.09033203125,2.540264438098446
0.090576171875,2.5402512831570543
0.0908203125,2.5402381460582775
0.091064453125,2.5402250267300177
0.09130859375,2.5402119251006612
0.091552734375,2.5401988410990759
0.091796875,2.5401857746546024
