time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,27.999999999999986,27.999999999999986,0,0,0,0,0
1,0.00046161892922026287,26.570303358421373,1125.3938887716238,35.962416039465595,27.948141766473661,28.000005071758672,0.75678635005671691,35.490785724458391,-7.4617024223180945e-10,1.3372397853377614e-16,1.0283312207892804e-14
2,0.00045917227232712796,25.99914764813515,1120.0506680040487,50.461308796621296,27.89753563364301,28.000020143739661,2.1279508303691612,70.757308117093913,-1.5599382643461263e-09,1.484853059392672e-16,1.0283312207892804e-14
3,0.00045730443274064698,25.569088332667441,1115.9605837185557,61.432791683313951,27.847732949526566,28.000045077822723,3.8917294472672661,105.8783046998511,7.1070421654604213e-11,1.484853059392672e-16,1.0283312207892804e-14
4,0.00045573616843591229,25.212006889782803,1112.5192281394584,70.579827755429932,27.798573723656432,28.000079772400131,5.9690609328818054,140.8818738267953,1.6893532706535002e-09,1.484853059392672e-16,1.0283312207892804e-14
5,0.0004543593248812823,24.901526052991876,1109.4924854542949,78.561848675203009,27.749965542875859,28.00012414310758,8.3142889659007526,175.78425635836371,3.3192279634088158e-09,1.484853059392672e-16,1.0283312207892804e-14
6,0.00045311843683413155,24.624121854393927,1106.7602833391891,85.716953640151857,27.701846088170889,28.000178116372471,10.896632161536893,210.59641140999119,4.9265066308948509e-09,1.484853059392672e-16,1.0283312207892804e-14
7,0.00045198055698490264,24.371762703723249,1104.2512909343104,92.24593240691874,27.654169634069575,28.000241626220628,13.69351030498167,245.32638511878045,6.5123385039825217e-09,1.484853059392672e-16,1.0283312207892804e-14
8,0.00045092421931576938,24.139217036615765,1101.9190305816098,98.279574084605855,27.606900770939475,28.000314612406051,16.687441243238059,279.9804122628567,8.089502609668256e-09,1.484853059392672e-16,1.0283312207892804e-14
9,0.00044993451412448829,23.922851960662811,1099.7312176209916,103.90870098342972,27.560011024784785,28.000397019202239,19.864370119517041,314.56350951241927,8.5828998880683425e-09,1.484853059392672e-16,1.0283312207892804e-14
10,0.00044900058623881451,23.720023214487661,1097.6643448651505,109.1994196378085,27.513476853036757,28.000488794575009,23.212678767057874,349.0798272211934,9.0826123883676368e-09,1.484853059392672e-16,1.0283312207892804e-14
11,0.00044811424121327873,23.528735087393848,1095.7006656394508,114.20162281515375,27.46727836664822,28.000589889567621,26.722554128342829,383.53287376784783,9.5880096783351217e-09,1.484853059392672e-16,1.0283312207892804e-14
12,0.00044726911304627241,23.347437538522293,1093.8263920163959,118.95406153694275,27.421398474125372,28.000700257849189,30.385565234241149,417.92566585325443,1.0099134658753324e-08,1.484853059392672e-16,1.0283312207892804e-14
13,0.00044646013940169351,23.174898240609281,1092.030558760775,123.48754398476798,27.375822282289406,28.000819855359399,34.194367070276726,452.26083372857875,1.0607368283383391e-08,1.484853059392672e-16,1.0283312207892804e-14
14,0.0004456832159266592,23.010118301321928,1090.3042749605572,127.82704246695174,27.330536662715769,28.000948640028689,38.142486328087152,486.54069734089603,1.1118057803419617e-08,1.484853059392672e-16,1.0283312207892804e-14
15,0.00044493496018511183,22.852274715280721,1088.6402129477653,131.99313211798193,27.285529929212064,28.001086571550228,42.224162036196709,520.76732298508534,1.1633368226035429e-08,1.484853059392672e-16,1.0283312207892804e-14
16,0.00044421254549957355,22.700679862341925,1087.032248556538,136.00300344145194,27.240791592236242,28.001233611192426,46.434224215799546,554.94256644695542,1.2148242054712004e-08,1.484853059392672e-16,1.0283312207892804e-14
17,0.00044351358094947037,22.554752259697807,1085.47520130369,139.87119350755481,27.196312168147063,28.001389721643314,50.767999634102601,589.06810651838043,1.2665299725051895e-08,1.484853059392672e-16,1.0283312207892804e-14
18,0.00044283602276023613,22.413994967008463,1083.964642527776,143.61012582478833,27.152083028481684,28.001554866877385,55.221237337882918,623.1454714833942,1.3190106828817373e-08,1.484853059392672e-16,1.0283312207892804e-14
19,0.00044217810759496895,22.277979330925373,1082.4967509466933,147.23051672686572,27.108096279064796,28.001729012043342,59.790048929543666,657.17606036472137,1.3709627283103708e-08,1.484853059392672e-16,1.0283312207892804e-14
20,0.00044153830147429415,22.146332539151867,1081.0682020509259,150.74168652120338,27.064344661763919,28.001912123365862,64.470860032827972,691.16116019289973,1.423271068225747e-08,1.484853059392672e-16,1.0283312207892804e-14
21,0.00044091526006971398,22.018727946683288,1079.6760821214796,154.15180133291778,27.020821473710448,28.002104168062289,69.260370389052156,725.10196020723924,1.4755152575197737e-08,1.484853059392672e-16,1.0283312207892804e-14
22,0.00044030779742042225,21.89487745503267,1078.3178204859073,157.46806362418315,26.977520500186248,28.002305114266761,74.155520705721813,758.99956365596643,1.5278373657960459e-08,1.484853059392672e-16,1.0283312207892804e-14
23,0.00043971486098735803,21.774525435856955,1076.9911354958119,160.69686410357616,26.934435958341044,28.002514930966292,79.153464856034375,792.85499769360433,1.5806627734965807e-08,1.484853059392672e-16,1.0283312207892804e-14
24,0.00043913551154272322,21.657443832902828,1075.6939909744376,163.84390417742932,26.891562449589525,28.002733587941542,84.25154636771569,826.66922175286732,1.6335258676162364e-08,1.484853059392672e-16,1.0283312207892804e-14
25,0.00043856890679644882,21.543428174521235,1074.424560755979,166.91429563696909,26.848894919043417,28.002961055716103,89.447278386223374,860.44313468074051,1.6863103626192896e-08,1.484853059392672e-16,1.0283312207892804e-14
26,0.00043801428794446067,21.432294298056807,1073.1811995517305,169.91264254857984,26.8064286206913,28.003197305508458,94.738326478966371,894.17758086388676,1.7395015343695394e-08,1.484853059392672e-16,1.0283312207892804e-14
27,0.0004374709685256686,21.323875636706152,1071.962418815644,172.84310908234622,26.764159087324121,28.003442309192501,100.1224937828284,927.8733555203363,1.7927813066993096e-08,1.484853059392672e-16,1.0283312207892804e-14
28,0.00043693832512111389,21.218020955141299,1070.7668665990916,175.70947612146747,26.722082104402446,28.003696039257449,105.59770809986946,961.53120929792897,1.8455741725867581e-08,1.484853059392672e-16,1.0283312207892804e-14
29,0.00043641578953621055,21.114592446392869,1069.5933106173588,178.51518884017824,26.680193687228989,28.00395846877533,111.16201062457797,995.15185229211727,1.8980381935125427e-08,1.484853059392672e-16,1.0283312207892804e-14
30,0.00043590284218687975,21.013464121967058,1068.4406239233183,181.26339695082353,26.638490060902786,28.004229571368391,116.81354604675087,1028.7359575741307,1.950732692788676e-08,1.484853059392672e-16,1.0283312207892804e-14
31,0.00043539900647046744,20.914520441805781,1067.3077727138227,183.95698895485549,26.596967642639253,28.00450932118132,122.55055382149328,1062.2841643036681,2.0035992747768298e-08,1.484853059392672e-16,1.0283312207892804e-14
32,0.00043490384394794332,20.817655141821486,1066.1938058931203,186.59862145446286,26.5556230261049,28.004797692854471,128.37136043519661,1095.7970804869899,2.0563962476294348e-08,1.484853059392672e-16,1.0283312207892804e-14
33,0.00043441695019205999,20.722770198481093,1065.0978461042253,189.19074503797262,26.51445296655293,28.005094661491114,134.27437207330451,1129.2752855995514,2.0185822771574791e-08,1.484853059392672e-16,1.0283312207892804e-14
34,0.00043393795122534303,20.629775040927086,1064.0190819317263,191.73562397682281,26.473454371240493,28.005400202662329,140.25806987645129,1162.7193322637377,1.9813425493550359e-08,1.484853059392672e-16,1.0283312207892804e-14
35,0.00043346650038500033,20.538585705541159,1062.9567611941745,194.23535736147093,26.432624285340296,28.005714292359006,146.32100299296917,1196.1297487341417,1.9444727797641763e-08,1.484853059392672e-16,1.0283312207892804e-14
36,0.00043300227561615347,20.449124206541846,1061.910185050016,196.69189483645377,26.391959882925462,28.00603690698145,152.46178412835536,1229.5070404870708,1.9080674547425118e-08,1.484853059392672e-16,1.0283312207892804e-14
37,0.00043254497709429776,20.361317957690133,1060.8787028463328,199.1070510577467,26.351458457927023,28.006368023323429,158.67908508231076,1262.8516918135967,1.8712195192084499e-08,1.484853059392672e-16,1.0283312207892804e-14
38,0.00043209432513514938,20.275099263930727,1059.8617075901088,201.48251840173188,26.311117415954779,28.006707618553385,164.97163271179113,1296.1641672608118,1.8353348631961677e-08,1.484853059392672e-16,1.0283312207892804e-14
39,0.00043165005835057112,20.190404872920279,1058.8586319525464,203.819878176993,26.270934266878587,28.007055670200447,171.3382052692078,1329.4449129393938,1.7992624552226379e-08,1.484853059392672e-16,1.0283312207892804e-14
40,0.00043121193201603561,20.107175578043282,1057.8689447316103,206.12061054891794,26.230906618079931,28.00741215614028,177.77762907213753,1362.6943577130191,1.7632975433562167e-08,1.484853059392672e-16,1.0283312207892804e-14
41,0.00043077971662071671,20.025355865873628,1056.8921477101924,208.38610335315931,26.191032168299369,28.007777054580519,184.28877546694903,1395.9129142830109,1.7277448626675755e-08,1.484853059392672e-16,1.0283312207892804e-14
42,0.00043035319657586124,19.944893602148319,1055.9277728571628,210.61765994629198,26.151308702012905,28.008150344049664,190.87055805383406,1429.1009801797898,1.6926978880324601e-08,1.484853059392672e-16,1.0283312207892804e-14
43,0.00042993216906076474,19.865739751233605,1054.9753798265169,212.81650621915986,26.111734084281757,28.008532003383532,197.52193014502043,1462.258938671187,1.6576551685969125e-08,1.484853059392672e-16,1.0283312207892804e-14
44,0.00042951644298894469,19.787848124823814,1054.0345537169296,214.98379687940465,26.072306256023026,28.008922011715732,204.24188243158022,1495.3871595963731,1.6234504444466964e-08,1.484853059392672e-16,1.0283312207892804e-14
45,0.00042910583807943603,19.711175156227799,1053.104903059045,217.12062109430502,26.033023229660124,28.009320348465884,211.02944083734275,1528.4860001330514,1.5887404676658588e-08,1.484853059392672e-16,1.0283312207892804e-14
46,0.00042870018402055499,19.635679697138666,1052.186058003115,219.22800757153328,25.993883085114931,28.009726993331217,217.88366454106463,1561.5558055046386,1.5548634287610304e-08,1.484853059392672e-16,1.0283312207892804e-14
47,0.00042829931971501676,19.561322834202809,1051.2776686828881,221.30692914492977,25.954883966104976,28.010141926275587,224.80364415028052,1594.5969096333336,1.5202765039808026e-08,1.484853059392672e-16,1.0283312207892804e-14
48,0.0004279030925970163,19.488067723084413,1050.3794037354264,223.35830692288968,25.916024076720984,28.010565127521446,231.78850001220934,1627.6096357442841,1.4863161050188719e-08,1.484853059392672e-16,1.0283312207892804e-14
49,0.00042751135801300861,19.415879438029059,1049.4909489589356,225.38301404927347,25.877301678253168,28.010996577541608,238.83738064877886,1660.5942969254627,1.4527875390556798e-08,1.484853059392672e-16,1.0283312207892804e-14
50,0.00042712397865910597,19.344724835191972,1048.6120060932735,227.38187912020064,25.838715086247664,28.011436257051553,245.94946130429267,1693.5511966473473,1.4197969419296206e-08,1.484853059392672e-16,1.0283312207892804e-14
51,0.00042674082406887813,19.274572428224886,1047.7422917096749,229.35568929437781,25.800262667769964,28.011884147000981,253.12394259553145,1726.4806292460282,1.3865050976013882e-08,1.484853059392672e-16,1.0283312207892804e-14
52,0.00042636177014615317,19.20539227480263,1046.8815361979869,231.30519312993422,25.761942838856939,28.012340228567403,260.36004925519393,1759.3828803730046,1.3542241421999337e-08,1.484853059392672e-16,1.0283312207892804e-14
53,0.0004259866987380532,19.13715587293645,1046.029482841089,233.23110317658876,25.723754062141733,28.012804483149221,267.65702896054512,1792.2582274145518,1.3219010184683384e-08,1.484853059392672e-16,1.0283312207892804e-14
54,0.00042561549724415407,19.069836066065584,1045.1858869675984,235.13409834836042,25.685694844637641,28.013276892358668,275.01415123999055,1825.1069398832699,1.2891402718762978e-08,1.484853059392672e-16,1.0283312207892804e-14
55,0.00042524805825806426,19.003406956031196,1044.350515174827,237.01482609922016,25.647763735664167,28.013757438016974,282.430706451042,1857.9292797841292,1.2571954772406814e-08,1.484853059392672e-16,1.0283312207892804e-14
56,0.00042488427923819847,18.937843823149525,1043.5231446150055,238.87390442126187,25.609959324908957,28.014246102147354,289.9060048237975,1890.7255019571176,1.2251967950367708e-08,1.484853059392672e-16,1.0283312207892804e-14
57,0.00042452406220493084,18.873123052691135,1042.7035623386835,240.71192368272162,25.572280240608777,28.014742866969389,297.43937556463743,1923.4958543983789,1.1931437369629763e-08,1.484853059392672e-16,1.0283312207892804e-14
58,0.00042416731346153579,18.809222067146859,1041.8915646896751,242.52944832132854,25.5347251478453,28.015247714894539,305.03016601535251,1956.240578561547,1.1616316472932228e-08,1.484853059392672e-16,1.0283312207892804e-14
59,0.00042381394333671022,18.746119263734801,1041.0869567467844,244.32701840662992,25.497292746942332,28.015760628520162,312.67774086337988,1988.9599096408137,1.1304542534845383e-08,1.484853059392672e-16,1.0283312207892804e-14
60,0.00042346386594665147,18.683793956661976,1040.2895518079108,246.10515108345058,25.459981771960695,28.016281590624889,320.38148139922254,2021.654076837141,1.0999624351078223e-08,1.484853059392672e-16,1.0283312207892804e-14
61,0.00042311663260148434,18.622275193242334,1039.4982218134437,247.91978683560822,25.422792317321214,28.016811890512543,328.14165954255975,2054.3232888284128,1.0693499364810751e-08,1.484853059392672e-16,1.0283312207892804e-14
62,0.00042277253335575661,18.561534945473465,1038.7137107194817,249.71495969649666,25.38572447217792,28.017352780785536,335.95853733393534,2086.9677479405796,1.0387599346061403e-08,1.484853059392672e-16,1.0283312207892804e-14
63,0.00042243149149941356,18.501540682900366,1037.9358658719395,251.49148292749075,25.348777028605159,28.017904209154974,343.83151757457148,2119.5876660284857,1.008174083294718e-08,1.484853059392672e-16,1.0283312207892804e-14
64,0.00042209343392006303,18.442269798748438,1037.1645333476231,253.24992169795567,25.311948816451359,28.018466132907839,351.76002351051011,2152.1832500915007,9.7799739383679709e-09,1.484853059392672e-16,1.0283312207892804e-14
