time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,27.999999999999968,27.999999999999968,0,0,0,0,0
1,0.0004616190210350645,26.570379762924013,1125.3940290201754,35.960505926899614,27.948141577419875,28.000005071853646,0.75666720845779556,35.490793208422971,-1.0557191977306812e-09,1.761786189067944e-16,1.5077038985490605e-14
2,0.00045917233729300319,25.99919896821001,1120.0507706256619,50.460025794749797,27.89753537381948,28.000020143950188,2.1277867156333241,70.757318029656602,-8.4922604997115492e-10,1.7754921860723981e-16,1.5104569493149574e-14
3,0.00045730453877853363,25.569130126521994,1115.9607971862731,61.431746836950119,27.847732649297512,28.000045078382644,3.8915396778436557,105.87831602030518,1.503784501691932e-10,1.7754921860723981e-16,1.5104569493149574e-14
4,0.00045573628326419025,25.212042483153638,1112.5194700080056,70.578937921159039,27.798573385590416,28.000079773313818,5.9688497529847933,140.88188907913292,1.5600138011380304e-09,1.7754921860723981e-16,1.5104569493149574e-14
5,0.00045435943995126638,24.90155724089459,1109.4927328576493,78.561068977635173,27.749965170100428,28.000124144378912,8.3140593405458869,175.78427641305342,2.9464004614885703e-09,1.7754921860723981e-16,1.5104569493149574e-14
6,0.00045311854941625795,24.624149716166208,1106.7605284051242,85.716257095844824,27.701845683500483,28.000178118005255,10.896386291569844,210.59643658279771,4.3877710825214122e-09,1.7754921860723981e-16,1.5104569493149574e-14
7,0.00045198066620917164,24.371787944401269,1104.2515307467061,92.245301389968233,27.654169199924983,28.000241628217587,13.693249901220648,245.3264154991823,5.9009360135819504e-09,1.7754921860723981e-16,1.5104569493149574e-14
8,0.00045092432499478077,24.139240145569406,1101.9192641320365,98.278996360764822,27.606900309395073,28.000314614770019,16.687167682065507,279.98044783783956,7.4316899701672064e-09,1.7754921860723981e-16,1.5104569493149574e-14
9,0.00044993465706527429,23.922874494750026,1099.7315429681526,103.90813763124936,27.560010568441907,28.000397022794527,19.864100441329072,314.56354548553008,7.1111753913884431e-09,2.0229550553456915e-16,1.5104569493149574e-14
10,0.00044900075474804338,23.720045022597237,1097.6647336101869,109.1988744350691,27.51347639637817,28.000488799388531,23.212412158737344,349.07986647474911,6.8059588122965874e-09,2.0269391314898582e-16,1.5104569493149574e-14
11,0.00044811442757339797,23.528756117910032,1095.7010989803905,114.20109705224917,27.467277905759023,28.000589895596249,26.722290050075753,383.53291838429942,6.4519585364558601e-09,2.0269391314898582e-16,1.5104569493149574e-14
12,0.00044726931198906135,23.347457784854782,1093.8268570825458,118.95355537863051,27.421398006166296,28.000700265087008,30.385303321575353,417.92571736971189,6.0687998748019348e-09,2.0336370881928655e-16,1.5104569493149574e-14
