time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00046758386478873242,28,1138.3516221827606,0,28.000000000000014,28.000000000000014,0,0,0,0,0
1,0.0004616190210350645,26.570605634023924,1125.3937819088169,35.954859149401841,27.948141039817315,28.00000507192884,0.75629053692466597,35.490776616702739,-7.5729333051234784e-10,1.8064159053532503e-16,1.5516996157641619e-14
2,0.00045917233729300319,25.999350700236921,1120.0506055050378,50.456232494077028,27.897534631652658,28.000020144156689,2.1272667777517955,70.757295184876909,-1.835315851860446e-09,1.8208092454625978e-16,1.5517177592185825e-14
3,0.00045730453877853363,25.56924916541638,1115.96066817052,61.428770864590462,27.847731757137034,28.000045078755523,3.8909147151043388,105.87828861308623,-2.298956794354156e-09,1.8208092454625978e-16,1.5517177592185825e-14
4,0.00045573628326419025,25.212142114353959,1112.5193623968448,70.576447141151007,27.798572371558446,28.000079773880529,5.9681394714639913,140.88185797944541,-2.5963010744027873e-09,1.8208092454625978e-16,1.5517177592185825e-14
5,0.00045435943995126638,24.90164368085513,1109.4926397763445,78.558907978621662,27.749964052095677,28.000124145162932,8.3132762814463099,175.78424217382664,-2.8560131696419063e-09,1.8208092454625978e-16,1.5517177592185825e-14
6,0.00045311854941625795,24.624226456983529,1106.7604459938541,85.714338575411816,27.7018444741868,28.000178119026707,10.895539327707455,210.59639959472511,-3.0860312810956816e-09,1.8208092454625978e-16,1.5604012007545017e-14
7,0.00045198066620917164,24.371857176142715,1104.2514565860677,92.243570596432093,27.654167908861091,28.000241629494603,13.692345729710427,245.32637605679113,-3.4598735387592589e-09,1.8208092454625978e-16,1.5604012007545017e-14
8,0.00045092432499478077,24.139303347465528,1101.9191965887608,98.277416313361783,27.606898944120449,28.000314616319063,16.686211584641597,279.98040617312842,-3.7774703506831526e-09,1.8232849164498371e-16,1.5604012007545017e-14
9,0.00044993465706527429,23.922932720947642,1099.7314808789299,103.90668197630895,27.560009135098923,28.000397024634303,19.863096718410741,314.56350178716974,-3.6214969792348324e-09,1.8232849164498371e-16,1.5604012007545017e-14
10,0.00044900075474804338,23.720099055143667,1097.6646761124366,109.19752362140835,27.513474900086702,28.000488801532981,23.211364396699448,349.07982089989548,-3.4475223737687855e-09,1.8232849164498371e-16,1.5604012007545017e-14
11,0.00044811442757339797,23.528806555845392,1095.7010454137298,114.19983610386515,27.467276350871213,28.000589898058511,26.721201297413405,383.53287106638641,-3.293113130136154e-09,1.8232849164498371e-16,1.5604012007545017e-14
12,0.00044726931198906135,23.34750509891483,1093.8268069283047,118.95237252712931,27.421396396438968,28.000700267879232,30.384176209520344,417.92566842377317,-3.118875698791847e-09,1.8232849164498371e-16,1.5604012007545017e-14
