time_s,C_surface
0,2.5499999999999998
0.00048828125,2.5500000000000007
0.0009765625,2.5500000000000016
0.001953125,2.5500000000000025
0.0029296875,2.5500000000000034
0.00390625,2.5500000000000043
0.0048828125,2.5500000000000052
0.005859375,2.5500000000000056
0.0068359375,2.550000000000006
0.0078125,2.5500000000000065
0.0087890625,2.5500000000000069
0.009765625,2.5500000000000074
0.0107421875,2.5500000000000078
0.01171875,2.5500000000000083
0.0126953125,2.5500000000000087
0.013671875,2.5500000000000091
0.0146484375,2.55000000000001
0.015625,2.5500000000000109
0.0166015625,2.5500000000000118
0.017578125,2.5500000000000127
0.0185546875,2.5500000000000136
0.01953125,2.5500000000000145
0.0205078125,2.5500000000000149
0.021484375,2.5500000000000154
0.0224609375,2.5500000000000158
0.0234375,2.5500000000000163
0.0244140625,2.5500000000000167
0.025390625,2.5500000000000171
0.0263671875,2.5500000000000176
0.02734375,2.550000000000018
0.0283203125,2.5500000000000185
0.029296875,2.5500000000000189
0.0302734375,2.5500000000000198
0.03125,2.5500000000000207
0.0322265625,2.5500000000000216
0.033203125,2.5500000000000225
0.0341796875,2.5500000000000234
0.03515625,2.5500000000000242
0.0361328125,2.5500000000000247
0.037109375,2.5500000000000251
0.0380859375,2.5500000000000256
0.0390625,2.550000000000026
0.0400390625,2.5500000000000265
0.041015625,2.5500000000000269
0.0419921875,2.5500000000000274
0.04296875,2.5500000000000278
0.0439453125,2.5500000000000282
0.044921875,2.5500000000000291
0.0458984375,2.55000000000003
0.046875,2.5500000000000309
0.0478515625,2.5500000000000318
0.048828125,2.5500000000000327
0.0498046875,2.5500000000000336
0.05078125,2.550000000000034
0.0517578125,2.5500000000000345
0.052734375,2.5500000000000349
0.0537109375,2.5500000000000353
0.0546875,2.5500000000000358
0.0556640625,2.5500000000000362
0.056640625,2.5500000000000367
0.0576171875,2.5500000000000371
0.05859375,2.5500000000000376
0.0595703125,2.5500000000000385
0.060546875,2.5500000000000393
0.0615234375,2.5500000000000402
0.0625,2.5500000000000411
0.0634765625,2.550000000000042
0.064453125,2.5500000000000429
0.0654296875,2.5500000000000433
0.06640625,2.5500000000000438
0.0673828125,2.5500000000000442
0.068359375,2.5500000000000447
0.0693359375,2.5500000000000451
0.0703125,2.5500000000000456
0.0712890625,2.550000000000046
0.072265625,2.5500000000000465
0.0732421875,2.5500000000000469
0.07421875,2.5500000000000473
0.0751953125,2.5500000000000482
0.076171875,2.5500000000000491
0.0771484375,2.55000000000005
0.078125,2.5500000000000509
0.0791015625,2.5500000000000518
0.080078125,2.5500000000000522
0.0810546875,2.5500000000000527
0.08203125,2.5500000000000531
0.0830078125,2.5500000000000536
0.083984375,2.550000000000054
