time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T0_0,T0_1,T0_2,T0_3,T0_4,T0_5,T0_6,T0_7,T0_8,T0_9,T0_10,T0_11,T0_12,T0_13,T0_14,T0_15,T0_16,T0_17,T0_18,T0_19,T0_20
0,33,32.99379875613613,32.975218096209503,32.944327139841228,32.901240768901161,32.846119152706883,32.779167086189737,32.700633143899864,32.610808653520643,32.5100264933453,32.398659718930489,32.277120024880773,32.145856048430488,32.005351522171914,31.856123283928916,31.698719152389376,31.53371567768562,31.361715776647117,31.183346262941392,30.99925528276523,30.810109667147191,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1,32.995812114380954,32.98961606979335,32.971050973083997,32.940185890173559,32.897135607488956,32.842060159822019,32.775164170850253,32.696696006784038,32.606946751536071,32.506249004227669,32.394975508248713,32.273537613096309,32.142383580499605,32.001996737595348,31.852893489515015,31.695621196252446,31.530755924847682,31.358900086964034,31.180679970186564,30.996742991397237,30.807751877222948,27.999999999981739,27.999999999945324,28.000000000012367,27.999999999999993,28.000000000024613,28,27.999999999999996,28,28.000000000000028,27.999999999999993,28,27.999999999999996,28,28,28,27.999999999995737,28.000000000446065,28.000000541092966,28.000240441708446,28.027934252581623,28.603467102376712
2,32.991627741141841,32.985436886762415,32.966887340149228,32.936048109151187,32.893033884425122,32.838004566679068,32.771164608243488,32.692762167359597,32.603088084173919,32.502474679099301,32.391294383356758,32.269958201866579,32.138914020985631,31.99864476290832,31.849666400348362,31.692525834886727,31.527798651009352,31.356086754872983,31.178015871354983,30.994232370130646,30.805398438907979,27.999999999981739,27.999999999945324,28.000000000012367,27.999999999999993,28.000000000024613,28,27.999999999999996,28,28.000000000000028,27.999999999999993,28,27.999999999999996,28,28,28,28.000000004539245,28.000001096494341,28.00012587351031,28.006230574448459,28.119565232364646,28.857989055239109
3,32.987446873337511,32.98126120449151,32.962727194459212,32.931913793901984,32.888935596796173,32.833952370548694,32.767168395729648,32.688831623033586,32.599232648823104,32.498703515353263,32.387616341676626,32.266381788663701,32.135447367388586,31.995295595881355,31.846442014350124,31.689433066229657,31.524843853889116,31.353275771533145,31.175353914717672,30.991723737827197,30.803047401202981,27.999999999980393,27.999999999949306,28.000000000009138,27.999999999999993,27.999999999995062,28.000000000000007,28,28.000000000000028,28.000000000000036,27.999999999999996,28,27.999999999999996,27.999999999977966,28.000000000042515,28.000000005436949,28.000000612976123,28.000039803312458,28.001399519343448,28.025288338149458,28.227903349936852,29.049490680088194
4,32.983269507448256,32.977089019623847,32.9585705332901,32.927782941415614,32.884840741866711,32.829903568401733,32.763175530378447,32.684904370824391,32.595380442706052,32.494935510203391,32.38394138064664,32.262808370981908,32.131983617448199,31.991949234036198,31.84322032897941,31.686342887951486,31.52189153000403,31.350467122814162,31.172694104018369,30.989217204219983,30.800698550893475,27.999999999980393,27.999999999949306,28.000000000009138,27.999999999999993,27.999999999995062,28.000000000000007,28,28.000000000000028,28.000000000000036,27.999999999999996,28,27.999999999999996,27.999999999989512,28.000000003185168,28.000000232232658,28.000010965676129,28.000319479719089,28.005562855296123,28.056625234220814,28.336558457532469,29.208963339652854
5,32.979095640454183,32.972920329286104,32.95441735366142,32.923655548824627,32.880749316711523,32.825858157436016,32.759186009360818,32.680980407990866,32.591531463114592,32.491170661044642,32.380269497683955,32.25923794631484,32.128522768686992,31.988605675018551,31.840001341991869,31.683255297580804,31.518941674460589,31.347660799010931,31.170036460522599,30.986712795371879,30.798351806247432,27.999999999980393,27.999999999949306,28.000000000009138,27.999999999999993,27.999999999995062,28.000000000000007,28,28.000000000000028,28.000000000000036,27.999999999999996,28,27.999999999999996,28.000000001277101,28.000000074463095,28.000002862781692,28.000073947611462,28.001254999730957,28.013762655661775,28.096844763050456,28.441469775264647,29.348127784720223
6,32.974925269409617,32.968755130557163,32.950267652646701,32.919531613241539,32.876661318448825,32.821816134816089,32.755199829873362,32.677059731778954,32.58768570734243,32.487408965237748,32.376600690208519,32.255670512159178,32.125064818665955,31.985264916482301,31.836785051066844,31.680170292275708,31.515994281941026,31.344856796183887,31.167381002397985,30.984210515645341,30.796007124964195,27.999999999980393,27.999999999949306,28.000000000009138,27.999999999999993,27.999999999995062,28.000000000000007,28,28.000000000000028,28.000000000000036,27.999999999999996,28,28.000000000404778,28.000000021817851,28.00000072945198,28.000017314456805,28.000288245671371,28.003321803711806,28.026291982538321,28.143011960133244,28.541741385525704,29.472934067386323
7,32.97075839138386,32.964593420513907,32.946121427330901,32.91541113177351,32.872576744206242,32.817777497704654,32.751216989117935,32.673142339436971,32.583843172689512,32.483650420142325,32.372934955644162,32.252106066010882,32.121609764952112,31.981926956069433,31.833571453787911,31.677087868867083,31.513049347737372,31.342055113959741,31.164727742061157,30.981710363098831,30.793664481382084,27.999999999980393,27.999999999949306,28.000000000009138,27.999999999999993,27.999999999995062,28.000000000000007,28,28.000000000000028,28.000000000000036,27.999999999999996,28.000000000125986,28.000000006031989,28.000000183644165,28.00000409441434,28.000067118742873,28.000800993815268,28.00690707389138,28.042920155948057,28.193036038980036,28.637399579866937,29.586895768098294
8,32.966595003449392,32.960435196232353,32.941978674803046,32.911294101529876,32.868495591113557,32.813742243265317,32.747237484298729,32.669228228213527,32.580003856456671,32.479895023120065,32.369272291418049,32.248544605367201,32.118157605114227,31.978591791398127,31.830360547619584,31.674008024047247,31.510106868115368,31.339255753495802,31.162076687394627,30.97921233391056,30.791323858263507,27.999999999980393,27.999999999949306,28.000000000009138,27.999999999999993,27.999999999995062,28.000000000000007,28,28.000000000000028,28.000000000000036,28.000000000027047,28.000000001634199,28.000000045933902,28.000000976696633,28.000015805554813,28.00019348809888,28.001779914403649,28.012256079178727,28.063191512503234,28.245490406172575,28.728746022687663,29.69229303755667
9,32.962435102983306,32.956280455123888,32.937839392487604,32.907180519949115,32.864417856689379,32.809710368949496,32.743261312913383,32.665317395662548,32.576167756208484,32.476142771826296,32.365612695230205,32.244986128042491,32.114708337048633,31.97525942026493,31.827152330116917,31.670930754781267,31.507166840435868,31.336458716504463,31.159427843357072,30.976716424039321,30.788985243376676,27.999999999988681,27.999999999983757,27.999999999999449,28.000000000000146,27.999999999996191,28.000000000000007,27.999999999999872,28.000000000000025,28.000000000004015,28.000000000438298,28.000000011486481,28.000000234907926,28.00000375885724,28.000046892254563,28.000453497879448,28.003385689273806,28.019482300849656,28.086593613387151,28.299405959434338,28.816146851354755,29.790704532532324
