time_s,j_water_kg_m2_s,T_surface_C,latent_W_m2,convective_W_m2,mean_T_C,mean_T0_C,cum_conv_J,cum_latent_J,energy_balance_J,max_linear_backward_error,max_scaled_residual
0,0.00020000000000000001,30.810109667147191,485.57600801777227,416.65525832132022,31.85776685329127,28,0,0,0,0,0
1,0.00020000000000000001,30.807751877222948,485.57712561019633,416.71420306942633,31.854535529758014,28.022384971736994,13.090537484813993,15.254837761894322,-7.6116912534777508e-09,1.9283591620031593e-16,1.9227469680389178e-14
2,0.00020000000000000001,30.805398438907979,485.57824113995758,416.77303902730057,31.851306915462146,28.044357001177623,26.182924653127941,30.509710593787371,-1.5251311275299666e-08,1.9283591620031593e-16,1.9227469680389178e-14
3,0.00020000000000000001,30.803047401202981,485.57935553182983,416.83181496992552,31.848081007163191,28.066072669576052,39.277159283474695,45.764618453561091,-1.3996352978019429e-08,1.9283591620031593e-16,1.9242475050473897e-14
4,0.00020000000000000001,30.800698550893475,485.58046888687647,416.89053622766312,31.844857802170285,28.087584208234507,52.373239547829833,61.019561306555474,-1.2768005054461463e-08,1.9283591620031593e-16,1.9310242638611812e-14
5,0.00020000000000000001,30.798351806247432,485.58158124383874,416.94920484381424,31.841637298020089,28.108921423895829,65.471163764338115,76.274539120881897,-1.153363360738304e-08,1.9283591620031593e-16,1.9310242638611812e-14
6,0.00020000000000000001,30.796007124964195,485.58269262276701,417.00782187589516,31.838419492316877,28.130104303815088,78.570930297371291,91.529551865530451,-1.030586693830241e-08,1.9283591620031593e-16,1.9350742883243045e-14
7,0.00020000000000000001,30.793664481382084,485.58380303582493,417.06638796544792,31.835204382702791,28.151147463390746,91.672537537182848,106.78459950997951,-9.1058127891229973e-09,1.9283591620031593e-16,1.9350742883243045e-14
8,0.00020000000000000001,30.791323858263507,485.5849124911831,417.12490354341236,31.831991966844249,28.17206219441308,104.77598389053554,122.03968202402163,-7.9221496054602501e-09,1.9283591620031593e-16,1.974035346318446e-14
9,0.00020000000000000001,30.788985243376676,485.58602099463951,417.18336891558312,31.828782242667938,28.192857551027814,117.88126794376302,137.29479938085132,-8.5622407961566391e-09,1.9283591620031593e-16,1.974035346318446e-14
10,0.00020000000000000001,30.786648627000446,485.58712855080182,417.24178432498888,31.825575207625725,28.213541029436762,130.98838795527485,152.54995154745168,-9.1838296346912998e-09,1.9283591620031593e-16,1.974035346318446e-14
