theta,pdf,radius_upper,radius_lower,center_x,center_y
0.00363515465003125,2.38365204298921,1.25380737730371,1.25380737730371,18.75303477933,0.0272407476942962
0.0109054639500937,2.38410418918968,1.25438434303745,1.25438434303745,18.7524544381774,0.0817250812817254
0.0181757732501562,2.38500867171024,1.25522396348662,1.25522396348662,18.7516947714311,0.135410623907423
0.0254460825502187,2.38636587096003,1.25628830006327,1.25628830006327,18.7516111029663,0.180879358879503
0.0309031809726365,2.37442837586888,1.25643232706871,1.25643232706871,18.7514622931138,0.208174061185941
0.0345470685174097,2.28197699655107,1.2555816386122,1.2555816386122,18.7513231765005,0.217282712704519
0.0381909560621829,2.12160277816435,1.2548903255342,1.2548903255342,18.7499436032163,0.238677116412887
0.041834843606956,1.91102791452738,1.25444642770533,1.25444642770533,18.7485878361273,0.261418534943661
0.0461981667369418,1.61709279782206,1.25399772304671,1.25399772304671,18.7478333947422,0.280735069493532
0.0512809254521403,1.26946888630816,1.25350898357462,1.25350898357462,18.7475560303136,0.296625266965765
0.0563636841673388,0.921630592420979,1.25322158201309,1.25322158201309,18.7472786235538,0.312517889594732
0.0614464428825373,0.573545583325756,1.25313519113793,1.25313519113793,18.747021814281,0.327230482978987
0.0658097660125231,0.287762592025182,1.03187523126501,1.03187523126501,18.5257955533716,0.323368964230987
0.0694536535572963,0.131331903529227,0.659347200614402,0.6593472006144,18.1533242605445,0.316867453630791
0.0730975411020695,0.0427684390532715,0.357881392749843,0.357881392749843,17.8519043673826,0.311606149824995
0.0767414286468426,0.00433813696825677,0.108908876105584,0.108908876105584,17.6029697704586,0.307260980272806
3.09975780998283,0.00433813696820628,0.108908876104931,0.108908876104931,7.39623485218365,0.129101759569211
3.10340169752758,0.0427684390527537,0.357881392747528,0.357881392747528,7.14730025526126,0.124756590017051
3.10704558507233,0.131331903527535,0.659347200609652,0.659347200609651,6.84588036210186,0.119495286211298
3.11068947261708,0.287762592021244,1.03187523125673,1.03187523125673,6.47340906927822,0.112993775611164
3.11505279574707,0.573560354915786,1.2531896944304,1.2531896944304,6.25233109086117,0.0995944071739052
3.12013555446229,0.921781766631688,1.25362545091671,1.25362545091671,6.25251844178951,0.0805226043551906
3.12521831317751,1.26993943216997,1.25449623069683,1.25449623069683,6.2525602933435,0.0614533252783451
3.13030107189273,1.61811427473381,1.25580119004327,1.25580119004327,6.25245668095939,0.0423833661752209
3.13320805806281,1.81711628424578,1.25664661731849,1.25664661731849,6.25230822381789,0.0305614214241761
3.13393927168776,1.86584530031347,1.25671120581026,1.25671120581026,6.25222280642682,0.0259898878911201
3.1346704853127,1.91313171441105,1.25678080450685,1.25678080450685,6.25213571027982,0.0214181928925191
3.13540169893765,1.95889859442878,1.25685541435343,1.25685541435343,6.25204693466667,0.0168463278463131
3.13722364271003,2.05720685143954,1.25652311768891,1.25652311768891,6.2519198210751,0.01092041248272
3.14013631662983,2.14181471481992,1.25582732975037,1.25582732975037,6.25177153283075,0.0036402403260789
3.14304899054964,2.14181471481959,1.25582732975037,1.25582732975037,6.25177153283075,-0.00364024032622623
3.14596166446944,2.05720685143861,1.25652311768891,1.25652311768891,6.2519198210751,-0.0109204124828673
3.14778360824181,1.95889859442803,1.25685541435344,1.25685541435344,6.25204693466666,-0.0168463278464127
3.14851482186674,1.91313171441114,1.25678080450685,1.25678080450685,6.25213571027981,-0.0214181928925288
3.14924603549168,1.86584530031449,1.25671120581027,1.25671120581027,6.25222280642681,-0.0259898878910344
3.14997724911661,1.81711628424775,1.2566466173185,1.2566466173185,6.25230822381788,-0.0305614214239983
3.15288423528669,1.61811427473581,1.25580119004327,1.25580119004327,6.25245668095938,-0.0423833661750266
3.15796699400192,1.26993943217094,1.25449623069683,1.25449623069683,6.25256029334349,-0.0614533252782062
3.16304975271716,0.921781766631593,1.25362545091671,1.25362545091671,6.2525184417895,-0.0805226043551081
3.16813251143239,0.573560354914658,1.25318969443039,1.25318969443039,6.25233109086116,-0.099594407173878
3.17249583456238,0.287762592020091,1.03187523125674,1.03187523125674,6.47340906927819,-0.112993775611163
3.17613972210711,0.131331903527023,0.659347200609694,0.659347200609694,6.84588036210179,-0.119495286211297
3.17978360965185,0.0427684390525814,0.357881392747523,0.357881392747523,7.14730025526124,-0.124756590017051
3.18342749719659,0.00433813696819076,0.108908876104951,0.108908876104951,7.39623485218361,-0.129101759569211
6.2064438785329,0.00433813696816709,0.108908876104646,0.108908876104646,17.6029697704577,-0.307260980272791
6.21008776607763,0.0427684390523512,0.357881392746495,0.357881392746494,17.8519043673794,-0.311606149824938
6.21373165362236,0.131331903526299,0.659347200607665,0.659347200607663,18.1533242605378,-0.316867453630675
6.21737554116709,0.2877625920184,1.03187523125319,1.03187523125319,18.5257955533599,-0.323368964230781
6.22173886429707,0.573545583317616,1.25313519113791,1.25313519113791,18.747021814281,-0.327230482979115
6.22682162301231,0.921630592415792,1.25322158201307,1.25322158201306,18.7472786235538,-0.312517889594883
6.23190438172756,1.26946888630599,1.2535089835746,1.2535089835746,18.7475560303137,-0.29662526696575
6.2369871404428,1.61709279782285,1.25399772304669,1.25399772304669,18.7478333947423,-0.280735069493384
6.24135046357278,1.91102791452831,1.25444642770532,1.25444642770532,18.7485878361274,-0.26141853494357
6.24499435111751,2.1216027781631,1.25489032553419,1.25489032553419,18.7499436032163,-0.238677116413095
6.24863823866224,2.28197699654875,1.25558163861218,1.25558163861218,18.7513231765005,-0.217282712704923
6.25228212620697,2.37442837586742,1.25643232706868,1.25643232706868,18.7514622931138,-0.208174061186457
6.25773922462937,2.38636587095995,1.25628830006333,1.25628830006333,18.7516111029663,-0.180879358880934
6.26500953392943,2.38500867171018,1.25522396348668,1.25522396348668,18.7516947714311,-0.135410623908868
6.27227984322949,2.38410418918961,1.25438434303745,1.25438434303745,18.7524544381774,-0.0817250812826058
6.27955015252955,2.38365204298917,1.25380737730377,1.25380737730377,18.75303477933,-0.0272407476967773
