theta,pdf,radius_upper,radius_lower,center_x,center_y
3.69056168333417,3.16488067403419e-07,0.0207032487651532,0.0207032487651528,5.01703882462312,0.0767679714868066
3.69059517266843,2.85343270523572e-06,0.0622731325820409,0.0622731325820405,5.05249697909878,0.055690313421016
3.69062866200268,7.94031706922726e-06,0.104063918251029,0.104063918251029,5.08776251055239,0.0344916191110317
3.69066215133694,1.55909178305847e-05,0.14607940539351,0.14607940539351,5.12283222642211,0.0131698306684255
3.69502547446692,0.00249992558144275,4.68770340612999,4.68770340612999,9.68389332680607,0.0817709545909153
3.70371863139264,0.014336305192627,13.5867649386582,13.5867649386582,18.5821312854373,0.237090275905553
3.71241178831835,0.0352422737165453,22.2439490308684,22.2439490308684,27.2381058599523,0.388180874120713
3.72110494524407,0.0650662903427079,30.6699136484516,30.6699136484516,35.6628341648325,0.535235053684989
3.72546826837406,0.0833410926056262,34.8152420802691,34.8152420802691,39.8075460171676,0.607581268176252
3.72550175770831,0.0834872702344334,34.8468463634436,34.8468463634436,39.839145585994,0.608132840701821
3.72553524704257,0.0836310261322177,34.8784474434054,34.8784474434054,39.8707419519059,0.608684357320308
3.72556873637682,0.0837723465106505,34.9100453207108,34.9100453207108,39.90233511546,0.609235818041434
3.9397573776028,0.519423465954894,26.8919583050962,26.8919583050961,357.413361620568,0.456594730285862
4.36810117072051,0.606481636320897,20.4572011083625,20.4572011083625,720.850219900921,0.281550840207504
4.79644496383821,0.737447884713764,20.8307233729923,20.8307233729922,982.654175216983,-0.206322928907076
5.22478875695591,0.583543199282143,34.1131475126187,34.1131475126187,1265.37222874087,-0.453786182928551
5.44332397664475,0.146812295292688,46.5817271484485,46.5817271484485,1460.78819360101,-0.680456890246047
5.45205062290472,0.113517635797561,43.1074018288753,43.1074018288753,1465.06885828844,-0.605737610190918
5.46077726916469,0.0814642343306608,39.7424797463065,39.7424797463064,1469.41353822873,-0.529900939740969
5.46950391542466,0.0529171691433127,36.5385833974298,36.5385833974297,1473.82435706529,-0.452909810562211
5.47504828984014,0.0376730299608437,34.0964816086045,34.0964816086044,1476.67424086149,0.312707203894893
5.47741039241112,0.0320265079387197,32.2513774800401,32.2513774800401,1477.91395464536,1.76299238534684
5.4797724949821,0.0269050216666044,30.4041877598931,30.4041877598931,1479.15605109566,3.20918967572662
5.48213459755308,0.0223132441985265,28.5548649456595,28.5548649456594,1480.40060086533,4.65130239326988
5.48767897196856,0.0136026999858097,24.2071606661963,24.2071606661962,1483.54133855561,8.21845654332981
5.49640561822853,0.00500124633208183,17.3343418314083,17.3343418314083,1488.081676838,13.3791392743853
5.5051322644885,0.00109016165553076,10.4281972116897,10.4281972116897,1492.69820094834,18.5160296034355
5.51385891074847,4.07577158995538e-05,3.48577307524035,3.48577307524032,1497.39350604158,23.6299717022775
