theta,pdf,radius_upper,radius_lower,center_x,center_y
0.970269183359906,0.00866308997576107,0.238143686337128,0.238143686337125,99.8716955518694,-1.54432800535188
0.978995829619877,0.0785633107157483,0.719822482992282,0.71982248299228,99.6190752656398,-1.13419408096268
0.987722475879849,0.219963786677035,1.20913962353946,1.20913962353946,99.3694512472016,-0.7132642880628
0.996449122139821,0.434683145830052,1.70665582540046,1.70665582540046,99.1227482209087,-0.281050675802883
1.00096093941115,0.575085125575691,1.96720335276676,1.96720335276676,98.9918987541395,-0.0502700421761881
1.00125792769384,0.584960651086095,1.98431689800414,1.98431689800413,98.9747623320936,-0.0297020467707545
1.00155491597653,0.594844663657036,2.00149377867022,2.00149377867021,98.9576324014436,-0.00912927733429636
1.00185190425922,0.604737188698372,2.01873225748707,2.01873225748707,98.941437672364,0.0108769898507686
1.00636372153055,0.745861746846697,2.09389903357869,2.09389903357869,98.8118927612296,0.0207237164722047
1.01509036779053,0.961921840044223,2.240899833822,2.240899833822,98.5632711888973,0.0250634221598193
1.0238170140505,1.10162901495778,2.40298236871587,2.40298236871587,98.3171263866579,0.0293598956645071
1.03254366031047,1.16328140280789,2.57664713922971,2.57664713922971,98.0733845884784,0.0336144245774498
1.22508595952494,0.873331184529415,2.08817198843694,2.08817198843694,87.7790692384215,0.0247644132146668
1.60144391169391,0.62212851636528,1.4711511415549,1.47115114155489,70.550794945231,-0.010622251629596
1.97780186386287,0.553253420180619,1.60125276146474,1.60125276146474,52.9623771276354,-0.0228213269935978
2.35415981603184,0.493911861428706,2.07530774578366,2.07530774578366,28.1581093856637,-0.0351940531073066
2.5425666330973,0.208323549886264,2.59177867113683,2.59177867113683,7.58763095766032,-0.0451805588308971
2.54302231505927,0.20637939807637,2.56119982543435,2.56119982543435,7.55703922336401,-0.0446465781224882
2.54347799702123,0.203961717521456,2.53058051704838,2.53058051704838,7.52640658407322,-0.044111883414746
2.5439336789832,0.201072693754945,2.49992066854258,2.49992066854258,7.49573294494333,-0.0435764730521489
2.54829700211318,0.169660481917328,2.20427401014826,2.20427401014826,7.1999269266843,-0.03841315979728
2.55656796641119,0.114361192409858,1.63342619329376,1.63342619329376,6.62856170397731,-0.0284399427372041
2.5648389307092,0.0651606938308721,1.04882530736949,1.04882530736949,6.04274660994535,-0.0182145022349463
2.5731098950072,0.0225581785086225,0.452682682931568,0.452682682931567,5.44184320153306,-0.00772569422552261
2.57747321813719,0.00298295426098359,0.142561460829172,0.142561460829172,5.11869916212988,-0.0131120089929172
2.57792890009916,0.00151974246334185,0.101587949727494,0.101587949727494,5.08486693073766,-0.0344713180117704
2.57838458206112,0.000546336012910437,0.0608100904886432,0.0608100904886428,5.0507934488661,-0.0556903825853658
2.57884026402308,6.06194960282779e-05,0.0202232191790026,0.0202232191790022,5.01648220816924,-0.0767719649041534
