time_s,steps,total_picard,max_picard,max_scaled_nonlinear_residual,max_residual_ratio,max_linear_backward_error,cumulative_heat_balance,cumulative_water_balance,min_T,max_T,min_C,max_C
0,0,0,0,0,0,0,0,0,28,28,2.5499999999999998,2.5499999999999998
1,2048,6144,3,1.1715044176675882e-15,0.00033000124441340484,1.9615658228457172e-16,-1.1112578780509222e-09,1.193554512424477e-19,27.999999999977902,28.000186673013818,2.5177287295606234,2.5500000000000029
2,4096,12288,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,-2.6110146010836148e-09,2.7038938670505042e-19,27.999999999986308,28.000525338287442,2.504494355653216,2.5500000000000029
3,4608,13824,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,-4.4826217742299537e-10,2.9602401115610139e-19,27.999999999979106,28.000961497071959,2.494393770837334,2.5500000000000105
4,5120,15360,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.7920955770295917e-09,3.7017559611734893e-19,27.999999999968786,28.00147562138358,2.4859136650219438,2.5500000000000105
5,5632,16896,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,4.0710148070179238e-09,4.3960934353020321e-19,27.999999999960831,28.002056482939246,2.4784692639075989,2.5500000000000109
6,6144,18432,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,6.3810044399367034e-09,5.6149907260553452e-19,27.999999999954422,28.002696509210494,2.4717605385221684,2.5500000000000105
7,6656,19968,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,8.7024211803728166e-09,7.4499328459590571e-19,27.999999999949488,28.00339014421666,2.4656092319430232,2.5500000000000105
8,7168,21504,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.1026484168254004e-08,8.2861519576678751e-19,27.999999999945842,28.004133085836209,2.4598991937633699,2.5500000000000109
9,7296,21888,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.156590760120452e-08,1.037028831171081e-18,27.999999999960181,28.004922000812886,2.4545506256149405,2.5500000000000407
10,7424,22272,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.2104540851131856e-08,1.2150402703416005e-18,27.99999999997215,28.005753889664657,2.4495036483431161,2.5500000000000616
11,7552,22656,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.2653765761745722e-08,1.285895682733492e-18,27.999999999969731,28.006626339891426,2.4447140028899739,2.5500000000000864
12,7680,23040,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.319856309084853e-08,1.4247916118927571e-18,27.999999999965208,28.007537278208719,2.440147292029188,2.5500000000000917
13,7808,23424,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.3740410353436479e-08,1.6664580113192589e-18,27.999999999960927,28.008484897993497,2.4357761544989454,2.5500000000000913
14,7936,23808,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.4282156067209499e-08,1.5860535225384786e-18,27.999999999956657,28.009467606750682,2.4315784018420539,2.5500000000000873
15,8064,24192,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.4821805410162525e-08,1.5416563092197083e-18,27.999999999952472,28.010483987015203,2.427535745172118,2.5500000000000931
16,8192,24576,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.5361708427475716e-08,1.5616818348617342e-18,27.999999999948642,28.011532766568994,2.4236328985111286,2.5500000000000922
17,8320,24960,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.590003165992912e-08,1.451345867314511e-18,27.999999999945217,28.012612795301894,2.4198569309340723,2.5500000000000989
18,8448,25344,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.644090361349082e-08,1.4357759500420019e-18,27.999999999943309,28.013723026922609,2.4161967880210913,2.550000000000102
19,8576,25728,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.6986488255408396e-08,1.3271651193610463e-18,27.999999999942393,28.014862504288139,2.4126429314958622,2.5500000000001122
20,8704,26112,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.7531526332687806e-08,1.386778940433189e-18,27.999999999938296,28.016030347478448,2.4091870632258461,2.5500000000001153
21,8832,26496,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.8072942167053615e-08,1.4282869152698882e-18,27.999999999934598,28.017225743990711,2.4058219106354479,2.5500000000001122
22,8960,26880,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.8612494066740079e-08,1.4272098744135559e-18,27.999999999931617,28.018447940591297,2.4025410576156041,2.5500000000001197
23,9088,27264,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.9149728855947359e-08,1.5338345927449834e-18,27.999999999929916,28.019696236482318,2.3993388096685799,2.5500000000001162
24,9216,27648,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,1.9691646575521908e-08,1.6507399253195262e-18,27.999999999929969,28.020969977521332,2.396210085180341,2.5500000000001282
25,9344,28032,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.0233249801331225e-08,1.713286928843782e-18,27.999999999933973,28.022268551295575,2.3931503268880965,2.5500000000001268
26,9472,28416,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.077513456625548e-08,1.7663171677218269e-18,27.999999999936417,28.023591382893319,2.390155429139639,2.5500000000001277
27,9600,28800,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.1310125818509322e-08,1.7448674438601378e-18,27.999999999934335,28.02493793125182,2.3872216776327986,2.5500000000001406
28,9728,29184,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.1846781653947995e-08,1.8550236547204956e-18,27.999999999930033,28.026307685984161,2.3843456991138186,2.5500000000001459
29,9856,29568,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.2384614291531983e-08,1.938497242067789e-18,27.999999999925979,28.027700164606067,2.3815244190942368,2.5500000000001455
30,9984,29952,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.2921411682899961e-08,2.3080046119595143e-18,27.999999999922796,28.029114910102358,2.3787550260773971,2.5500000000001384
31,10112,30336,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.3464759839840289e-08,2.5253136442736265e-18,27.999999999921673,28.030551488779547,2.3760349411098844,2.5500000000001388
32,10240,30720,3,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.4004224489007443e-08,2.6450429714594254e-18,27.999999999921673,28.032009488363016,2.3733617917206407,2.5500000000001397
33,10272,30848,4,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.3368312043042606e-08,3.1166740597769475e-18,27.999999999924235,28.033488758279844,2.3707338898404631,2.5500000000001273
34,10304,30976,4,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.272534543426833e-08,3.8973377569927494e-18,27.999999999940858,28.034988673848854,2.3681486678645349,2.5500000000001273
35,10336,31104,4,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.2084068595345875e-08,4.9418307105823394e-18,27.99999999996561,28.03650887814765,2.365604254475711,2.5500000000001584
36,10368,31232,4,1.1715044176675882e-15,0.00033000124441340484,1.9656160916579787e-16,2.1441485615464141e-08,5.6658031709265133e-18,28.000000000004185,28.03804902985058,2.3630989109287301,2.5500000000001601
