theta,pdf,radius_upper,radius_lower,center_x,center_y
3.69054806412823,1.26506105060728e-08,0.00413632768108524,0.00413632768108487,5.0028023204636,0.0851655896367599
3.69055476199431,1.13895556253275e-07,0.012415461388913,0.012415461388913,5.00992435607475,0.0809691540089378
3.69056145986039,3.16488005980035e-07,0.0207032564285833,0.0207032564285833,5.01703883357382,0.076767971591006
3.69056815772647,6.20535306235589e-07,0.0289997412483882,0.0289997412483878,5.02414572905984,0.0725620269708996
3.69057485559254,1.02614515061878e-06,0.0373049445321461,0.0373049445321461,5.03124501843675,0.0683513046095813
3.69058155345862,1.5334255825197e-06,0.0456188951982359,0.0456188951982355,5.03833667740847,0.0641357888414465
3.6905882513247,2.14248499803049e-06,0.053941622403588,0.053941622403588,5.04542068147803,0.0599154638722229
3.69059494919078,2.85343214896855e-06,0.062273155547407,0.062273155547407,5.05249700594645,0.0556903137770012
3.69060164705686,3.66637614562885e-06,0.0706135242711786,0.0706135242711786,5.05956562590845,0.0514603225001469
3.69060834492293,4.58142645988403e-06,0.0789627584630613,0.0789627584630609,5.06662651625171,0.0472254738529923
3.69061504278901,5.59869292827371e-06,0.0873208882609646,0.0873208882609646,5.07367965165504,0.0429857515121865
3.69062174065509,6.71828575477436e-06,0.0956879440529129,0.0956879440529129,5.08072500658419,0.0387411390194261
3.69062843852117,7.94031551425356e-06,0.104063956482862,0.104063956482862,5.08776255529214,0.034491619778425
3.69063513638725,9.26489315521241e-06,0.112448956450631,0.112448956450631,5.0947922718144,0.0302371770548449
3.69064183425332,1.06921300030002e-05,0.120842975115518,0.120842975115518,5.10181412996737,0.0259777939743899
3.6906485321194,1.22221377633961e-05,0.129246043901435,0.129246043901434,5.10882810334786,0.0217134535200952
3.69065522998548,1.38550285251808e-05,0.137658194496003,0.137658194496003,5.11583416532749,0.0174441385327042
3.69066192785156,1.55909147636956e-05,0.146079458855496,0.146079458855496,5.12283228905194,0.013169831708064
3.69066862571764,1.74299093444427e-05,0.154509869209182,0.154509869209182,5.12982244743955,0.0088905155948255
3.69067532358372,1.93721255257117e-05,0.162949458059017,0.162949458059017,5.13680461317612,0.00460617259451013
3.69154798820971,0.000332008619692989,1.06020631301841,1.06020631301841,6.05416503351602,0.018413811559749
3.69328661959563,0.00123184780330959,2.87820278126648,2.87820278126648,7.87415767729542,0.0501819013257968
3.69502525098155,0.00249992608250402,4.68770629320224,4.68770629320224,9.68389621393873,0.0817710049860034
3.69676388236746,0.00413552635688375,6.48733683141714,6.48733683141714,11.483477908851,0.113182820314329
3.69850251375338,0.00613785837250076,8.27700346073565,8.27700346073565,13.2729988165978,0.144419023949453
3.70024114513929,0.00850606187974149,10.0567481348068,10.0567481348068,15.052553799753,0.175481271723759
3.70197977652521,0.0112392096825226,11.8266438128456,11.8266438128456,16.8222365473994,0.206371198986274
3.70371840791113,0.0143363105824701,13.5867732476038,13.5867732476038,18.5821395932888,0.23709042091964
3.70545703929704,0.0177963122216146,15.3372226215091,15.3372226215091,20.3323543336583,0.267640532851114
