time_s,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T0_0,T0_1,T0_2,T0_3,T0_4,T0_5,T0_6,T0_7,T0_8,T0_9,T0_10,T0_11,T0_12,T0_13,T0_14,T0_15,T0_16,T0_17,T0_18,T0_19,T0_20
0,33,32.99379875613613,32.975218096209503,32.944327139841228,32.901240768901161,32.846119152706883,32.779167086189737,32.700633143899864,32.610808653520643,32.5100264933453,32.398659718930489,32.277120024880773,32.145856048430488,32.005351522171914,31.856123283928916,31.698719152389376,31.53371567768562,31.361715776647117,31.183346262941392,30.99925528276523,30.810109667147191,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
1,32.995812005790143,32.989615956112992,32.971050859328571,32.940185777191807,32.897135495351954,32.842060048965585,32.775164061428335,32.69669589908515,32.606946645605376,32.506248900460896,32.394975406739327,32.273537514208115,32.142383484327219,32.001996644511138,31.852893399682646,31.695621109677866,31.530755841709659,31.358900007607154,31.180679895962413,30.99674309841836,30.807755660242996,28.000000000000004,27.999999999999996,27.999999999999986,27.999999999999929,28.000000000000085,28,28,27.999999999999957,27.99999999999994,28,28.000000000000004,28,27.999999999999993,28.000000000000014,28,28.000000000000082,28.000000000001638,28.000000051230078,28.00012884866215,28.027775157805468,28.616318312420404
2,32.991627519468366,32.98543665959761,32.96688711291938,32.936047883342788,32.89303366037435,32.83800434512424,32.771164389595356,32.692761952102217,32.603087872503082,32.502474471683797,32.391294180523211,32.269958004242397,32.138913828838909,31.998644576891557,31.849666220783288,31.69252566188262,31.52779848488872,31.356086597018088,31.178015759997145,30.994232990124537,30.805403780935315,28.000000000000004,27.999999999999996,27.999999999999986,27.999999999999929,28.000000000000085,28,28,27.999999999999957,27.99999999999994,28,28.000000000000004,28,27.999999999999993,28.000000000000014,28,28.000000000319179,28.00000030332556,28.000079179474564,28.005731290594799,28.121610255639837,28.866488702554488
3,32.987446538068831,32.981260863656949,32.962726854059149,32.931913455389726,32.888935261088491,32.83395203833512,32.76716806788297,32.68883130018942,32.599232331504425,32.498703204363871,32.387616037697654,32.266381492471119,32.135447079529968,31.995295316960192,31.846441744965926,31.689432806831096,31.524843605137196,31.353275542491595,31.175353849735494,30.991724977738645,30.803053897319824,27.99999999999989,27.999999999999996,28.000000000000011,27.999999999999968,28.000000000000075,28.000000000000007,28.000000000000014,27.999999999999964,28.000000000000018,28,28.000000000000004,28.000000000000007,28.000000000000004,28.000000000001037,28.000000000784024,28.000000217926193,28.000025102851829,28.001208084528777,28.024884938494388,28.230799411096957,29.056153522775599
4,32.983269058655232,32.977088565358258,32.95857007982778,32.927782490429053,32.884840294617959,32.829903125754001,32.763175093485586,32.684903940586189,32.595380019902706,32.494935095853329,32.383940975680893,32.262807976381893,32.131983233966757,31.991948862365657,31.843219969966182,31.686342542349443,31.521891200300011,31.350466841262602,31.17269416375148,30.989219066164054,30.800705995275631,27.99999999999989,27.999999999999996,28.000000000000011,27.999999999999968,28.000000000000075,28.000000000000007,28.000000000000014,27.999999999999964,28.000000000000018,28,28.000000000000004,28.000000000000007,28.000000000002128,28.000000000610573,28.00000008946305,28.000006717606478,28.000259857146947,28.005244088211295,28.056554803712071,28.33971918756729,29.21455128654949
5,32.979095078294336,32.972919761772282,32.954416787306187,32.923654985560184,32.880748758087051,32.82585760453788,32.759185463599259,32.680979870535154,32.591530934993237,32.49117014350643,32.38026899189223,32.259237453465865,32.128522289716983,31.988605210757914,31.840000893521132,31.683254866251541,31.51894126812385,31.347660490843683,31.170036701723483,30.986715255219167,30.798360068328044,27.99999999999989,27.999999999999996,28.000000000000011,27.999999999999968,28.000000000000075,28.000000000000007,28.000000000000014,27.999999999999964,28.000000000000018,28,28.000000000000004,28.000000000001627,28.000000000296467,28.000000029252512,28.000001684396409,28.000056776032373,28.001128413573106,28.013398210786395,28.097120350247142,28.444669025442519,29.352990328714796
6,32.974924594055189,32.968754449971904,32.950266973578024,32.919530937885028,32.87666064862281,32.821815471846108,32.755199175422703,32.677059087281052,32.587685074073249,32.487408344679679,32.376600083753303,32.255669921216047,32.125064244350462,31.985264359789031,31.836784513367157,31.680169776328295,31.515993806325639,31.344856489144391,31.167381463067162,30.984213543470787,30.796016112355478,27.99999999999989,27.999999999999996,28.000000000000011,27.999999999999968,28.000000000000075,28.000000000000007,28.000000000000014,27.999999999999964,28.000000000000018,28,28.00000000000087,28.000000000113221,28.000000008543434,28.000000410055033,28.000012560577588,28.000246625676649,28.003128222871947,28.025954256124113,28.143579609590127,28.544886868670652,29.477265461695186
7,32.970757603009289,32.964592627032317,32.9461206357295,32.915410344507819,32.872575963354798,32.817776724840449,32.75121622615692,32.673141588070834,32.583842434442346,32.483649696731661,32.372934248687962,32.252105377127442,32.121609095439091,31.981926307112538,31.833570827236521,31.677087270349741,31.513048812664561,31.342054834306659,31.164728446814383,30.981713929127661,30.793674124242255,27.99999999999989,27.999999999999996,28.000000000000011,27.999999999999968,28.000000000000075,28.000000000000007,28.000000000000014,27.999999999999964,28.000000000000018,28.000000000000263,28.000000000037804,28.000000002343487,28.000000098421491,28.000002807977928,28.000054573133252,28.000725997404647,28.006661769286371,28.042654693827743,28.193833541505843,28.640453268374689,29.590817031967049
8,32.966594102230829,32.960434290031323,32.941977770849192,32.911293202535276,32.868494699414867,32.813741360685036,32.747236613005192,32.66922737015382,32.580003013402333,32.479894197023242,32.369271484122187,32.248543818697186,32.118156840556566,31.97859105038247,31.83035983285545,31.674007346077889,31.510106284966248,31.339255524568134,31.162077651708035,30.979216410295326,30.791334101386177,27.99999999999989,27.999999999999996,28.000000000000011,27.999999999999968,28.000000000000075,28.000000000000007,28.000000000000014,27.999999999999964,28.000000000000068,28.000000000011433,28.000000000619586,28.000000023474314,28.000000633557892,28.000012201847433,28.000168200208037,28.001667662733279,28.01197996878679,28.06302136022428,28.246463619479655,28.731693694361109,29.695885540637274
9,32.962434088796748,32.956279436048561,32.937838376027976,32.907179509076407,32.864416853937222,32.809709376546202,32.743260333173225,32.665316430781722,32.576166808257227,32.476141842917471,32.365611787484156,32.244985243424438,32.114707477278316,31.975258587252544,31.827151527945063,31.670930001279846,31.507166221116812,31.33645855818888,31.159429076295925,30.976720985058694,30.788996041478519,27.999999999999915,28,28.000000000000014,27.999999999999979,28.000000000000043,28.000000000000004,28.000000000000085,28.000000000000089,28.000000000003286,28.000000000160192,28.000000005589936,28.000000144186746,28.00000275339799,28.000038996858226,28.000410928390536,28.003237086847651,28.01919563225087,28.08652673886284,28.300511418759299,28.818985608337318,29.794026616302371
