r_m,T_C,C_kg_kg
0,49.849495583873903,1.7661771010969014
1.5625000000000001e-06,49.849495584426684,1.766177096226091
3.1250000000000001e-06,49.849495586086178,1.7661770816136777
4.6875000000000004e-06,49.849495588851461,1.7661770572596514
6.2500000000000003e-06,49.849495592723024,1.7661770231640175
7.8125000000000002e-06,49.849495597700397,1.7661769793267705
9.3750000000000009e-06,49.849495603784582,1.7661769257479123
1.09375e-05,49.849495610974195,1.7661768624274485
1.2500000000000001e-05,49.849495619270371,1.766176789365375
1.4062500000000001e-05,49.849495628672891,1.7661767065616909
1.5625e-05,49.849495639180979,1.7661766140164012
1.7187500000000001e-05,49.849495650795753,1.7661765117295061
1.8750000000000002e-05,49.849495663516365,1.7661763997009967
2.0312500000000002e-05,49.849495677342503,1.7661762779308867
2.1875e-05,49.849495692275106,1.7661761464191632
2.34375e-05,49.849495708313682,1.7661760051658413
2.5000000000000001e-05,49.849495725459008,1.7661758541709143
2.6562500000000002e-05,49.84949574370998,1.7661756934343835
2.8125000000000003e-05,49.849495763067353,1.7661755229562512
2.96875e-05,49.849495783530408,1.7661753427365185
3.1250000000000001e-05,49.849495805100226,1.7661751527751879
3.2812500000000005e-05,49.849495827774959,1.7661749530722499
3.4375000000000002e-05,49.849495851556682,1.7661747436277224
3.5937499999999999e-05,49.849495876444323,1.7661745244415847
3.7500000000000003e-05,49.849495902438072,1.7661742955138577
3.9062500000000001e-05,49.849495929538342,1.7661740568445403
4.0625000000000005e-05,49.84949595774404,1.766173808433624
4.2187500000000002e-05,49.849495987056294,1.7661735502811191
4.375e-05,49.849496017475097,1.7661732823870246
4.5312500000000004e-05,49.849496048999612,1.766173004751336
4.6875000000000001e-05,49.849496081630555,1.76617271737406
4.8437500000000005e-05,49.849496115367295,1.7661724202551983
5.0000000000000002e-05,49.849496150210179,1.7661721133947585
5.15625e-05,49.849496186159143,1.7661717967927286
5.3125000000000004e-05,49.849496223214345,1.7661714704491209
5.4687500000000001e-05,49.849496261375776,1.7661711343639397
5.6250000000000005e-05,49.849496300643452,1.7661707885371796
5.7812500000000003e-05,49.849496341017066,1.7661704329688446
5.9375e-05,49.849496382497186,1.7661700676589354
6.0937500000000004e-05,49.84949642508397,1.7661696926074488
6.2500000000000001e-05,49.849496468776181,1.7661693078143983
6.4062500000000005e-05,49.849496513574415,1.7661689132797764
6.5625000000000009e-05,49.849496559479711,1.7661685090035935
6.71875e-05,49.849496606490312,1.7661680949858467
6.8750000000000004e-05,49.849496654606632,1.7661676712265337
7.0312500000000008e-05,49.849496703830255,1.7661672377256652
7.1874999999999999e-05,49.849496754159958,1.7661667944832382
7.3437500000000003e-05,49.849496805595393,1.7661663414992588
7.5000000000000007e-05,49.849496858136419,1.7661658787737369
7.6562499999999998e-05,49.849496911784307,1.7661654063066647
7.8125000000000002e-05,49.849496966538354,1.7661649240980473
7.9687500000000006e-05,49.849497022398374,1.7661644321478849
8.125000000000001e-05,49.849497079365378,1.7661639304561854
8.28125e-05,49.849497137437815,1.7661634190229458
8.4375000000000004e-05,49.849497196616447,1.7661628978481736
8.5937500000000009e-05,49.849497256901074,1.7661623669318718
8.7499999999999999e-05,49.84949731829218,1.7661618262740379
8.9062500000000003e-05,49.849497380788797,1.7661612758746847
9.0625000000000007e-05,49.849497444392405,1.7661607157338091
9.2187499999999998e-05,49.849497509102562,1.7661601458514156
9.3750000000000002e-05,49.849497574918082,1.7661595662275034
